CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.67.6215.01A.11R.1755.07	0	0.066	0.095	0.043	0.102	0.128	0.263	0.079	0.126	0.221	0.191	0.024	0.049	0.03	0.114	0.277	0.088	0.189	0.312	0.167	0.186	0.025	0.191	0.102	0.757
TCGA.67.6216.01A.11R.1755.07	0	0.059	0.193	0.067	0.086	0.082	0.307	0.081	0.12	0.175	0.377	0.092	0.031	0	0.065	0.193	0.112	0.188	0.272	0.284	0.103	0.039	0.238	0.189	0.79
TCGA.67.6217.01A.11R.1755.07	0	0.079	0.205	0.077	0.121	0.07	0.325	0.15	0.103	0.168	0.421	0.115	0.011	0.03	0.033	0.197	0.112	0.037	0.178	0.325	0.091	0.036	0.256	0.215	0.705
TCGA.69.7760.01A.11R.2170.07	0	0.098	0.018	0.06	0.131	0.117	0.178	0.013	0.033	0.149	0.077	0.057	0.01	0.095	0.112	0.278	0.1	0.15	0.157	0.038	0.201	0	0.184	0.06	0.584
TCGA.69.7761.01A.11R.2170.07	0	0.05	0.206	0.122	0.155	0.104	0.335	0.195	0.071	0.091	0.39	0.156	0.034	0.028	0.075	0.166	0.141	0.155	0.202	0.317	0.071	0.037	0.195	0.227	0.737
TCGA.69.7763.01A.11R.2170.07	0	0.08	0.137	0.024	0.101	0.078	0.215	0.083	0.129	0.192	0.382	0.112	0	0.107	0.105	0.163	0.101	0.13	0.218	0.296	0.127	0.053	0.185	0.17	0.695
TCGA.69.7764.01A.11R.2170.07	0	0.109	0.173	0.018	0.118	0.093	0.251	0.115	0.131	0.181	0.405	0.149	0.027	0.016	0.074	0.137	0.107	0.054	0.046	0.287	0.075	0.118	0.228	0.235	0.585
TCGA.69.7765.01A.11R.2170.07	0	0.075	0.227	0.093	0.107	0.08	0.264	0.145	0.105	0.183	0.306	0.13	0.019	0.076	0.079	0.22	0.099	0.096	0.212	0.325	0.117	0.033	0.218	0.149	0.719
TCGA.69.7973.01A.11R.2187.07	0	0.107	0.121	0.054	0.088	0.217	0.286	0.08	0.026	0.204	0.259	0.091	0.013	0.025	0.148	0.124	0.108	0.146	0.183	0.227	0.163	0.03	0.158	0.233	0.671
TCGA.69.7974.01A.11R.2187.07	0	0.033	0.224	0.104	0.07	0.119	0.316	0.178	0.041	0.116	0.332	0.07	0.03	0.078	0.068	0.24	0.114	0.147	0.333	0.297	0.122	0.078	0.175	0.165	0.797
TCGA.69.7978.01A.11R.2187.07	0	0.025	0.27	0.109	0.105	0.119	0.318	0.186	0.068	0.114	0.328	0.124	0.029	0.079	0.091	0.239	0.101	0.166	0.288	0.325	0.091	0.05	0.181	0.22	0.806
TCGA.69.7979.01A.11R.2187.07	0	0.045	0.092	0.107	0	0.131	0.245	0.068	0.089	0.224	0.163	0.011	0.038	0.067	0.046	0.159	0.108	0.2	0.234	0.249	0.179	0.066	0.095	0.169	0.697
TCGA.69.7980.01A.11R.2187.07	0	0.074	0.189	0.113	0.064	0.071	0.308	0.186	0.12	0.118	0.394	0.11	0.038	0.031	0.027	0.134	0.088	0.118	0.26	0.337	0.104	0.069	0.208	0.212	0.731
TCGA.69.8253.01A.11R.2287.07	0	0.038	0.189	0.035	0.072	0.104	0.243	0.062	0.152	0.227	0.352	0.112	0.034	0.068	0.134	0.187	0.101	0.13	0.131	0.318	0.145	0	0.191	0.156	0.68
TCGA.69.8254.01A.11R.2287.07	0	0.049	0.182	0.052	0.11	0.076	0.33	0.111	0.076	0.149	0.419	0.103	0.018	0.046	0.11	0.159	0.076	0.15	0.173	0.286	0.09	0.08	0.232	0.233	0.7
TCGA.69.8255.01A.11R.2287.07	0	0.038	0.234	0.16	0.084	0.07	0.277	0.232	0.049	0.037	0.382	0.078	0.017	0.09	0.086	0.091	0.116	0.126	0.232	0.315	0.116	0.169	0.155	0.246	0.699
TCGA.69.8453.01A.12R.2326.07	0	0.055	0.223	0.09	0.065	0.092	0.268	0.128	0.051	0.162	0.426	0.088	0.004	0.117	0.111	0.231	0.069	0.119	0.332	0.325	0.097	0.079	0.194	0.212	0.79
TCGA.69.A59K.01A.11R.A262.07	0	0.043	0.186	0.072	0.156	0.14	0.31	0.143	0.088	0.106	0.348	0.096	0.009	0.057	0.103	0.197	0.106	0.111	0.183	0.312	0.104	0.083	0.182	0.215	0.705
TCGA.71.6725.01A.11R.1858.07	0.032	0.063	0.013	0.045	0.061	0	0	0	0	0.205	0	0.034	0	0.063	0	0.236	0.175	0.232	0.337	0.1	0.257	0.045	0.027	0	0.682
TCGA.71.8520.01A.11R.2403.07	0	0.068	0.122	0.086	0.149	0.122	0.271	0.062	0.014	0.202	0.151	0.076	0.013	0.038	0.061	0.202	0.076	0.173	0.219	0.214	0.161	0.052	0.23	0.124	0.699
TCGA.73.4658.01A.01R.1755.07	0	0.036	0.165	0.092	0.086	0.093	0.295	0.137	0.083	0.159	0.396	0.099	0.012	0.089	0.126	0.26	0.062	0.142	0.333	0.333	0.087	0.079	0.174	0.18	0.786
TCGA.73.4659.01A.01R.1206.07	0	0.076	0.104	0.05	0.094	0.184	0.278	0.017	0.075	0.224	0.22	0.046	0	0.109	0.104	0.26	0.107	0.2	0.327	0.274	0.158	0.023	0.144	0.137	0.805
TCGA.73.4662.01A.01R.1206.07	0	0.061	0.153	0.057	0.127	0.114	0.317	0.112	0.081	0.153	0.457	0.124	0.007	0.072	0.052	0.196	0.116	0.106	0.196	0.253	0.114	0.08	0.214	0.233	0.714
TCGA.73.4666.01A.01R.1206.07	0	0	0.251	0.135	0.064	0.126	0.323	0.23	0.045	0.116	0.332	0.113	0.022	0.015	0.097	0.238	0.091	0.128	0.284	0.346	0.117	0.123	0.115	0.23	0.775
TCGA.73.4668.01A.01R.1206.07	0	0	0.14	0.027	0.086	0.151	0.234	0.076	0.115	0.217	0.185	0.089	0.033	0.104	0.093	0.184	0.1	0.202	0.18	0.274	0.184	0.015	0.138	0.167	0.715
TCGA.73.4670.01A.01R.1206.07	0	0.029	0.075	0.109	0.084	0.169	0.288	0.119	0	0.205	0.087	0.054	0.083	0.066	0.093	0.225	0.08	0.219	0.279	0.184	0.184	0.04	0.058	0.154	0.692
TCGA.73.4675.01A.01R.1206.07	0	0.084	0.102	0.056	0.104	0.084	0.238	0.01	0.109	0.206	0.158	0.056	0	0.063	0.136	0.317	0.062	0.204	0.254	0.233	0.157	0.043	0.19	0.144	0.781
TCGA.73.4676.01A.01R.1755.07	0	0.058	0.132	0.071	0.065	0.09	0.236	0.071	0.168	0.202	0.146	0.08	0	0.052	0.128	0.243	0.078	0.179	0.314	0.355	0.17	0.05	0.064	0.116	0.76
TCGA.73.4676.11A.01R.1755.07	0	0.012	0.28	0.017	0	0.009	0.139	0.043	0.163	0.111	0.421	0.026	0	0.174	0.237	0.251	0.048	0.124	0.351	0.465	0.166	0.143	0.078	0.227	0.856
TCGA.73.4677.01A.01R.1206.07	0	0.075	0.14	0.049	0.096	0.11	0.283	0.053	0.106	0.229	0.421	0.119	0.007	0.006	0.121	0.233	0.078	0.084	0.193	0.299	0.121	0.075	0.168	0.187	0.682
TCGA.73.7498.01A.12R.2187.07	0	0.081	0.142	0.034	0.095	0.068	0.294	0.085	0.115	0.176	0.39	0.111	0	0.128	0.102	0.142	0.106	0.132	0.154	0.335	0.145	0.072	0.209	0.21	0.717
TCGA.73.7499.01A.11R.2187.07	0	0.065	0.189	0.138	0.06	0.092	0.292	0.219	0.073	0.126	0.373	0.129	0.066	0.02	0.099	0.205	0.123	0.104	0.238	0.303	0.061	0.085	0.144	0.272	0.726
TCGA.73.A9RS.01A.11R.A41B.07	0	0.098	0.133	0.067	0.062	0.143	0.332	0.179	0.016	0.164	0.258	0.082	0.072	0	0.021	0.111	0.11	0.205	0.163	0.217	0.157	0.032	0.138	0.172	0.636
TCGA.75.5122.01A.01R.1755.07	0	0	0.261	0.151	0.079	0.117	0.319	0.182	0.071	0.038	0.403	0.063	0	0.035	0.132	0.294	0.092	0.159	0.401	0.315	0.071	0.127	0.157	0.259	0.875
TCGA.75.5125.01A.01R.1755.07	0	0.007	0.301	0.125	0.112	0.151	0.301	0.228	0	0.095	0.306	0.102	0.046	0.017	0.058	0.217	0.098	0.151	0.28	0.248	0.12	0.06	0.211	0.183	0.755
TCGA.75.5126.01A.01R.1755.07	0	0.054	0.211	0.114	0.044	0.078	0.284	0.185	0.015	0.119	0.311	0.089	0.019	0.123	0.107	0.266	0.104	0.174	0.385	0.284	0.158	0.064	0.111	0.144	0.813
TCGA.75.5146.01A.01R.1628.07	0.017	0.061	0.136	0.057	0.097	0.086	0.238	0.054	0.181	0.192	0.441	0.113	0.03	0.031	0.134	0.157	0.137	0.099	0.19	0.32	0.089	0.036	0.199	0.214	0.702
TCGA.75.5147.01A.01R.1628.07	0	0.089	0.122	0.068	0.138	0.111	0.297	0.054	0.156	0.107	0.369	0.116	0.069	0.03	0.076	0.208	0.143	0.126	0.278	0.257	0.09	0.051	0.191	0.203	0.748
TCGA.75.6203.01A.11R.1755.07	0	0.03	0.232	0.05	0.074	0.035	0.276	0.126	0.099	0.161	0.357	0.043	0	0.176	0.154	0.275	0.074	0.134	0.365	0.335	0.134	0.105	0.154	0.186	0.829
TCGA.75.6205.01A.11R.1755.07	0	0.038	0.241	0.074	0.114	0.091	0.333	0.158	0.07	0.084	0.375	0.115	0	0.079	0.129	0.214	0.13	0.138	0.344	0.341	0.107	0.057	0.199	0.198	0.836
TCGA.75.6206.01A.11R.1755.07	0	0.056	0.132	0.081	0.11	0.132	0.296	0.043	0.008	0.203	0.306	0.079	0.006	0.07	0.05	0.268	0.072	0.17	0.316	0.225	0.156	0.01	0.165	0.124	0.748
TCGA.75.6207.01A.11R.1755.07	0.002	0.078	0.135	0.009	0.134	0.127	0.268	0.057	0.038	0.141	0.21	0.138	0.014	0.056	0.07	0.252	0.076	0.175	0.291	0.132	0.181	0.029	0.118	0.15	0.688
TCGA.75.6211.01A.11R.1755.07	0	0.064	0.117	0.079	0.122	0.17	0.302	0.141	0.038	0.168	0.293	0.129	0.037	0	0.11	0.137	0.101	0.147	0.136	0.27	0.137	0.065	0.126	0.239	0.647
TCGA.75.6212.01A.11R.1755.07	0	0.076	0.124	0.043	0.107	0.073	0.29	0.059	0.146	0.194	0.34	0.068	0	0.04	0.14	0.277	0.198	0.082	0.249	0.236	0.091	0.053	0.258	0.158	0.775
TCGA.75.6214.01A.41R.1949.07	0	0.1	0.127	0.082	0.074	0.132	0.278	0.035	0.036	0.166	0.142	0.036	0.084	0.092	0.02	0.188	0.039	0.196	0.163	0.192	0.228	0.033	0.078	0.129	0.607
TCGA.75.7025.01A.12R.1949.07	0	0.096	0.163	0.043	0.091	0.07	0.291	0.05	0.098	0.161	0.393	0.117	0	0.096	0.099	0.165	0.141	0.13	0.157	0.315	0.109	0.063	0.294	0.206	0.759
TCGA.75.7027.01A.11R.1949.07	0	0.043	0.138	0.074	0.103	0.171	0.318	0.105	0.053	0.197	0.234	0.117	0.027	0	0.133	0.18	0.086	0.2	0.193	0.245	0.139	0.014	0.16	0.163	0.684
TCGA.75.7030.01A.11R.1949.07	0	0.065	0.162	0.007	0.101	0.095	0.288	0.043	0.121	0.185	0.431	0.15	0	0.109	0.125	0.129	0.115	0.1	0.09	0.348	0.074	0.103	0.252	0.234	0.671
TCGA.75.7031.01A.11R.1949.07	0	0.059	0.186	0.079	0.056	0.113	0.294	0.145	0.03	0.17	0.387	0.096	0.038	0.061	0.089	0.201	0.055	0.163	0.245	0.322	0.117	0.04	0.161	0.227	0.746
TCGA.78.7143.01A.11R.2039.07	0	0.104	0.059	0.04	0.101	0.103	0.288	0.029	0.082	0.161	0.323	0.116	0.025	0.085	0.097	0.265	0.116	0.173	0.248	0.186	0.129	0.023	0.246	0.156	0.76
TCGA.78.7145.01A.11R.2039.07	0	0.132	0.06	0.073	0.125	0.111	0.267	0.02	0.041	0.171	0.215	0.043	0.025	0.061	0.089	0.283	0.106	0.185	0.285	0.103	0.204	0	0.161	0.115	0.722
TCGA.78.7146.01A.11R.2039.07	0	0.03	0.171	0.112	0.061	0.139	0.275	0.245	0.078	0.184	0.148	0.052	0.06	0.004	0.074	0.237	0.078	0.169	0.235	0.244	0.179	0.048	0.08	0.13	0.676
TCGA.78.7147.01A.11R.2039.07	0	0.092	0.147	0.091	0.06	0.07	0.229	0.167	0.086	0.17	0.312	0.042	0.069	0.057	0.075	0.212	0.119	0.073	0.197	0.268	0.135	0.046	0.188	0.217	0.704
TCGA.78.7148.01A.11R.2039.07	0	0.077	0.222	0.098	0.079	0.131	0.281	0.158	0.025	0.178	0.344	0.109	0.011	0.017	0.136	0.151	0.092	0.104	0.16	0.317	0.126	0.055	0.12	0.215	0.643
TCGA.78.7149.01A.11R.2039.07	0	0.085	0.181	0.093	0.058	0.038	0.13	0.152	0.08	0.203	0.326	0.065	0.048	0.047	0.16	0.076	0.123	0.067	0.03	0.366	0.138	0.104	0.186	0.218	0.603
TCGA.78.7150.01A.21R.2039.07	0	0.07	0.139	0.124	0.045	0.132	0.291	0.17	0.079	0.218	0.209	0.076	0.054	0	0.104	0.162	0.087	0.206	0.154	0.32	0.178	0	0.057	0.184	0.674
TCGA.78.7152.01A.11R.2039.07	0	0.044	0.177	0.093	0.104	0.101	0.291	0.102	0.076	0.171	0.405	0.095	0	0.047	0.085	0.165	0.13	0.103	0.189	0.264	0.1	0.078	0.175	0.245	0.686
TCGA.78.7153.01A.11R.2039.07	0	0.062	0.157	0.067	0.093	0.089	0.179	0.099	0.136	0.188	0.321	0.087	0.045	0	0.141	0.155	0.125	0.105	0.16	0.309	0.111	0.097	0.168	0.216	0.674
TCGA.78.7154.01A.11R.2039.07	0	0.083	0.135	0.052	0.05	0.1	0.206	0.08	0.122	0.132	0.34	0.147	0.047	0.08	0.161	0.19	0.099	0.109	0.185	0.355	0.15	0.028	0.125	0.173	0.693
TCGA.78.7155.01A.11R.2039.07	0	0.076	0.169	0.099	0.102	0.13	0.307	0.17	0.042	0	0.243	0.016	0.078	0.012	0	0.211	0.089	0.111	0.2	0.284	0.175	0.118	0.162	0.231	0.732
TCGA.78.7156.01A.11R.2039.07	0	0.062	0.126	0.083	0	0.083	0.216	0.132	0.063	0.192	0.296	0.103	0.064	0.039	0.101	0.098	0.059	0.09	0.033	0.31	0.157	0.144	0.211	0.195	0.577
TCGA.78.7158.01A.11R.2039.07	0	0.097	0.086	0.03	0.168	0.097	0.279	0.057	0.088	0.154	0.208	0.052	0.072	0.022	0.136	0.192	0.073	0.167	0.211	0.151	0.197	0.036	0.165	0.159	0.657
TCGA.78.7159.01A.11R.2039.07	0	0.053	0.154	0.085	0.119	0.188	0.269	0.157	0.028	0.187	0.29	0.129	0.091	0	0.053	0.123	0.119	0.117	0.153	0.25	0.182	0.043	0.179	0.251	0.687
TCGA.78.7160.01A.11R.2039.07	0	0.028	0.18	0.109	0.086	0.177	0.325	0.187	0.088	0.145	0.401	0.137	0	0.032	0.104	0.186	0.089	0.114	0.26	0.326	0.102	0.036	0.162	0.259	0.749
TCGA.78.7161.01A.11R.2039.07	0	0.066	0.151	0.048	0.054	0.188	0.189	0.072	0.091	0.281	0.302	0.05	0.058	0.018	0.087	0.094	0.052	0.12	0.104	0.303	0.186	0.016	0.185	0.215	0.63
TCGA.78.7162.01A.21R.2066.07	0	0.067	0.21	0.087	0.081	0.054	0.267	0.136	0.131	0.165	0.417	0.112	0.034	0.05	0.111	0.197	0.106	0.052	0.138	0.394	0.075	0.103	0.187	0.222	0.685
TCGA.78.7163.01A.12R.2066.07	0	0	0.16	0.036	0	0.12	0.179	0.123	0.139	0.218	0.285	0.058	0.078	0.026	0.098	0.064	0.154	0.071	0.008	0.285	0.146	0.102	0.208	0.201	0.569
TCGA.78.7166.01A.12R.2066.07	0	0.03	0.217	0.109	0.046	0.091	0.184	0.2	0.131	0.185	0.35	0.058	0.087	0.028	0.126	0.084	0.139	0.128	0.036	0.377	0.126	0.059	0.206	0.202	0.65
TCGA.78.7167.01A.11R.2066.07	0.008	0.093	0.151	0.058	0.058	0.091	0.202	0.124	0.085	0.22	0.26	0.081	0.074	0.039	0.092	0.116	0.065	0.117	0.077	0.307	0.15	0.075	0.183	0.192	0.603
TCGA.78.7220.01A.11R.2039.07	0	0.091	0.109	0.105	0.024	0.146	0.266	0.169	0.008	0.239	0.25	0.089	0.06	0	0.136	0.182	0.053	0.162	0.156	0.26	0.187	0.039	0.092	0.162	0.627
TCGA.78.7535.01A.11R.2066.07	0	0.075	0.141	0.083	0.084	0.056	0.177	0	0.055	0.19	0.124	0	0.06	0.099	0.083	0.22	0.143	0.242	0.34	0.249	0.193	0.043	0.124	0.149	0.83
TCGA.78.7536.01A.11R.2066.07	0	0.056	0.132	0.121	0.059	0.123	0.299	0.217	0	0.132	0.29	0.09	0.068	0.048	0.083	0.136	0.092	0.207	0.299	0.201	0.156	0.061	0.096	0.173	0.68
TCGA.78.7537.01A.11R.2066.07	0	0.085	0.109	0.063	0.094	0.109	0.314	0.054	0.088	0.233	0.321	0.076	0.04	0	0.14	0.223	0.1	0.119	0.136	0.237	0.085	0.066	0.203	0.208	0.656
TCGA.78.7539.01A.11R.2066.07	0	0.049	0.203	0.12	0.084	0.073	0.264	0.18	0.122	0.142	0.422	0.087	0.061	0.02	0.055	0.197	0.064	0.101	0.235	0.347	0.114	0.061	0.209	0.266	0.767
TCGA.78.7540.01A.11R.2066.07	0	0.06	0.16	0.051	0.052	0.088	0.193	0.076	0.099	0.262	0.178	0.046	0.065	0.104	0.103	0.243	0.104	0.124	0.24	0.288	0.136	0.027	0.164	0.144	0.721
TCGA.78.7542.01A.21R.2066.07	0	0.049	0.184	0.111	0.061	0.154	0.314	0.214	0.024	0.204	0.111	0.049	0.126	0.004	0.058	0.23	0.089	0.181	0.174	0.247	0.159	0.016	0.117	0.146	0.672
TCGA.78.7633.01A.11R.2066.07	0	0.091	0.12	0.062	0.074	0.112	0.224	0.06	0.09	0.198	0.228	0.063	0.051	0	0.103	0.183	0.089	0.103	0.119	0.278	0.178	0.069	0.155	0.129	0.617
TCGA.78.8640.01A.11R.2403.07	0	0.03	0.184	0.101	0.096	0.091	0.216	0.211	0.057	0.133	0.308	0.058	0.092	0.023	0.096	0.187	0.124	0.17	0.242	0.298	0.159	0.086	0.081	0.223	0.742
TCGA.78.8648.01A.11R.2403.07	0	0.038	0.27	0.119	0.121	0.053	0.313	0.147	0.084	0.107	0.44	0.108	0	0.012	0.102	0.21	0.112	0.167	0.341	0.355	0.058	0.097	0.201	0.216	0.83
TCGA.78.8655.01A.11R.2403.07	0	0.063	0.181	0.089	0.066	0.079	0.298	0.148	0.078	0.158	0.351	0.112	0.031	0.024	0.075	0.208	0.105	0.148	0.295	0.291	0.131	0.08	0.176	0.219	0.786
TCGA.78.8660.01A.11R.2403.07	0	0.039	0.229	0.127	0.073	0.084	0.285	0.226	0.081	0.132	0.389	0.079	0.022	0.031	0.112	0.227	0.085	0.104	0.265	0.394	0.091	0.083	0.171	0.241	0.789
TCGA.78.8662.01A.11R.2403.07	0	0.102	0.095	0.075	0.052	0.083	0.202	0	0.131	0.107	0.285	0.014	0.082	0.042	0.06	0.125	0.101	0.112	0.14	0.289	0.182	0.066	0.137	0.204	0.645
TCGA.80.5607.01A.31R.1949.07	0	0.056	0.185	0.079	0.074	0.08	0.318	0.081	0.084	0.175	0.459	0.134	0	0.024	0.097	0.182	0.058	0.151	0.193	0.303	0.104	0.092	0.199	0.19	0.691
TCGA.80.5608.01A.31R.1949.07	0	0.054	0.199	0.044	0.044	0.173	0.268	0.112	0.059	0.234	0.335	0.061	0.017	0.035	0.13	0.146	0.051	0.197	0.183	0.309	0.167	0.056	0.134	0.236	0.712
TCGA.80.5611.01A.01R.1628.07	0	0.04	0.191	0.087	0.055	0.151	0.235	0.177	0.029	0.151	0.341	0.093	0.072	0.028	0.058	0.192	0.121	0.174	0.345	0.279	0.141	0.057	0.094	0.212	0.779
TCGA.83.5908.01A.21R.2287.07	0	0.007	0.268	0.149	0.05	0.138	0.349	0.242	0.073	0.088	0.395	0.136	0.022	0	0.034	0.158	0.1	0.1	0.199	0.362	0.088	0.095	0.187	0.237	0.716
TCGA.86.6562.01A.11R.1755.07	0	0.069	0.139	0.082	0.11	0.086	0.239	0.064	0.076	0.191	0.343	0.145	0	0.027	0.067	0.194	0.101	0.189	0.289	0.254	0.149	0.026	0.132	0.171	0.74
TCGA.86.6851.01A.11R.1949.07	0	0.033	0.292	0.144	0.147	0.099	0.346	0.19	0.068	0.097	0.373	0.118	0.013	0.022	0	0.122	0.141	0.164	0.212	0.377	0.087	0.062	0.224	0.24	0.784
TCGA.86.7701.01A.11R.2170.07	0	0.058	0.214	0.098	0.153	0.165	0.302	0.202	0	0.114	0.354	0.174	0.024	0.032	0.13	0.131	0.156	0.078	0.144	0.294	0.081	0.052	0.186	0.25	0.66
TCGA.86.7711.01A.11R.2066.07	0	0.013	0.132	0.121	0.065	0.155	0.342	0.147	0	0.161	0.138	0.079	0.006	0.141	0.07	0.175	0.09	0.214	0.357	0.274	0.227	0	0.051	0.099	0.743
TCGA.86.7713.01A.11R.2066.07	0	0.098	0.098	0.031	0.123	0.214	0.277	0.072	0	0.2	0.271	0.106	0.014	0	0.032	0.159	0.106	0.173	0.212	0.108	0.197	0.034	0.193	0.173	0.661
TCGA.86.7714.01A.12R.2170.07	0.039	0.059	0.108	0	0.052	0.09	0.253	0.027	0	0.227	0.245	0.063	0	0.105	0.112	0.326	0.084	0.177	0.234	0.158	0.168	0.039	0.188	0.113	0.724
TCGA.86.7953.01A.11R.2187.07	0	0.066	0.148	0.075	0.112	0.115	0.326	0.022	0.013	0.165	0.418	0.123	0	0.042	0.033	0.18	0.172	0.214	0.316	0.214	0.15	0.046	0.192	0.18	0.809
TCGA.86.7954.01A.11R.2187.07	0	0.047	0.178	0.119	0.103	0.097	0.285	0.208	0.068	0.052	0.333	0.121	0.027	0.108	0.066	0.183	0.133	0.167	0.306	0.244	0.137	0.049	0.193	0.201	0.782
TCGA.86.7955.01A.11R.2187.07	0	0.077	0.067	0.059	0	0.193	0.221	0.114	0.023	0.108	0.216	0.052	0.122	0.024	0.047	0.079	0.161	0.112	0.031	0.19	0.198	0.063	0.129	0.183	0.542
TCGA.86.8054.01A.11R.2241.07	0	0.156	0.145	0.018	0.077	0.169	0.289	0.099	0.037	0.162	0.256	0.101	0.041	0.03	0.055	0.21	0.084	0.137	0.215	0.156	0.208	0	0.11	0.161	0.641
TCGA.86.8055.01A.11R.2241.07	0	0.09	0.128	0.053	0.125	0.151	0.308	0.053	0.132	0.124	0.299	0.119	0.023	0.058	0.079	0.208	0.118	0.195	0.268	0.266	0.149	0.032	0.165	0.182	0.775
TCGA.86.8056.01A.11R.2241.07	0.001	0.088	0.137	0.039	0.098	0.096	0.323	0.043	0.13	0.18	0.351	0.107	0.008	0.071	0.062	0.169	0.119	0.168	0.259	0.315	0.136	0.044	0.214	0.149	0.765
TCGA.86.8073.01A.11R.2241.07	0	0.086	0.117	0.064	0.1	0.077	0.257	0.082	0.136	0.164	0.298	0.066	0.055	0.025	0.072	0.165	0.103	0.173	0.299	0.403	0.149	0.043	0.179	0.145	0.808
TCGA.86.8074.01A.11R.2241.07	0	0.093	0.142	0.09	0.096	0.114	0.344	0.146	0.148	0.145	0.254	0.083	0.07	0.031	0.035	0.216	0.091	0.174	0.27	0.234	0.124	0.009	0.178	0.138	0.712
TCGA.86.8075.01A.11R.2241.07	0	0.094	0.127	0.073	0.129	0.115	0.324	0.032	0.114	0.161	0.298	0.082	0.006	0.063	0.021	0.188	0.13	0.183	0.33	0.252	0.13	0.006	0.173	0.165	0.775
TCGA.86.8076.01A.31R.2241.07	0	0.054	0.2	0.124	0.101	0.151	0.305	0.193	0.098	0.136	0.419	0.135	0.017	0	0.102	0.168	0.101	0.117	0.145	0.347	0.071	0.05	0.206	0.294	0.724
TCGA.86.8278.01A.11R.2287.07	0	0.082	0.226	0.096	0.1	0.086	0.256	0.13	0.106	0.221	0.267	0.113	0.011	0.07	0.064	0.171	0.087	0.2	0.232	0.324	0.114	0.024	0.192	0.146	0.733
TCGA.86.8279.01A.11R.2287.07	0.03	0.129	0.024	0.083	0.075	0.08	0.203	0	0.11	0.204	0.132	0	0.042	0.069	0.046	0.281	0.11	0.224	0.236	0.171	0.185	0.011	0.168	0.103	0.739
TCGA.86.8280.01A.11R.2287.07	0	0.095	0.171	0.091	0.136	0.07	0.285	0.169	0.11	0.082	0.399	0.11	0.013	0.083	0.107	0.169	0.123	0.094	0.202	0.323	0.082	0.071	0.242	0.215	0.725
TCGA.86.8281.01A.11R.2287.07	0	0.084	0.163	0.04	0.101	0.103	0.269	0.084	0.11	0.204	0.308	0.102	0.016	0.078	0.122	0.191	0.129	0.088	0.108	0.325	0.119	0.056	0.184	0.216	0.68
TCGA.86.8358.01A.11R.2326.07	0	0.092	0.217	0.074	0.082	0.134	0.299	0.125	0.131	0.106	0.278	0.056	0.026	0.024	0.147	0.126	0.127	0.134	0.144	0.329	0.142	0.065	0.16	0.183	0.673
TCGA.86.8359.01A.11R.2326.07	0	0.055	0.21	0.156	0.071	0.163	0.302	0.172	0.106	0.188	0.426	0.12	0.004	0.002	0.074	0	0.074	0.165	0.108	0.404	0.15	0.034	0.155	0.286	0.671
TCGA.86.8585.01A.11R.2403.07	0	0.044	0.248	0.108	0.088	0.137	0.248	0.172	0.068	0.071	0.444	0.124	0.021	0.062	0.075	0.166	0.098	0.152	0.225	0.343	0.108	0.057	0.196	0.243	0.766
TCGA.86.8668.01A.11R.2403.07	0	0.073	0.155	0.06	0.145	0.11	0.326	0.101	0.05	0.153	0.317	0.097	0.002	0.053	0.101	0.165	0.138	0.117	0.224	0.246	0.092	0.045	0.254	0.189	0.713
TCGA.86.8669.01A.11R.2403.07	0	0.032	0.15	0.059	0.133	0.134	0.353	0.062	0	0.182	0.393	0.125	0.008	0	0.132	0.218	0.104	0.176	0.209	0.294	0.126	0.057	0.215	0.203	0.773
TCGA.86.8671.01A.11R.2403.07	0	0.068	0.227	0.124	0.137	0.053	0.343	0.15	0.08	0.069	0.393	0.1	0.006	0.082	0.086	0.168	0.154	0.105	0.241	0.336	0.067	0.081	0.24	0.263	0.788
TCGA.86.8672.01A.21R.2403.07	0	0.01	0.247	0.163	0.065	0.131	0.317	0.207	0.1	0.106	0.371	0.06	0.047	0	0.083	0.205	0.098	0.212	0.226	0.383	0.097	0.06	0.147	0.227	0.798
TCGA.86.8673.01A.11R.2403.07	0	0.043	0.204	0.144	0.056	0.137	0.209	0.167	0.116	0.196	0.312	0.058	0.041	0	0.075	0.168	0.112	0.171	0.188	0.316	0.114	0.086	0.154	0.256	0.74
TCGA.86.8674.01A.21R.2403.07	0	0.041	0.057	0.103	0.014	0.127	0.152	0.132	0.135	0.234	0.29	0.03	0.078	0	0.116	0.086	0.12	0.153	0.014	0.299	0.176	0.05	0.101	0.228	0.588
TCGA.86.A456.01A.11R.A24H.07	0	0.017	0.174	0.079	0.088	0.047	0.254	0.07	0.101	0.136	0.407	0.096	0.03	0.095	0.092	0.228	0.071	0.108	0.311	0.414	0.153	0.05	0.235	0.143	0.831
TCGA.86.A4D0.01A.11R.A24H.07	0	0.119	0.175	0.092	0.084	0.154	0.317	0.139	0.01	0.115	0.249	0.093	0.074	0	0.079	0.203	0.11	0.104	0.182	0.264	0.168	0.07	0.148	0.17	0.675
