CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.CJ.5678.11A.01R.1541.07	0.027	0.04	0.156	0.023	0.103	0.15	0.172	0.089	0.446	0.198	0.219	0.174	0	0.081	0.132	0.152	0.093	0.032	0.106	0.302	0.151	0.025	0.208	0.118	0.619
TCGA.CJ.5679.01A.11R.1541.07	0	0.052	0.186	0.06	0.044	0.229	0.177	0.031	0.352	0.33	0.107	0.061	0	0.066	0.129	0.156	0.047	0.108	0.182	0.287	0.147	0.101	0.138	0.191	0.67
TCGA.CJ.5679.11A.01R.1541.07	0.019	0.033	0.161	0.011	0.141	0.125	0.159	0.159	0.438	0.202	0.268	0.177	0	0.07	0.146	0.119	0.081	0.031	0.097	0.282	0.131	0.03	0.242	0.136	0.597
TCGA.CJ.5680.01A.11R.1541.07	0	0.005	0.181	0.088	0.071	0.17	0.134	0.081	0.362	0.166	0.17	0.131	0	0.125	0.116	0.211	0.056	0.151	0.29	0.237	0.182	0.073	0.155	0.109	0.742
TCGA.CJ.5680.11A.01R.1541.07	0.007	0.056	0.125	0.021	0.131	0.157	0.151	0.077	0.463	0.176	0.227	0.12	0	0.09	0.145	0.151	0.05	0.051	0.178	0.31	0.14	0.063	0.212	0.108	0.639
TCGA.CJ.5681.01A.11R.1541.07	0	0.051	0.115	0.067	0.202	0.204	0.195	0.054	0.405	0.23	0	0.054	0	0.067	0.125	0.366	0.101	0.066	0.27	0.148	0.149	0	0.143	0.045	0.687
TCGA.CJ.5681.11A.01R.1541.07	0.002	0.073	0.086	0.065	0.158	0.156	0.177	0	0.316	0.224	0.036	0.087	0	0.135	0.109	0.058	0.079	0.03	0.05	0.173	0.168	0.014	0.173	0.082	0.433
TCGA.CJ.5682.01A.11R.1541.07	0	0.021	0.271	0.065	0.141	0.157	0.168	0.163	0.418	0.128	0.256	0.157	0	0.16	0.138	0.173	0.069	0.072	0.159	0.383	0.08	0.117	0.177	0.17	0.684
TCGA.CJ.5683.01A.11R.1541.07	0	0.035	0.232	0.09	0.13	0.15	0.141	0.055	0.431	0.15	0.233	0.087	0.006	0.172	0.112	0.186	0.076	0.118	0.235	0.303	0.13	0.079	0.103	0.124	0.68
TCGA.CJ.5684.01A.11R.1541.07	0	0.003	0.278	0.101	0.156	0.169	0.165	0.212	0.355	0.126	0.304	0.164	0	0.12	0.106	0.182	0.071	0.041	0.225	0.335	0.082	0.107	0.167	0.192	0.691
TCGA.CJ.5686.01A.11R.1672.07	0	0	0.249	0.073	0.159	0.193	0.246	0.16	0.375	0.117	0.311	0.159	0	0.14	0.16	0.207	0.06	0.119	0.278	0.307	0.086	0.081	0.226	0.141	0.76
TCGA.CJ.5689.01A.11R.1541.07	0	0	0.278	0.082	0.154	0.224	0.209	0.137	0.378	0.099	0.308	0.125	0	0.2	0.135	0.209	0.035	0.107	0.276	0.344	0.103	0.089	0.202	0.16	0.766
TCGA.CJ.5689.11A.01R.1541.07	0	0.041	0.147	0.043	0.149	0.174	0.185	0.103	0.416	0.19	0.242	0.126	0.008	0.147	0.148	0.154	0.074	0.026	0.116	0.292	0.136	0.033	0.232	0.114	0.609
TCGA.CJ.6027.01A.11R.1672.07	0	0.029	0.264	0.14	0.15	0.225	0.272	0.272	0.348	0.13	0.316	0.163	0	0.052	0.123	0.227	0.051	0.048	0.294	0.331	0.056	0.05	0.161	0.209	0.735
TCGA.CJ.6028.01A.11R.1672.07	0	0.009	0.246	0.125	0.203	0.263	0.293	0.246	0.373	0.094	0.292	0.193	0	0.038	0.114	0.225	0.078	0.049	0.26	0.308	0.044	0.071	0.209	0.205	0.734
TCGA.CJ.6030.01A.11R.1672.07	0	0	0.244	0.088	0.146	0.2	0.235	0.196	0.366	0.107	0.311	0.152	0	0.133	0.185	0.25	0.067	0.11	0.355	0.318	0.066	0.092	0.195	0.179	0.821
TCGA.CJ.6030.11A.01R.1672.07	0.02	0.02	0.125	0.033	0.16	0.172	0.194	0.094	0.423	0.202	0.265	0.154	0	0.082	0.155	0.141	0.077	0.023	0.101	0.263	0.143	0.043	0.237	0.136	0.597
TCGA.CJ.6031.01A.11R.1672.07	0	0	0.263	0.084	0.16	0.199	0.203	0.184	0.359	0.117	0.304	0.157	0	0.177	0.158	0.249	0.067	0.102	0.304	0.332	0.037	0.077	0.217	0.195	0.801
TCGA.CJ.6032.01A.11R.1672.07	0	0	0.219	0.124	0.14	0.199	0.154	0.215	0.411	0.157	0.255	0.147	0	0.079	0.075	0.195	0.076	0.116	0.26	0.315	0.109	0.063	0.139	0.147	0.723
TCGA.CJ.6033.01A.11R.1672.07	0	0.018	0.241	0.072	0.168	0.222	0.143	0.189	0.369	0.165	0.189	0.045	0	0.181	0.245	0.166	0.056	0.132	0.259	0.333	0.099	0.057	0.145	0.21	0.746
TCGA.CJ.6033.11A.01R.1858.07	0	0.038	0.194	0.025	0.123	0.118	0.104	0.123	0.422	0.217	0.257	0.095	0	0.122	0.133	0.042	0.031	0.048	0.067	0.354	0.169	0.108	0.189	0.159	0.565
TCGA.CW.5580.01A.01R.1672.07	0	0.001	0.202	0.056	0.155	0.215	0.258	0.104	0.396	0.152	0.235	0.139	0	0.096	0.129	0.235	0.044	0.159	0.297	0.31	0.136	0.027	0.183	0.081	0.77
TCGA.CW.5580.11A.02R.1672.07	0	0.05	0.079	0.064	0.141	0.159	0.153	0.06	0.416	0.241	0.174	0.077	0.009	0.095	0.102	0.128	0.048	0.033	0.13	0.127	0.181	0.067	0.197	0.085	0.495
TCGA.CW.5581.01A.02R.1541.07	0	0.014	0.209	0.024	0.186	0.189	0.207	0.158	0.369	0.182	0.278	0.184	0	0.148	0.162	0.183	0.08	0.012	0.151	0.285	0.111	0.074	0.173	0.162	0.617
TCGA.CW.5581.11A.01R.1541.07	0.019	0.034	0.124	0.048	0.005	0.146	0.152	0.073	0.415	0.236	0.148	0.089	0	0.076	0.119	0.056	0.074	0.05	0.078	0.231	0.207	0.029	0.166	0.085	0.505
TCGA.CW.5583.01A.02R.1541.07	0	0.019	0.233	0.083	0.071	0.177	0.181	0.127	0.371	0.182	0.218	0.091	0	0.173	0.1	0.136	0.057	0.085	0.176	0.332	0.143	0.092	0.176	0.124	0.655
TCGA.CW.5584.01A.01R.1541.07	0	0	0.192	0.083	0.142	0.195	0.199	0.103	0.431	0.14	0.189	0.131	0	0.128	0.099	0.198	0.083	0.139	0.296	0.341	0.151	0.059	0.132	0.108	0.771
TCGA.CW.5584.11A.01R.1541.07	0.008	0.038	0.161	0.044	0.146	0.18	0.223	0.126	0.435	0.176	0.259	0.149	0	0.084	0.143	0.165	0.116	0.068	0.172	0.31	0.118	0.047	0.213	0.138	0.693
TCGA.CW.5585.01A.01R.1541.07	0	0.056	0.231	0.038	0.124	0.14	0.092	0.063	0.416	0.167	0.127	0.102	0	0.089	0.127	0.147	0.076	0.136	0.159	0.353	0.15	0.09	0.16	0.139	0.704
TCGA.CW.5585.11A.01R.1541.07	0.014	0.042	0.115	0	0.147	0.111	0.078	0.077	0.443	0.232	0.181	0.101	0	0.109	0.128	0.108	0.085	0.075	0.128	0.259	0.176	0	0.188	0.106	0.6
TCGA.CW.5587.01A.01R.1541.07	0	0	0.242	0.128	0.156	0.203	0.238	0.226	0.349	0.113	0.249	0.162	0	0.133	0.117	0.202	0.082	0.066	0.304	0.308	0.089	0.093	0.151	0.189	0.741
TCGA.CW.5587.11A.01R.1541.07	0.015	0.062	0.12	0.052	0	0.16	0.147	0.068	0.461	0.238	0.039	0.072	0	0.045	0.102	0.109	0.08	0.085	0.147	0.256	0.185	0.034	0.141	0.096	0.586
TCGA.CW.5588.01A.01R.1541.07	0	0	0.21	0.056	0.148	0.184	0.184	0.095	0.381	0.195	0.236	0.156	0	0.119	0.184	0.235	0.061	0.145	0.343	0.285	0.104	0.04	0.2	0.101	0.786
TCGA.CW.5589.01A.01R.1541.07	0	0	0.258	0.073	0.143	0.137	0.141	0.141	0.388	0.149	0.258	0.141	0	0.176	0.137	0.261	0.08	0.105	0.276	0.33	0.125	0.076	0.182	0.115	0.786
TCGA.CW.5589.11A.01R.1541.07	0.028	0.039	0.122	0.037	0.093	0.134	0.138	0.118	0.438	0.238	0.129	0.102	0	0.076	0.11	0.128	0.076	0.078	0.132	0.243	0.186	0	0.193	0.098	0.605
TCGA.CW.5590.01A.01R.1541.07	0	0.015	0.277	0.06	0.14	0.19	0.265	0.179	0.377	0.143	0.288	0.161	0	0.076	0.16	0.184	0.049	0.077	0.235	0.336	0.095	0.097	0.174	0.16	0.698
TCGA.CW.5591.01A.01R.1541.07	0.024	0.071	0.213	0.017	0.155	0.131	0.137	0.044	0.427	0.207	0.066	0.103	0	0.065	0.113	0.144	0.049	0.123	0.227	0.352	0.166	0.029	0.177	0.086	0.707
TCGA.CW.5591.11A.01R.1541.07	0	0	0.248	0.061	0.159	0.19	0.198	0.119	0.375	0.209	0.278	0.15	0	0.121	0.207	0.189	0.047	0.109	0.278	0.368	0.08	0.078	0.187	0.152	0.752
TCGA.CW.6087.01A.11R.1672.07	0	0	0.24	0.187	0.168	0.292	0.307	0.231	0.366	0.001	0.276	0.149	0	0.083	0.069	0.208	0.114	0.127	0.393	0.252	0.066	0.029	0.128	0.255	0.822
TCGA.CW.6087.11A.01R.1672.07	0.005	0.044	0.044	0.037	0.121	0.141	0.116	0.03	0.443	0.252	0	0.054	0	0.044	0.106	0.161	0.086	0.076	0.189	0.171	0.19	0.04	0.159	0.084	0.595
TCGA.CW.6088.01A.11R.1672.07	0	0.021	0.235	0.054	0.132	0.192	0.171	0.123	0.409	0.154	0.207	0.104	0	0.15	0.118	0.208	0.059	0.127	0.216	0.329	0.154	0.076	0.159	0.09	0.716
TCGA.CW.6088.11A.01R.1672.07	0.003	0.053	0.001	0	0.207	0.148	0.125	0	0.238	0.273	0	0.053	0	0.089	0.074	0.06	0.088	0.07	0.073	0.144	0.226	0.039	0.153	0.048	0.46
TCGA.CW.6090.01A.11R.1672.07	0	0	0.249	0.054	0.159	0.201	0.214	0.172	0.346	0.137	0.287	0.146	0	0.138	0.147	0.277	0.054	0.11	0.37	0.268	0.082	0.042	0.189	0.127	0.787
TCGA.CW.6090.11A.01R.1672.07	0.024	0.048	0.087	0.001	0.043	0.136	0.111	0.11	0.379	0.247	0.068	0.099	0	0.061	0.138	0.068	0.101	0.095	0.073	0.215	0.208	0	0.18	0.052	0.529
TCGA.CW.6093.01A.11R.1672.07	0	0.022	0.341	0.051	0.063	0.072	0.059	0.145	0.401	0.137	0.249	0.15	0	0.142	0.112	0.186	0.08	0.134	0.238	0.358	0.13	0.079	0.136	0.121	0.738
TCGA.CW.6097.01A.11R.1672.07	0	0.011	0.233	0.075	0.195	0.213	0.312	0.178	0.368	0.082	0.31	0.207	0	0.123	0.131	0.214	0.115	0.089	0.289	0.3	0.036	0.018	0.223	0.183	0.772
TCGA.CZ.4853.01A.01R.1426.07	0	0.011	0.22	0.067	0.171	0.204	0.233	0.185	0.391	0.143	0.297	0.161	0	0.101	0.106	0.198	0.081	0.058	0.207	0.341	0.091	0.072	0.173	0.154	0.695
TCGA.CZ.4854.01A.01R.1305.07	0	0.014	0.223	0.073	0.144	0.266	0.23	0.198	0.393	0.156	0.272	0.172	0	0.078	0.132	0.165	0.071	0.114	0.231	0.349	0.08	0.048	0.201	0.185	0.744
TCGA.CZ.4856.01A.02R.1426.07	0	0.002	0.266	0.075	0.168	0.235	0.204	0.154	0.385	0.116	0.306	0.141	0	0.124	0.127	0.195	0.085	0.078	0.235	0.342	0.056	0.099	0.146	0.204	0.715
TCGA.CZ.4857.01A.01R.1305.07	0	0.036	0.172	0.079	0.148	0.284	0.274	0.188	0.362	0.173	0.244	0.133	0	0.11	0.162	0.183	0.072	0.119	0.297	0.269	0.082	0.02	0.184	0.169	0.733
TCGA.CZ.4858.01A.01R.1305.07	0	0	0.201	0.172	0.145	0.246	0.298	0.255	0.346	0.132	0.262	0.184	0	0.062	0.093	0.206	0.086	0.099	0.274	0.265	0.066	0.036	0.206	0.179	0.736
TCGA.CZ.4859.01A.02R.1426.07	0	0.016	0.193	0.078	0.104	0.18	0.168	0.134	0.418	0.157	0.251	0.159	0	0.091	0.098	0.165	0.071	0.07	0.18	0.323	0.171	0.063	0.138	0.152	0.676
TCGA.CZ.4860.01A.01R.1305.07	0	0.03	0.123	0.04	0.171	0.283	0.332	0.069	0.296	0.175	0.234	0.158	0	0.079	0.178	0.254	0.066	0.118	0.343	0.12	0.124	0	0.157	0.125	0.697
TCGA.CZ.4861.01A.01R.1305.07	0	0	0.177	0.081	0.152	0.235	0.306	0.169	0.367	0.115	0.316	0.154	0	0.118	0.176	0.232	0.058	0.133	0.432	0.267	0.1	0.022	0.144	0.125	0.794
TCGA.CZ.4862.01A.01R.1305.07	0	0	0.225	0.126	0.197	0.227	0.232	0.238	0.333	0.094	0.292	0.2	0	0.096	0.095	0.179	0.08	0.062	0.252	0.277	0.031	0.08	0.238	0.209	0.708
TCGA.CZ.4863.01A.01R.1503.07	0	0	0.212	0.13	0.194	0.2	0.183	0.234	0.376	0.09	0.278	0.187	0	0.135	0.095	0.182	0.072	0.083	0.25	0.284	0.067	0.089	0.187	0.214	0.713
TCGA.CZ.4863.11A.01R.1503.07	0.016	0.065	0.029	0	0.242	0.133	0.108	0	0.2	0.221	0	0.079	0	0.081	0.094	0.083	0.063	0.112	0.103	0.131	0.211	0	0.165	0.007	0.467
TCGA.CZ.4864.01A.01R.1503.07	0	0	0.243	0.119	0.154	0.225	0.259	0.224	0.365	0.104	0.273	0.147	0	0.075	0.062	0.206	0.058	0.133	0.297	0.322	0.07	0.1	0.183	0.2	0.783
TCGA.CZ.4864.11A.01R.1503.07	0	0.027	0.118	0.062	0.099	0.209	0.219	0.083	0.437	0.221	0.126	0.094	0	0.12	0.109	0.125	0.078	0.078	0.171	0.243	0.171	0.011	0.189	0.074	0.603
TCGA.CZ.4865.01A.02R.1503.07	0	0.007	0.267	0.108	0.135	0.148	0.172	0.23	0.361	0.169	0.263	0.156	0	0.114	0.137	0.213	0.07	0.093	0.29	0.328	0.058	0.071	0.19	0.169	0.752
TCGA.CZ.4865.11A.01R.1503.07	0.008	0.063	0.099	0.056	0.177	0.109	0.09	0.014	0.409	0.229	0.009	0.042	0	0.087	0.163	0.13	0.055	0.083	0.166	0.117	0.163	0.068	0.18	0.075	0.517
TCGA.CZ.4866.01A.01R.1503.07	0	0.026	0.226	0.079	0.078	0.16	0.123	0.124	0.395	0.159	0.165	0.136	0.015	0.089	0.134	0.273	0.07	0.17	0.36	0.265	0.125	0.043	0.146	0.079	0.793
TCGA.CZ.5451.01A.01R.1503.07	0	0	0.256	0.07	0.153	0.202	0.211	0.13	0.398	0.117	0.347	0.136	0	0.119	0.104	0.206	0.068	0.112	0.223	0.357	0.086	0.119	0.121	0.175	0.718
TCGA.CZ.5451.11A.01R.1503.07	0.019	0.041	0.089	0.031	0.041	0.124	0.109	0.094	0.403	0.24	0.134	0.08	0	0.126	0.115	0.091	0.078	0.101	0.11	0.185	0.202	0	0.174	0.072	0.54
TCGA.CZ.5452.01A.01R.1503.07	0	0	0.226	0.119	0.188	0.205	0.265	0.217	0.366	0.054	0.334	0.194	0	0.072	0.156	0.219	0.085	0.019	0.293	0.276	0.031	0.067	0.181	0.257	0.725
TCGA.CZ.5452.11A.01R.1503.07	0.005	0.061	0.02	0.039	0.066	0.144	0.115	0	0.412	0.259	0.005	0.069	0	0.051	0.13	0.038	0.072	0.04	0.059	0.15	0.203	0.066	0.14	0.093	0.423
TCGA.CZ.5453.01A.01R.1503.07	0	0.034	0.23	0.075	0.091	0.12	0.077	0.049	0.275	0.159	0.141	0.076	0	0.097	0.095	0.238	0.076	0.154	0.262	0.345	0.154	0.088	0.056	0.077	0.726
TCGA.CZ.5453.11A.01R.1503.07	0	0.058	0.05	0.054	0.151	0.133	0.113	0.026	0.424	0.238	0.082	0.087	0	0.088	0.144	0.12	0.064	0.061	0.121	0.15	0.167	0.061	0.153	0.093	0.495
TCGA.CZ.5454.01A.01R.1503.07	0	0	0.22	0.061	0.157	0.179	0.175	0.157	0.384	0.137	0.273	0.154	0	0.141	0.202	0.358	0.076	0.107	0.42	0.312	0.083	0.055	0.114	0.121	0.848
TCGA.CZ.5454.11A.01R.1503.07	0	0.059	0.054	0.038	0.124	0.163	0.123	0.071	0.43	0.259	0.124	0.065	0	0.095	0.099	0.103	0.056	0.032	0.063	0.155	0.184	0.089	0.167	0.094	0.455
TCGA.CZ.5455.01A.01R.1503.07	0	0	0.201	0.123	0.167	0.242	0.303	0.208	0.391	0.109	0.23	0.159	0	0.104	0.098	0.243	0.072	0.074	0.308	0.302	0.096	0.081	0.136	0.164	0.743
TCGA.CZ.5455.11A.01R.1503.07	0.019	0.039	0	0.052	0.178	0.168	0.118	0	0.201	0.266	0	0.025	0	0.051	0.033	0.12	0.074	0.092	0.141	0.144	0.214	0.038	0.115	0.051	0.507
TCGA.CZ.5456.01A.01R.1503.07	0	0	0.192	0.031	0.17	0.205	0.266	0.065	0.383	0.2	0.361	0.177	0	0.045	0.215	0.225	0.083	0.107	0.343	0.303	0.084	0.019	0.172	0.17	0.792
TCGA.CZ.5456.11A.02R.1503.07	0.008	0.072	0.086	0.041	0.145	0.119	0.071	0	0.209	0.252	0.101	0.063	0	0.051	0.018	0.047	0.079	0.033	0.057	0.157	0.202	0.089	0.131	0.085	0.421
TCGA.CZ.5457.01A.01R.1503.07	0	0	0.181	0.127	0.131	0.184	0.148	0.205	0.44	0.115	0.19	0.127	0.02	0.173	0.13	0.286	0.076	0.094	0.298	0.305	0.096	0.04	0.115	0.13	0.746
TCGA.CZ.5457.11A.01R.1503.07	0	0.032	0.115	0.067	0.199	0.152	0.114	0.035	0.421	0.24	0	0.064	0	0	0.15	0.15	0.064	0.072	0.179	0.181	0.186	0.054	0.146	0.11	0.581
TCGA.CZ.5458.01A.01R.1503.07	0	0	0.203	0.046	0.151	0.154	0.185	0.108	0.389	0.172	0.319	0.166	0	0.119	0.219	0.175	0.071	0.078	0.199	0.302	0.08	0.088	0.223	0.18	0.698
TCGA.CZ.5458.11A.01R.1503.07	0.01	0.078	0.006	0.028	0.093	0.097	0.062	0.042	0.364	0.263	0.083	0.065	0	0.045	0.124	0.018	0.046	0.012	0.027	0.182	0.206	0.083	0.148	0.068	0.376
TCGA.CZ.5459.01A.01R.1503.07	0	0.023	0.235	0.069	0.153	0.219	0.254	0.175	0.398	0.139	0.275	0.144	0	0.07	0.114	0.199	0.048	0.099	0.235	0.323	0.055	0.086	0.167	0.167	0.69
TCGA.CZ.5460.01A.01R.1503.07	0	0	0.189	0.081	0.171	0.223	0.271	0.171	0.385	0.116	0.364	0.171	0	0.108	0.137	0.204	0.072	0.031	0.247	0.3	0.077	0.077	0.167	0.221	0.703
TCGA.CZ.5461.01A.01R.1503.07	0	0.023	0.207	0.037	0.179	0.228	0.273	0.146	0.403	0.149	0.307	0.18	0	0.076	0.135	0.202	0.074	0.097	0.276	0.317	0.075	0.046	0.157	0.157	0.722
TCGA.CZ.5461.11A.01R.1503.07	0.003	0.038	0.118	0.069	0.196	0.182	0.17	0.027	0.42	0.237	0.076	0.069	0	0.085	0.094	0.146	0.049	0.051	0.184	0.204	0.187	0.049	0.162	0.045	0.548
TCGA.CZ.5462.01A.01R.1503.07	0	0	0.221	0.094	0.163	0.174	0.225	0.215	0.399	0.149	0.325	0.133	0.002	0.074	0.138	0.21	0.038	0.139	0.316	0.331	0.128	0.028	0.237	0.123	0.811
TCGA.CZ.5462.11A.01R.1503.07	0	0.035	0.111	0.028	0.105	0.118	0.093	0.123	0.462	0.241	0.106	0.066	0	0.077	0.114	0.18	0.068	0.067	0.203	0.237	0.181	0.07	0.146	0.096	0.628
TCGA.CZ.5463.01A.01R.1503.07	0	0	0.218	0.104	0.15	0.26	0.23	0.201	0.372	0.137	0.218	0.15	0.02	0.025	0.089	0.228	0.059	0.134	0.286	0.282	0.099	0.074	0.138	0.148	0.733
TCGA.CZ.5463.11A.01R.1503.07	0	0.049	0.133	0.07	0.161	0.192	0.17	0.111	0.411	0.239	0.086	0.053	0	0.095	0.098	0.144	0.061	0.055	0.167	0.233	0.162	0.047	0.187	0.068	0.573
TCGA.CZ.5464.01A.01R.1503.07	0	0.024	0.235	0.107	0.151	0.228	0.263	0.216	0.361	0.104	0.303	0.156	0	0.118	0.134	0.198	0.073	0.071	0.29	0.344	0.048	0.059	0.208	0.185	0.755
TCGA.CZ.5465.01A.01R.1503.07	0	0	0.202	0.065	0.142	0.187	0.148	0.125	0.413	0.145	0.229	0.118	0.003	0.111	0.118	0.217	0.059	0.09	0.276	0.312	0.154	0.047	0.154	0.086	0.719
TCGA.CZ.5465.11A.01R.1503.07	0.033	0.057	0.059	0.051	0.118	0.166	0.123	0.024	0.369	0.249	0.039	0.051	0	0.023	0.106	0.093	0.061	0.064	0.101	0.158	0.198	0.043	0.157	0.063	0.478
TCGA.CZ.5466.01A.01R.1503.07	0	0.013	0.223	0.102	0.17	0.217	0.27	0.156	0.312	0.13	0.348	0.159	0	0.095	0.14	0.295	0.071	0.103	0.307	0.308	0.051	0.05	0.149	0.21	0.797
TCGA.CZ.5466.11A.01R.1503.07	0.017	0.029	0.155	0.054	0.121	0.175	0.199	0.1	0.45	0.18	0.264	0.161	0	0.086	0.156	0.171	0.108	0.04	0.146	0.316	0.133	0.004	0.186	0.107	0.644
TCGA.CZ.5467.01A.01R.1503.07	0	0	0.213	0.039	0.109	0.189	0.178	0.068	0.432	0.176	0.241	0.132	0	0.107	0.128	0.209	0.066	0.095	0.266	0.265	0.099	0.094	0.167	0.137	0.695
TCGA.CZ.5467.11A.01R.1503.07	0	0.061	0.094	0.015	0.157	0.12	0.076	0.06	0.403	0.245	0.075	0.016	0	0.094	0.102	0.12	0.038	0.062	0.157	0.173	0.209	0.102	0.131	0.101	0.529
TCGA.CZ.5468.01A.01R.1503.07	0	0.046	0.26	0.105	0.167	0.272	0.208	0.215	0.268	0.25	0.224	0.045	0	0.023	0.142	0.198	0.055	0.121	0.32	0.236	0.1	0.027	0.173	0.175	0.735
TCGA.CZ.5468.11A.01R.1503.07	0	0.05	0.138	0.032	0.172	0.112	0.111	0.089	0.435	0.234	0.165	0.059	0	0.095	0.142	0.102	0.046	0.058	0.124	0.23	0.166	0.083	0.149	0.112	0.526
TCGA.CZ.5469.01A.01R.1503.07	0	0.032	0.16	0.08	0.163	0.186	0.225	0.066	0.399	0.14	0.237	0.073	0	0.125	0.161	0.251	0.05	0.159	0.29	0.282	0.093	0.073	0.177	0.153	0.776
TCGA.CZ.5469.11A.01R.1503.07	0	0.075	0.002	0.016	0.148	0.143	0.122	0.07	0.388	0.271	0.071	0.053	0	0.072	0.119	0.061	0.076	0.009	0.028	0.155	0.211	0.046	0.138	0.084	0.406
TCGA.CZ.5470.01A.01R.1503.07	0	0.02	0.254	0.115	0.152	0.206	0.242	0.211	0.41	0.066	0.312	0.15	0	0.075	0.138	0.242	0.072	0.089	0.309	0.331	0.068	0.08	0.164	0.199	0.786
TCGA.CZ.5470.11A.01R.1503.07	0	0.029	0.107	0.042	0.085	0.133	0.111	0.087	0.444	0.243	0.156	0.095	0	0.16	0.119	0.127	0.052	0.047	0.139	0.255	0.166	0.072	0.163	0.111	0.565
TCGA.CZ.5982.01A.11R.1672.07	0	0.006	0.205	0.071	0.15	0.201	0.176	0.117	0.44	0.159	0.182	0.17	0	0.095	0.095	0.187	0.08	0.129	0.227	0.297	0.144	0.055	0.146	0.088	0.692
TCGA.CZ.5982.11A.01R.1672.07	0.05	0.05	0.087	0	0	0.074	0.038	0.002	0.276	0.255	0	0.065	0	0.088	0.06	0.058	0.114	0.111	0.06	0.209	0.245	0	0.139	0.055	0.528
TCGA.CZ.5984.01A.11R.1672.07	0	0.044	0.194	0.041	0.196	0.202	0.245	0.161	0.382	0.16	0.289	0.171	0	0.113	0.157	0.224	0.071	0.09	0.259	0.32	0.064	0.028	0.255	0.144	0.76
TCGA.CZ.5984.11A.01R.1672.07	0.03	0.083	0.101	0.002	0.129	0.109	0.116	0.08	0.409	0.212	0.136	0.113	0	0.119	0.129	0.123	0.065	0.039	0.112	0.206	0.174	0	0.222	0.076	0.543
TCGA.CZ.5985.01A.11R.1672.07	0	0	0.261	0.113	0.156	0.222	0.261	0.189	0.313	0.139	0.27	0.162	0	0.1	0.113	0.269	0.065	0.133	0.346	0.25	0.08	0.061	0.18	0.149	0.784
TCGA.CZ.5985.11A.01R.1672.07	0.035	0.037	0.067	0.099	0	0.084	0.043	0.082	0.302	0.238	0.057	0.075	0	0.099	0.113	0.062	0.093	0.085	0.081	0.242	0.226	0.007	0.129	0.039	0.511
TCGA.CZ.5986.01A.11R.1672.07	0	0.003	0.21	0.08	0.15	0.204	0.202	0.142	0.397	0.159	0.248	0.161	0	0.052	0.127	0.251	0.09	0.127	0.262	0.313	0.121	0.041	0.169	0.079	0.752
TCGA.CZ.5986.11A.01R.1672.07	0.022	0.056	0.106	0.053	0.052	0.112	0.104	0.124	0.388	0.248	0.099	0.069	0	0.108	0.108	0.096	0.069	0.039	0.094	0.243	0.185	0.017	0.188	0.054	0.516
TCGA.CZ.5987.01A.11R.1672.07	0	0.026	0.229	0.084	0.164	0.23	0.273	0.145	0.42	0.133	0.31	0.149	0	0.021	0.102	0.199	0.055	0.119	0.272	0.35	0.079	0.065	0.189	0.159	0.759
TCGA.CZ.5987.11A.01R.1672.07	0	0.031	0.223	0.045	0.131	0.164	0.199	0.09	0.411	0.156	0.252	0.139	0	0.135	0.193	0.165	0.048	0.101	0.219	0.32	0.132	0.051	0.207	0.101	0.69
TCGA.CZ.5988.01A.11R.1672.07	0	0.052	0.202	0.064	0.047	0.219	0.241	0.147	0.282	0.158	0.242	0.189	0	0.183	0.138	0.175	0.06	0.109	0.188	0.234	0.052	0.071	0.178	0.118	0.594
TCGA.CZ.5988.11A.01R.1672.07	0.022	0.052	0.048	0.06	0.043	0.1	0.097	0.056	0.376	0.258	0.075	0.08	0	0.097	0.099	0.093	0.092	0.079	0.087	0.178	0.197	0.007	0.165	0.053	0.503
TCGA.CZ.5989.01A.11R.1672.07	0	0	0.217	0.095	0	0.242	0.24	0.235	0.396	0.118	0.221	0.223	0	0.012	0.174	0.269	0.099	0.107	0.265	0.281	0.092	0.016	0.121	0.11	0.717
TCGA.CZ.5989.11A.01R.1672.07	0	0.022	0.097	0.043	0.155	0.184	0.186	0.067	0.419	0.18	0.192	0.1	0	0.084	0.164	0.196	0.066	0.092	0.195	0.211	0.163	0.062	0.172	0.084	0.629
TCGA.DV.5565.01A.01R.1541.07	0	0.033	0.193	0.065	0.146	0.183	0.199	0.073	0.412	0.159	0.205	0.105	0	0.204	0.109	0.252	0.046	0.112	0.278	0.294	0.138	0.048	0.164	0.087	0.731
TCGA.DV.5566.01A.01R.1541.07	0	0.015	0.18	0.078	0.154	0.192	0.187	0.132	0.433	0.17	0.25	0.108	0	0.086	0.102	0.178	0.078	0.089	0.243	0.311	0.146	0.054	0.145	0.101	0.688
TCGA.DV.5567.01A.01R.1541.07	0	0.056	0.195	0.035	0.197	0.17	0.162	0.02	0.29	0.275	0.021	0.052	0	0.084	0.087	0.209	0.057	0.099	0.145	0.169	0.177	0.021	0.162	0.046	0.566
TCGA.DV.5568.01A.01R.1541.07	0	0.018	0.225	0.081	0.147	0.202	0.209	0.171	0.383	0.138	0.327	0.151	0	0.104	0.148	0.206	0.034	0.069	0.271	0.323	0.041	0.085	0.202	0.182	0.708
