sig,ensembl_id,gene_name,gene_id,rho,pval
down,ENSG00000138685,FGF2,2247,0.3322651634836721,6.792295693431695e-12
down,ENSG00000138944,SHISAL1,85352,0.48468469997369523,3.0001889189651567e-25
down,ENSG00000139220,PPFIA2,8499,0.3029058937797501,4.851464305489865e-10
down,ENSG00000139278,GLIPR1,11010,0.5642550101763742,2.0117671999657083e-35
down,ENSG00000139329,LUM,4060,0.5165107646999145,5.337642675369593e-29
down,ENSG00000139567,ACVRL1,94,0.43003529316133055,1.165857367348126e-19
down,ENSG00000140030,GPR65,8477,0.7642034631091776,9.138949358463387e-79
down,ENSG00000140092,FBLN5,10516,0.45640045462569484,3.129718996320052e-22
down,ENSG00000140285,FGF7,2252,0.5221724590635936,1.0423155250968667e-29
down,ENSG00000140287,HDC,3067,0.39871785289638334,6.946260000398656e-17
down,ENSG00000140416,TPM1,7168,0.4030937833060648,2.9600517108840185e-17
down,ENSG00000140682,TGFB1I1,7041,0.42827418347228574,1.7002905458840486e-19
down,ENSG00000140937,CDH11,1009,0.5181822743883678,3.3060513218069406e-29
down,ENSG00000140968,IRF8,3394,0.748037075905686,9.279868558464004e-74
down,ENSG00000141433,ADCYAP1,116,0.3099233927950277,1.8241194684648938e-10
down,ENSG00000141448,GATA6,2627,0.422172441496523,6.179372606297658e-19
down,ENSG00000142156,COL6A1,1291,0.5470817068372034,5.412685414161201e-33
down,ENSG00000142173,COL6A2,1292,0.6285190751167233,6.5696206747199425e-46
down,ENSG00000142227,EMP3,2014,0.7325517209647543,2.6142731459743633e-69
down,ENSG00000142871,CCN1,3491,0.48231246769997116,5.510941973801679e-25
down,ENSG00000143196,DPT,1805,0.6086191100708607,2.0990165464995843e-42
down,ENSG00000143382,ADAMTSL4,54507,0.3574967765534569,1.1815619717347384e-13
down,ENSG00000143387,CTSK,1513,0.6244397460575367,3.602356606960256e-45
down,ENSG00000143515,ATP8B2,57198,0.38360036382254614,1.2023997250489037e-15
down,ENSG00000143603,KCNN3,3782,0.3147870214328115,9.119339344341502e-11
down,ENSG00000144642,RBMS3,27303,0.37230967987704633,9.204387361753395e-15
down,ENSG00000144681,STAC,6769,0.4027189695184623,3.185990953430775e-17
down,ENSG00000144749,LRIG1,26018,0.46506365468288247,3.9871354136628474e-23
down,ENSG00000144815,NXPE3,91775,0.31926259565590404,4.764579700197152e-11
down,ENSG00000145147,SLIT2,9353,0.4349239321898267,4.042831610063862e-20
down,ENSG00000145362,ANK2,287,0.3701780836771805,1.3398207553907776e-14
down,ENSG00000145431,PDGFC,56034,0.40742562754066103,1.2564795911215774e-17
down,ENSG00000145703,IQGAP2,10788,0.5477676165191506,4.3555098069200425e-33
down,ENSG00000145708,CRHBP,1393,0.43856890199586146,1.8149107475176405e-20
down,ENSG00000145936,KCNMB1,3779,0.5045557581693842,1.5213974716148502e-27
down,ENSG00000146477,SLC22A3,6581,0.3842500399177987,1.0669277209603056e-15
down,ENSG00000147100,SLC16A2,6567,0.34533493131188375,8.717269439360611e-13
down,ENSG00000148175,STOM,2040,0.4192492414772264,1.1361050975561624e-18
down,ENSG00000148180,GSN,2934,0.3950921058338893,1.3949807763115887e-16
down,ENSG00000148516,ZEB1,6935,0.3540343507241491,2.1055517334900872e-13
down,ENSG00000149131,SERPING1,710,0.6534904688299517,1.1038328404732853e-50
down,ENSG00000149294,NCAM1,4684,0.41743195114264947,1.654017411056656e-18
down,ENSG00000149575,SCN2B,6327,0.3847287243730865,9.768113097376927e-16
down,ENSG00000149591,TAGLN,6876,0.5212457453763324,1.364644791576316e-29
down,ENSG00000149596,JPH2,57158,0.397623938108667,8.580355101786822e-17
down,ENSG00000150637,CD226,10666,0.6791729722252936,4.326337673769631e-56
down,ENSG00000150687,PRSS23,11098,0.300116647142421,7.105669595020982e-10
down,ENSG00000150764,DIXDC1,85458,0.3114714601206022,1.4649168418601539e-10
down,ENSG00000151617,EDNRA,1909,0.4219264931078027,6.505727371464055e-19
down,ENSG00000151702,FLI1,2313,0.5848378103122456,1.5767801392614718e-38
down,ENSG00000152049,KCNE4,23704,0.4583002997995265,2.0019095138058243e-22
down,ENSG00000152284,TCF7L1,83439,0.31202793754363045,1.3534487731437323e-10
down,ENSG00000152953,STK32B,55351,0.5210139776328669,1.4595864649060229e-29
down,ENSG00000153012,LGI2,55203,0.4425421706632458,7.49694699119924e-21
down,ENSG00000153707,PTPRD,5789,0.38002789351055744,2.3091860173172386e-15
down,ENSG00000153823,PID1,55022,0.3095592407531405,1.9203316199366342e-10
