CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.J4.AATZ.01A.11R.A41O.07	0	0	0.197	0.075	0.078	0.088	0.183	0.102	0.257	0.157	0.25	0.071	0.021	0.108	0.19	0.102	0.045	0.103	0.133	0.162	0.143	0.033	0.121	0.159	0.581
TCGA.J4.AAU2.01A.11R.A41O.07	0	0	0.225	0.051	0.11	0.107	0.187	0.126	0.251	0.136	0.338	0.106	0.076	0.075	0.187	0.028	0.098	0.063	0.082	0.251	0.114	0.065	0.159	0.172	0.58
TCGA.J9.A52B.01A.11R.A26U.07	0.002	0.058	0.278	0.075	0.106	0.096	0.129	0.209	0.307	0.151	0.202	0.005	0.045	0.108	0.173	0.123	0.076	0.09	0.169	0.325	0.112	0.041	0.168	0.152	0.73
TCGA.J9.A52C.01A.11R.A26U.07	0	0.025	0.33	0.062	0.085	0.071	0.156	0.135	0.305	0.109	0.367	0.051	0	0.163	0.178	0.131	0.019	0.088	0.23	0.439	0.089	0.092	0.183	0.143	0.795
TCGA.J9.A52D.01A.11R.A29R.07	0.019	0.05	0.094	0	0.038	0.101	0.117	0.073	0.177	0.17	0.007	0.083	0	0	0.072	0.102	0.116	0.16	0.191	0.106	0.202	0.01	0.003	0.127	0.605
TCGA.J9.A52E.01A.11R.A26U.07	0	0.024	0.295	0.031	0.136	0.158	0.293	0.121	0.306	0.126	0.165	0	0	0.113	0.195	0.122	0.063	0.15	0.233	0.319	0.09	0.041	0.156	0.235	0.822
TCGA.J9.A8CK.01A.11R.A352.07	0	0.038	0.251	0.038	0.127	0.066	0.1	0.056	0.295	0.153	0.141	0	0.01	0.215	0.188	0.147	0.064	0.137	0.192	0.242	0.138	0.051	0.151	0.085	0.694
TCGA.J9.A8CL.01A.11R.A352.07	0	0.037	0.284	0.026	0.106	0.095	0.172	0.139	0.26	0.054	0.287	0.064	0.042	0.196	0.175	0.133	0.096	0.121	0.235	0.335	0.093	0.049	0.188	0.156	0.815
TCGA.J9.A8CM.01A.11R.A352.07	0.006	0.038	0.241	0.008	0.138	0.061	0.085	0.146	0.322	0.132	0.172	0.006	0.015	0.2	0.235	0.176	0.052	0.157	0.23	0.203	0.142	0.034	0.171	0.151	0.77
TCGA.J9.A8CN.01A.11R.A352.07	0	0	0.219	0.131	0.096	0.103	0.169	0.038	0.25	0.16	0.227	0.058	0.013	0.024	0.23	0.064	0.017	0.132	0.129	0.269	0.167	0.033	0.089	0.102	0.582
TCGA.J9.A8CP.01A.11R.A352.07	0	0.024	0.253	0.107	0.142	0.118	0.135	0.069	0.297	0.127	0.101	0	0.059	0.103	0.207	0.075	0.065	0.089	0.115	0.295	0.127	0.063	0.112	0.152	0.619
TCGA.KC.A4BL.01A.31R.A250.07	0	0.036	0.291	0.088	0.125	0.098	0.168	0.1	0.296	0.115	0.349	0.035	0.007	0.155	0.211	0.094	0.08	0.047	0.108	0.389	0.083	0.078	0.174	0.141	0.67
TCGA.KC.A4BN.01A.61R.A250.07	0	0	0.214	0.104	0.046	0.105	0.154	0.104	0.244	0.185	0.24	0.021	0.018	0.104	0.176	0.045	0.039	0.053	0.032	0.253	0.148	0.073	0.094	0.131	0.477
TCGA.KC.A4BR.01A.32R.A32Y.07	0	0	0.217	0.082	0.122	0.036	0.122	0.073	0.243	0.171	0.22	0	0	0.26	0.187	0.046	0	0.11	0.131	0.325	0.152	0.097	0.126	0.112	0.601
TCGA.KC.A4BV.01A.31R.A26U.07	0	0.055	0.29	0.039	0.124	0.105	0.206	0.173	0.298	0.083	0.303	0.084	0.037	0.071	0.214	0.103	0.045	0.083	0.135	0.337	0.113	0.074	0.153	0.209	0.707
TCGA.KC.A7F3.01A.21R.A33R.07	0	0.018	0.201	0.092	0.023	0.099	0.151	0.116	0.294	0.163	0.255	0.016	0.034	0.15	0.139	0.101	0.051	0.091	0.15	0.298	0.124	0.092	0.128	0.137	0.648
TCGA.KC.A7F5.01A.11R.A33R.07	0.018	0.09	0.106	0.083	0.055	0.123	0.1	0.059	0.108	0.123	0.081	0	0	0.091	0.202	0.093	0.085	0.137	0.101	0.139	0.187	0.089	0.096	0.083	0.554
TCGA.KC.A7F6.01A.11R.A33R.07	0	0.035	0.276	0.037	0.115	0.109	0.158	0.126	0.311	0.143	0.264	0.019	0.026	0.127	0.156	0.089	0.049	0.115	0.11	0.319	0.113	0.089	0.151	0.173	0.673
TCGA.KC.A7FA.01A.21R.A33R.07	0	0	0.255	0.092	0.121	0.062	0.111	0.12	0.3	0.155	0.291	0.05	0.022	0.136	0.214	0.12	0.024	0.102	0.167	0.297	0.116	0.076	0.16	0.145	0.679
TCGA.KC.A7FD.01A.11R.A33R.07	0	0.016	0.157	0.112	0.085	0.109	0.127	0.127	0.183	0.149	0.178	0.055	0.034	0.079	0.18	0.096	0.046	0.117	0.147	0.132	0.19	0.018	0.085	0.144	0.575
TCGA.KC.A7FE.01A.12R.A33R.07	0.004	0.028	0.24	0.064	0.115	0.059	0.167	0.075	0.31	0.121	0.216	0.021	0.021	0.2	0.224	0.069	0.057	0.113	0.124	0.295	0.106	0.047	0.148	0.16	0.644
TCGA.KK.A59V.01A.11R.A29R.07	0	0.015	0.385	0.18	0.115	0.152	0.22	0.265	0.247	0.04	0.43	0.083	0.011	0.01	0.139	0.104	0.127	0.051	0.205	0.362	0	0.124	0.17	0.295	0.789
TCGA.KK.A59X.01A.11R.A29R.07	0.009	0.043	0.222	0.003	0.18	0.134	0.068	0.063	0.318	0.157	0.022	0.051	0	0.022	0.234	0.209	0.058	0.145	0.291	0.15	0.127	0.01	0.106	0.142	0.738
TCGA.KK.A59Y.01A.11R.A26U.07	0.002	0.023	0.186	0.058	0.085	0.136	0.173	0.112	0.299	0.149	0.186	0.015	0.096	0.06	0.202	0.115	0.084	0.12	0.088	0.231	0.148	0.019	0.162	0.152	0.662
TCGA.KK.A59Z.01A.12R.A26U.07	0	0.004	0.243	0.104	0.119	0.049	0.129	0.085	0.285	0.08	0.3	0.081	0	0.139	0.199	0.186	0.084	0.116	0.257	0.269	0.112	0.051	0.142	0.117	0.77
TCGA.KK.A5A1.01A.11R.A29R.07	0	0	0.246	0.109	0.13	0.109	0.154	0.098	0.323	0.091	0.237	0.083	0.052	0.064	0.172	0.185	0.068	0.097	0.265	0.283	0.109	0.054	0.127	0.139	0.765
TCGA.KK.A6DY.01A.12R.A311.07	0.006	0.008	0.247	0.099	0.11	0.111	0.2	0.125	0.296	0.147	0.284	0.069	0.039	0.091	0.113	0.162	0.063	0.105	0.202	0.328	0.103	0.064	0.154	0.121	0.743
TCGA.KK.A6E0.01A.11R.A311.07	0	0	0.204	0.055	0.05	0.049	0.062	0.135	0.297	0.106	0.159	0.078	0.055	0.101	0.29	0.134	0.072	0.088	0.144	0.172	0.147	0.068	0.114	0.138	0.606
TCGA.KK.A6E1.01A.11R.A311.07	0.012	0.003	0.227	0.075	0.057	0.109	0.153	0.07	0.249	0.162	0.079	0.053	0.031	0.06	0.182	0.17	0.092	0.133	0.167	0.142	0.163	0.069	0.12	0.105	0.656
TCGA.KK.A6E2.01A.11R.A311.07	0	0.009	0.217	0.033	0.14	0.095	0.11	0.107	0.304	0.144	0.306	0.141	0.037	0.071	0.141	0.136	0.105	0.102	0.086	0.204	0.131	0.049	0.149	0.191	0.664
TCGA.KK.A6E3.01A.21R.A30B.07	0	0	0.27	0.126	0.117	0.037	0.103	0.103	0.313	0.09	0.371	0.027	0.045	0.158	0.221	0.118	0.08	0.076	0.159	0.359	0.062	0.1	0.145	0.213	0.727
TCGA.KK.A6E4.01A.11R.A30B.07	0	0.042	0.198	0.135	0.053	0.078	0.113	0.155	0.334	0.135	0.199	0	0.058	0.111	0.113	0.091	0.099	0.046	0.108	0.309	0.124	0.093	0.123	0.196	0.659
TCGA.KK.A6E5.01A.11R.A311.07	0	0	0.267	0.11	0.117	0.081	0.162	0.151	0.29	0.14	0.241	0.061	0.035	0.123	0.162	0.109	0.096	0.104	0.172	0.331	0.098	0.046	0.136	0.167	0.728
TCGA.KK.A6E6.01A.11R.A311.07	0	0.021	0.23	0.065	0.074	0.099	0.158	0.109	0.319	0.127	0.345	0.074	0.033	0.128	0.208	0.133	0.042	0.088	0.145	0.315	0.104	0.073	0.142	0.163	0.68
TCGA.KK.A6E7.01A.11R.A31N.07	0	0.051	0.205	0.009	0.098	0.061	0.083	0.132	0.291	0.143	0.091	0	0.048	0.099	0.212	0.153	0.064	0.102	0.228	0.255	0.165	0.064	0.081	0.11	0.696
TCGA.KK.A6E8.01A.11R.A31N.07	0	0.044	0.179	0.071	0.005	0.02	0.055	0.059	0.362	0.151	0.087	0.034	0.008	0.022	0.181	0.14	0.055	0.14	0.183	0.186	0.179	0.061	0.092	0.144	0.672
TCGA.KK.A7AP.01A.12R.A33R.07	0	0.045	0.154	0	0	0.067	0.058	0.058	0.273	0.152	0.199	0.035	0.006	0.063	0.225	0.1	0.064	0.138	0.195	0.169	0.19	0.074	0.102	0.151	0.666
TCGA.KK.A7AQ.01A.11R.A33R.07	0	0.013	0.27	0.069	0.133	0.058	0.143	0.14	0.301	0.118	0.158	0	0.038	0.195	0.229	0.093	0.049	0.113	0.162	0.332	0.117	0.096	0.132	0.148	0.689
TCGA.KK.A7AU.01A.11R.A32O.07	0	0.017	0.181	0.055	0	0.143	0.167	0.122	0.188	0.136	0.054	0	0.06	0.027	0.172	0.104	0.072	0.112	0.142	0.235	0.171	0.139	0.035	0.184	0.635
TCGA.KK.A7AV.01A.11R.A32O.07	0	0	0.32	0.099	0.134	0.107	0.219	0.186	0.251	0.106	0.385	0.136	0	0.1	0.186	0.106	0.107	0.038	0.157	0.358	0.05	0.077	0.197	0.21	0.735
TCGA.KK.A7AW.01A.11R.A32O.07	0	0	0.297	0.116	0.101	0.05	0.131	0.186	0.297	0.086	0.363	0.002	0.045	0.144	0.194	0.124	0.117	0.089	0.202	0.427	0.093	0.073	0.123	0.219	0.837
TCGA.KK.A7AY.01A.11R.A33R.07	0	0.002	0.23	0.094	0	0.083	0.125	0.178	0.302	0.152	0.166	0	0.083	0.118	0.144	0.11	0.049	0.099	0.126	0.313	0.127	0.081	0.098	0.159	0.65
TCGA.KK.A7AZ.01A.12R.A32O.07	0	0.035	0.232	0.079	0.143	0.108	0.116	0.123	0.326	0.111	0.292	0.019	0.039	0.05	0.195	0.085	0.052	0.103	0.129	0.262	0.12	0.061	0.152	0.164	0.641
TCGA.KK.A7B0.01A.11R.A32O.07	0	0.001	0.347	0.071	0.121	0.062	0.167	0.164	0.287	0.053	0.373	0.041	0.007	0.155	0.198	0.111	0.133	0.062	0.197	0.396	0.06	0.1	0.19	0.231	0.83
TCGA.KK.A7B1.01A.11R.A32O.07	0	0.058	0.219	0.04	0.081	0.064	0.096	0.094	0.307	0.135	0.216	0.028	0.023	0.173	0.25	0.106	0.044	0.144	0.136	0.3	0.131	0.069	0.146	0.125	0.68
TCGA.KK.A7B2.01A.12R.A32O.07	0	0	0.353	0.078	0.126	0.031	0.09	0.16	0.273	0.112	0.426	0.083	0	0.122	0.191	0.156	0.043	0.056	0.2	0.357	0.063	0.118	0.196	0.203	0.765
TCGA.KK.A7B3.01A.11R.A33R.07	0	0.001	0.329	0.037	0.127	0.066	0.141	0.14	0.29	0.088	0.379	0.101	0.029	0.146	0.21	0.167	0.052	0.135	0.227	0.384	0.073	0.073	0.205	0.168	0.848
TCGA.KK.A7B4.01A.11R.A32O.07	0	0.015	0.296	0.043	0.137	0.139	0.188	0.175	0.309	0.103	0.27	0.069	0.044	0.088	0.177	0.112	0.102	0.098	0.161	0.321	0.097	0.065	0.182	0.186	0.757
TCGA.KK.A8I4.01A.11R.A36G.07	0	0	0.31	0.057	0.134	0.127	0.234	0.138	0.277	0.078	0.378	0.117	0.006	0.14	0.215	0.127	0.065	0.056	0.2	0.343	0.057	0.078	0.201	0.207	0.754
TCGA.KK.A8I5.01A.11R.A36G.07	0	0.003	0.225	0.093	0.125	0.077	0.145	0.083	0.3	0.178	0.161	0.02	0.02	0.168	0.156	0.143	0.041	0.131	0.151	0.224	0.151	0.054	0.132	0.104	0.647
TCGA.KK.A8I6.01A.11R.A36G.07	0.024	0	0.211	0.046	0.05	0.091	0.14	0.134	0.262	0.159	0.223	0.074	0.051	0.127	0.169	0.094	0.063	0.126	0.109	0.24	0.152	0.053	0.175	0.138	0.659
TCGA.KK.A8I7.01A.21R.A36G.07	0	0.014	0.257	0.108	0.079	0.071	0.15	0.131	0.292	0.126	0.225	0.056	0.042	0.148	0.201	0.13	0.073	0.118	0.236	0.345	0.107	0.057	0.152	0.117	0.768
TCGA.KK.A8I8.01A.11R.A36G.07	0.009	0.026	0.234	0	0.11	0.091	0.126	0.137	0.312	0.168	0.269	0.074	0.033	0.122	0.172	0.112	0.079	0.125	0.12	0.193	0.127	0.064	0.184	0.182	0.675
TCGA.KK.A8I9.01A.11R.A36G.07	0	0.007	0.29	0.061	0.118	0.104	0.173	0.12	0.287	0.117	0.273	0.074	0	0.138	0.203	0.121	0.023	0.128	0.254	0.345	0.11	0.087	0.166	0.131	0.768
TCGA.KK.A8IA.01A.11R.A36G.07	0.002	0.002	0.186	0.023	0	0.086	0.133	0.088	0.278	0.144	0.224	0.074	0.022	0.138	0.127	0.075	0.094	0.147	0.141	0.189	0.173	0.065	0.106	0.138	0.639
TCGA.KK.A8IB.01A.11R.A36G.07	0	0	0.299	0.051	0.139	0.078	0.155	0.147	0.268	0.13	0.338	0.099	0	0.141	0.172	0.113	0.073	0.115	0.207	0.28	0.092	0.081	0.179	0.189	0.75
TCGA.KK.A8IC.01A.11R.A36G.07	0	0.018	0.269	0.031	0.111	0.082	0.162	0.102	0.282	0.139	0.264	0.086	0	0.18	0.201	0.122	0.05	0.13	0.156	0.217	0.122	0.045	0.186	0.118	0.661
TCGA.KK.A8ID.01A.11R.A36G.07	0	0.038	0.228	0.095	0.081	0.114	0.185	0.232	0.218	0.154	0.295	0.051	0.094	0.036	0.121	0.117	0.052	0.11	0.133	0.219	0.127	0.077	0.123	0.131	0.609
TCGA.KK.A8IF.01A.11R.A36G.07	0	0.059	0.164	0.021	0.081	0.105	0.14	0.075	0.155	0.184	0.166	0	0.004	0.105	0.17	0.082	0.096	0.153	0.162	0.2	0.161	0.038	0.066	0.124	0.628
TCGA.KK.A8IG.01A.11R.A36G.07	0	0	0.268	0.054	0.126	0.037	0.15	0.123	0.284	0.122	0.243	0.063	0.011	0.179	0.218	0.121	0.037	0.12	0.21	0.3	0.117	0.049	0.123	0.142	0.703
TCGA.KK.A8IH.01A.11R.A36G.07	0.008	0.081	0.216	0.038	0.155	0.09	0.199	0.067	0.272	0.129	0.276	0.081	0.033	0.128	0.113	0.092	0.135	0.071	0.075	0.191	0.126	0.027	0.237	0.167	0.656
TCGA.KK.A8II.01A.11R.A36G.07	0	0.024	0.173	0.084	0	0.108	0.158	0.081	0.187	0.196	0.141	0.052	0.024	0.012	0.144	0.117	0.05	0.122	0.123	0.132	0.181	0.054	0.098	0.117	0.565
TCGA.KK.A8IJ.01A.11R.A352.07	0	0.011	0.2	0.103	0.132	0.097	0.093	0.06	0.266	0.171	0.121	0.007	0.007	0.132	0.129	0.172	0.041	0.134	0.214	0.256	0.171	0.027	0.065	0.095	0.69
TCGA.KK.A8IK.01A.11R.A36G.07	0	0.052	0.057	0.011	0.1	0.048	0.052	0	0	0.162	0.065	0.029	0	0.099	0.178	0.162	0.128	0.188	0.233	0.079	0.209	0.024	0.082	0.113	0.717
TCGA.KK.A8IL.01A.11R.A36G.07	0	0.029	0.329	0.113	0.13	0.121	0.224	0.192	0.278	0.14	0.345	0.096	0.002	0.067	0.148	0.138	0.025	0.089	0.228	0.309	0.066	0.059	0.169	0.163	0.713
TCGA.KK.A8IM.01A.11R.A36G.07	0	0.048	0.278	0.048	0.13	0.087	0.281	0.139	0.261	0.108	0.268	0.061	0.037	0.114	0.16	0.118	0.053	0.077	0.169	0.314	0.108	0.07	0.182	0.147	0.702
TCGA.M7.A71Y.01A.22R.A32O.07	0.001	0.038	0.219	0.044	0.064	0.117	0.112	0.117	0.306	0.139	0.28	0.052	0.046	0.163	0.175	0.089	0.063	0.092	0.104	0.297	0.102	0.079	0.155	0.148	0.63
TCGA.M7.A71Z.01A.12R.A32O.07	0.002	0.075	0.104	0.046	0	0.056	0.026	0.063	0.246	0.23	0	0	0	0.068	0.133	0.102	0.099	0.19	0.177	0.167	0.208	0.028	0	0.119	0.638
TCGA.M7.A720.01A.12R.A32O.07	0.021	0.024	0.201	0.059	0.041	0.102	0.144	0.123	0.288	0.141	0.234	0.055	0.046	0.182	0.202	0.068	0.072	0.092	0.086	0.296	0.107	0.066	0.188	0.144	0.633
TCGA.M7.A721.01A.12R.A32O.07	0.004	0.018	0.216	0.083	0.091	0.104	0.143	0.075	0.288	0.159	0.174	0.064	0.036	0.138	0.221	0.112	0.069	0.107	0.149	0.274	0.121	0.036	0.157	0.142	0.68
TCGA.M7.A722.01A.12R.A36G.07	0	0.062	0.193	0	0.176	0.069	0.08	0.102	0.196	0.194	0.049	0.019	0	0.113	0.09	0.154	0.085	0.16	0.282	0.209	0.165	0.053	0.123	0.097	0.766
TCGA.M7.A723.01A.12R.A32O.07	0	0	0.353	0.098	0.103	0.062	0.136	0.189	0.275	0.121	0.307	0.064	0.023	0.162	0.206	0.107	0.061	0.055	0.197	0.415	0.054	0.111	0.177	0.184	0.75
TCGA.M7.A724.01A.12R.A32O.07	0	0	0	0	0.226	0.07	0.019	0.003	0	0.158	0.077	0.019	0	0.041	0	0.174	0.097	0.212	0.239	0	0.219	0.045	0.059	0	0.6
TCGA.M7.A725.01A.12R.A32O.07	0	0	0.137	0.052	0.072	0.144	0.182	0.139	0.142	0.14	0.212	0.094	0.064	0.073	0.201	0.162	0.053	0.124	0.202	0.135	0.158	0.042	0.101	0.108	0.626
TCGA.MG.AAMC.01A.11R.A41O.07	0	0.017	0.227	0.062	0.126	0.053	0.101	0.043	0.335	0.155	0.223	0.028	0.039	0.066	0.191	0.117	0.023	0.127	0.082	0.217	0.169	0.065	0.087	0.16	0.59
TCGA.QU.A6IL.01A.11R.A31N.07	0	0.015	0.289	0.113	0.127	0.041	0.047	0.113	0.298	0.12	0.212	0	0	0.131	0.183	0.086	0.031	0.095	0.176	0.272	0.116	0.088	0.106	0.196	0.648
TCGA.QU.A6IM.01A.11R.A31N.07	0	0	0.374	0.149	0	0.021	0.098	0.225	0.262	0.079	0.347	0	0.029	0.128	0.155	0.068	0.035	0.051	0.15	0.475	0.077	0.189	0.11	0.229	0.718
TCGA.QU.A6IN.01A.11R.A31N.07	0	0.029	0.186	0.079	0	0.055	0.13	0.111	0.317	0.134	0.175	0	0.044	0.125	0.151	0.084	0.064	0.074	0.044	0.332	0.179	0.056	0.068	0.193	0.624
TCGA.QU.A6IO.01A.11R.A31N.07	0	0	0.311	0.096	0.121	0.069	0.108	0.114	0.287	0.112	0.342	0	0.035	0.161	0.196	0.091	0.097	0.052	0.131	0.371	0.097	0.103	0.147	0.199	0.711
TCGA.QU.A6IP.01A.11R.A31N.07	0.002	0.063	0.202	0.101	0.095	0.093	0.128	0.148	0.234	0.145	0.229	0.005	0.066	0.145	0.153	0.085	0.052	0.099	0.086	0.329	0.125	0.061	0.147	0.124	0.629
TCGA.SU.A7E7.01A.22R.A33R.07	0	0	0.271	0.101	0.108	0.084	0.19	0.203	0.252	0.128	0.368	0.089	0.041	0.073	0.201	0.062	0.065	0.063	0.145	0.339	0.083	0.095	0.191	0.13	0.648
TCGA.TK.A8OK.01A.22R.A36G.07	0	0.049	0.213	0.077	0.157	0.065	0.156	0.008	0.314	0.117	0.146	0.023	0.003	0.148	0.22	0.158	0.054	0.128	0.222	0.267	0.134	0.037	0.145	0.075	0.711
TCGA.TP.A8TT.01A.12R.A41O.07	0	0	0.287	0.107	0.106	0.076	0.226	0.247	0.254	0.128	0.329	0.116	0.052	0.076	0.228	0.154	0.035	0.07	0.157	0.33	0.092	0.09	0.194	0.189	0.734
TCGA.TP.A8TV.01A.11R.A41O.07	0	0.026	0.164	0.067	0.088	0.094	0.139	0.05	0.147	0.173	0.151	0.029	0.017	0.04	0.199	0.097	0.062	0.122	0.166	0.074	0.186	0.044	0.073	0.116	0.538
TCGA.V1.A8MF.01A.11R.A36G.07	0.006	0.003	0.305	0.092	0.135	0.069	0.176	0.129	0.275	0.132	0.338	0.116	0.012	0.111	0.156	0.123	0.062	0.071	0.182	0.347	0.084	0.068	0.182	0.159	0.727
TCGA.V1.A8MG.01A.11R.A36G.07	0	0	0.3	0.072	0.093	0.09	0.203	0.147	0.29	0.114	0.35	0.087	0.019	0.139	0.21	0.03	0.054	0.071	0.101	0.371	0.096	0.052	0.175	0.166	0.639
TCGA.V1.A8MJ.01A.11R.A36G.07	0	0.001	0.309	0.084	0.14	0.079	0.173	0.162	0.289	0.117	0.329	0.112	0.031	0.089	0.187	0.15	0.082	0.057	0.209	0.348	0.065	0.074	0.171	0.179	0.756
TCGA.V1.A8MK.01A.11R.A36G.07	0.003	0.02	0.274	0.064	0.119	0.083	0.179	0.148	0.279	0.127	0.233	0.046	0.056	0.135	0.25	0.057	0.062	0.037	0.036	0.326	0.105	0.065	0.168	0.133	0.555
TCGA.V1.A8ML.01A.11R.A37L.07	0	0.008	0.248	0.088	0.08	0.069	0.196	0.095	0.281	0.135	0.154	0	0.036	0.148	0.245	0.105	0.027	0.095	0.133	0.233	0.127	0.051	0.095	0.162	0.586
TCGA.V1.A8MM.01A.11R.A37L.07	0	0	0.305	0.106	0.106	0.087	0.193	0.178	0.295	0.126	0.282	0.028	0.014	0.126	0.162	0.145	0.031	0.108	0.231	0.361	0.091	0.071	0.199	0.142	0.787
TCGA.V1.A8MU.01A.11R.A37L.07	0	0.011	0.32	0.077	0.104	0.085	0.151	0.159	0.295	0.084	0.331	0.103	0.018	0.181	0.225	0.095	0.051	0.089	0.142	0.374	0.068	0.092	0.193	0.182	0.716
TCGA.V1.A8WL.01A.11R.A37L.07	0.008	0.005	0.284	0.079	0.159	0.078	0.19	0.13	0.292	0.121	0.411	0.147	0.008	0.099	0.177	0.056	0.096	0.06	0.063	0.309	0.054	0.049	0.192	0.23	0.637
TCGA.V1.A8WN.01A.11R.A37L.07	0.005	0.024	0.269	0.089	0.102	0.113	0.199	0.109	0.298	0.124	0.233	0.036	0.043	0.121	0.184	0.08	0.034	0.053	0.103	0.34	0.114	0.074	0.147	0.136	0.604
TCGA.V1.A8WS.01A.11R.A37L.07	0	0.021	0.186	0.028	0.043	0.122	0.163	0.135	0.314	0.145	0.154	0.041	0.027	0.141	0.146	0.074	0.09	0.111	0.098	0.203	0.142	0.061	0.097	0.164	0.588
TCGA.V1.A8WV.01A.11R.A37L.07	0	0.017	0.306	0.064	0.121	0.078	0.177	0.143	0.288	0.057	0.339	0.093	0	0.158	0.257	0.095	0.107	0.056	0.129	0.368	0.076	0.075	0.202	0.194	0.737
TCGA.V1.A8WW.01A.11R.A37L.07	0	0	0.271	0.069	0.072	0.066	0.144	0.106	0.307	0.139	0.177	0.063	0.069	0.132	0.215	0.124	0.106	0.141	0.156	0.35	0.139	0.041	0.144	0.122	0.77
TCGA.V1.A8X3.01A.11R.A37L.07	0.018	0.013	0.234	0.086	0.115	0.094	0.168	0.144	0.309	0.108	0.269	0.06	0.05	0.121	0.183	0.086	0.056	0.112	0.152	0.271	0.117	0.014	0.144	0.15	0.653
TCGA.V1.A9O5.01A.11R.A41O.07	0	0.001	0.312	0.012	0.144	0.111	0.331	0.213	0.183	0.03	0.365	0.151	0.001	0.068	0.183	0.178	0.09	0.08	0.235	0.312	0.063	0.075	0.186	0.201	0.809
TCGA.V1.A9O5.06A.11R.A41O.07	0	0.049	0.268	0.035	0.148	0.152	0.336	0.162	0.158	0.027	0.286	0.16	0.001	0.017	0.184	0.13	0.15	0.113	0.241	0.218	0.078	0.029	0.181	0.189	0.781
TCGA.V1.A9O7.01A.21R.A41O.07	0	0.011	0.279	0.074	0.144	0.063	0.187	0.139	0.286	0.108	0.354	0.071	0	0.165	0.212	0.126	0.029	0.094	0.183	0.349	0.078	0.053	0.199	0.133	0.716
TCGA.V1.A9O9.01A.11R.A41O.07	0	0	0.318	0.067	0.183	0.092	0.278	0.167	0.252	0.074	0.375	0.139	0	0.09	0.182	0.14	0.124	0.044	0.079	0.327	0.072	0.066	0.201	0.229	0.731
TCGA.V1.A9OA.01A.11R.A41O.07	0	0.052	0.219	0.039	0.065	0.106	0.239	0.09	0.288	0.115	0.229	0.031	0.031	0.191	0.147	0.127	0.057	0.1	0.178	0.284	0.13	0.041	0.178	0.122	0.706
TCGA.V1.A9OF.01A.11R.A41O.07	0.006	0	0.204	0.05	0.055	0.075	0.161	0.171	0.219	0.172	0.138	0.054	0.038	0.071	0.201	0.131	0.028	0.076	0.189	0.178	0.156	0.059	0.135	0.149	0.626
TCGA.V1.A9OH.01A.11R.A41O.07	0.009	0.017	0.283	0.033	0.037	0.07	0.12	0.146	0.314	0.144	0.226	0.063	0	0.171	0.241	0.142	0.056	0.11	0.17	0.302	0.124	0.038	0.124	0.125	0.694
TCGA.V1.A9OL.01A.11R.A41O.07	0.01	0.028	0.287	0.037	0.118	0.104	0.203	0.148	0.302	0.088	0.257	0.09	0.035	0.097	0.167	0.115	0.071	0.111	0.191	0.285	0.109	0.064	0.18	0.16	0.733
TCGA.V1.A9OQ.01A.11R.A41O.07	0	0	0.281	0.093	0.096	0.103	0.185	0.124	0.319	0.148	0.234	0.032	0.05	0.148	0.186	0.038	0.073	0.076	0.095	0.338	0.102	0.067	0.13	0.185	0.623
TCGA.V1.A9OT.01A.11R.A41O.07	0	0	0.309	0.089	0.031	0.091	0.129	0.132	0.307	0.127	0.251	0.019	0.031	0.122	0.201	0.038	0.115	0.071	0.06	0.418	0.103	0.097	0.217	0.2	0.734
TCGA.V1.A9OX.01A.11R.A41O.07	0	0.01	0.25	0.097	0.104	0.08	0.144	0.105	0.255	0.113	0.349	0.057	0.037	0.152	0.214	0.089	0.087	0.07	0.142	0.324	0.08	0.078	0.197	0.159	0.691
TCGA.V1.A9OY.01A.11R.A41O.07	0.004	0	0.295	0.046	0.12	0.059	0.109	0.162	0.288	0.15	0.324	0.102	0.024	0.143	0.186	0.102	0.075	0.098	0.078	0.302	0.092	0.06	0.217	0.173	0.684
TCGA.V1.A9Z7.01A.11R.A41O.07	0.004	0.015	0.256	0.03	0.109	0.091	0.147	0.12	0.29	0.084	0.285	0.093	0.02	0.188	0.238	0.179	0.088	0.082	0.217	0.277	0.11	0.017	0.179	0.167	0.781
TCGA.V1.A9Z8.01A.11R.A41O.07	0	0.055	0.269	0.049	0.116	0.098	0.142	0.106	0.316	0.134	0.251	0.039	0.032	0.164	0.232	0.095	0.078	0.095	0.157	0.345	0.098	0.045	0.152	0.18	0.721
TCGA.V1.A9Z9.01A.21R.A41O.07	0	0.016	0.256	0.062	0.11	0.099	0.2	0.091	0.3	0.157	0.107	0.017	0.056	0.129	0.168	0.123	0.05	0.138	0.197	0.292	0.124	0.072	0.131	0.105	0.697
TCGA.V1.A9ZG.01A.11R.A41O.07	0	0.03	0.228	0.059	0.131	0.124	0.128	0.086	0.315	0.102	0.194	0.039	0.043	0.102	0.198	0.144	0.051	0.129	0.203	0.263	0.131	0.045	0.136	0.16	0.731
TCGA.V1.A9ZI.01A.11R.A41O.07	0	0	0.274	0.064	0.057	0.1	0.133	0.102	0.314	0.051	0.256	0.013	0.01	0.183	0.168	0.235	0.074	0.136	0.288	0.303	0.123	0.095	0.149	0.162	0.883
