CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.HD.7754.01A.11R.2081.07	0	0.056	0.298	0.025	0.208	0.073	0.162	0.083	0.172	0.152	0.172	0.137	0.004	0.028	0.198	0.221	0.098	0.239	0.272	0.028	0.161	0.078	0.128	0.187	0.7
TCGA.HD.7831.01A.11R.2132.07	0.008	0.134	0.258	0.06	0.191	0.084	0.193	0.066	0.113	0.139	0.149	0.034	0	0.134	0.184	0.261	0.035	0.223	0.224	0.072	0.121	0.046	0.165	0.153	0.659
TCGA.HD.7832.01A.11R.2132.07	0	0.087	0.4	0.114	0.18	0.121	0.208	0.291	0	0.053	0.061	0.066	0.006	0.06	0.195	0.306	0.065	0.205	0.315	0.145	0.177	0.084	0.03	0.137	0.723
TCGA.HD.7917.01A.11R.2232.07	0	0.084	0.269	0.092	0.108	0.152	0.08	0.147	0.105	0.177	0.141	0.034	0.047	0.088	0.223	0.136	0.118	0.106	0.065	0.178	0.197	0.075	0.066	0.286	0.604
TCGA.HD.8224.01A.11R.2403.07	0	0.048	0.326	0.004	0.162	0.093	0.232	0.06	0.135	0.176	0.178	0.014	0.015	0.13	0.246	0.197	0.06	0.185	0.278	0.167	0.13	0.119	0.12	0.209	0.706
TCGA.HD.8314.01A.11R.2403.07	0	0.079	0.371	0.006	0.185	0.116	0.215	0.127	0.178	0.123	0.257	0.099	0	0.113	0.19	0.228	0.081	0.168	0.307	0.159	0.105	0.099	0.22	0.239	0.791
TCGA.HD.8634.01A.11R.2403.07	0	0.085	0.299	0.066	0.14	0.126	0.197	0.163	0.092	0.186	0.122	0.108	0.055	0.044	0.227	0.141	0.093	0.133	0.122	0.121	0.213	0.038	0.138	0.206	0.612
TCGA.HD.8635.01A.11R.2403.07	0	0.068	0.34	0.04	0.149	0.079	0.192	0.098	0.179	0.123	0.244	0.075	0.011	0.166	0.257	0.193	0.06	0.127	0.193	0.207	0.158	0.088	0.164	0.23	0.699
TCGA.HD.8635.11A.01R.2403.07	0	0.029	0.4	0.043	0.184	0.056	0.193	0.208	0.169	0.201	0.364	0.113	0.014	0.137	0.211	0.117	0.098	0.057	0.077	0.21	0.18	0.134	0.18	0.25	0.614
TCGA.HD.A4C1.01A.11R.A24H.07	0	0.094	0.307	0.08	0.161	0.099	0.076	0.146	0.112	0.162	0.11	0.068	0.047	0.038	0.262	0.094	0.051	0.191	0.138	0.137	0.227	0.043	0.107	0.186	0.593
TCGA.HD.A633.01A.11R.A28V.07	0.007	0.063	0.315	0.091	0.11	0.115	0.052	0.083	0.198	0.155	0	0.068	0.022	0.012	0.244	0.177	0.041	0.196	0.237	0.174	0.234	0.036	0.073	0.133	0.663
TCGA.HD.A634.01A.11R.A28V.07	0.025	0.158	0.223	0.045	0.216	0.101	0	0	0	0.075	0.047	0.051	0	0	0.18	0.118	0.15	0.211	0.125	0.088	0.237	0.065	0.164	0.084	0.618
TCGA.HD.A6HZ.01A.12R.A31N.07	0	0.039	0.348	0.11	0.158	0.045	0.184	0.245	0.122	0.172	0.285	0.104	0.001	0.166	0.306	0.254	0.071	0.146	0.182	0.226	0.118	0.109	0.168	0.266	0.751
TCGA.HD.A6HZ.11A.11R.A31N.07	0	0.097	0.338	0.064	0.041	0	0.008	0.042	0.182	0.274	0.163	0	0	0.133	0.312	0.134	0.056	0.135	0.124	0.267	0.18	0.137	0.147	0.218	0.662
TCGA.HD.A6I0.01A.11R.A31N.07	0	0	0.474	0.1	0.153	0.085	0.088	0.277	0.254	0.112	0.145	0	0.052	0.028	0.208	0.216	0.051	0.14	0.244	0.362	0.148	0.153	0.074	0.343	0.828
TCGA.HD.A6I0.11A.11R.A31N.07	0	0.002	0.422	0.067	0.137	0	0.098	0.088	0.174	0.136	0.396	0.031	0	0.15	0.322	0.133	0.077	0.159	0.266	0.359	0.138	0.142	0.209	0.248	0.834
TCGA.HL.7533.01A.11R.2232.07	0	0.009	0.434	0.148	0.104	0.105	0.129	0.258	0.236	0.095	0.25	0.07	0.077	0	0.15	0.136	0.096	0.163	0.171	0.273	0.116	0.148	0.103	0.3	0.712
TCGA.IQ.7630.01A.11R.2081.07	0	0.1	0.335	0.078	0.161	0.124	0.202	0.178	0.155	0.159	0.052	0.007	0.072	0.086	0.188	0.258	0.053	0.167	0.208	0.215	0.146	0.059	0.077	0.236	0.713
TCGA.IQ.7631.01A.11R.2081.07	0.065	0.172	0.272	0	0.137	0.07	0.013	0	0.057	0.206	0	0	0	0.047	0.243	0.122	0.064	0.172	0.113	0.138	0.193	0.069	0.221	0.128	0.604
TCGA.IQ.7632.01A.11R.2081.07	0.014	0.057	0.279	0.047	0.15	0.059	0.055	0.12	0.101	0.159	0.123	0.107	0	0.165	0.232	0.16	0.133	0.061	0	0.112	0.194	0.078	0.103	0.269	0.542
TCGA.IQ.A61E.01A.22R.A30B.07	0	0.087	0.382	0.071	0.15	0.119	0.202	0.252	0.177	0.121	0.12	0.018	0.078	0.047	0.228	0.249	0.04	0.106	0.168	0.271	0.126	0.1	0.097	0.231	0.676
TCGA.IQ.A61G.01A.11R.A30B.07	0	0.048	0.303	0.053	0.116	0.114	0.015	0.178	0.185	0.131	0.133	0.006	0.026	0.026	0.212	0.234	0.058	0.174	0.205	0.096	0.211	0.045	0.092	0.188	0.66
TCGA.IQ.A61H.01A.11R.A30B.07	0	0.087	0.332	0.094	0.129	0.043	0.095	0.145	0.205	0.22	0.1	0.079	0.046	0.122	0.176	0.18	0.082	0.163	0.216	0.217	0.147	0.1	0.124	0.188	0.69
TCGA.IQ.A61I.01A.11R.A30B.07	0	0.037	0.411	0.115	0.143	0.071	0.099	0.252	0.209	0.255	0.303	0	0.053	0	0.14	0.165	0.161	0.099	0.125	0.31	0.106	0.187	0.161	0.311	0.754
TCGA.IQ.A61J.01A.11R.A30B.07	0	0.077	0.335	0.075	0.141	0.079	0.21	0.204	0.159	0.163	0.226	0.063	0.041	0.079	0.244	0.244	0.058	0.138	0.197	0.17	0.097	0.085	0.165	0.293	0.714
TCGA.IQ.A61O.01A.11R.A30B.07	0	0.126	0.272	0.074	0.192	0.083	0.101	0.098	0.3	0.124	0.106	0.01	0	0.126	0.179	0.202	0.047	0.208	0.343	0.102	0.107	0.114	0.161	0.168	0.702
TCGA.IQ.A6SG.01A.12R.A34R.07	0	0.069	0.307	0.045	0.163	0.071	0.102	0.12	0.103	0.246	0.125	0.063	0.008	0.079	0.199	0.215	0.038	0.23	0.187	0.083	0.225	0.06	0.097	0.17	0.653
TCGA.IQ.A6SH.01A.12R.A34R.07	0	0.037	0.394	0.14	0.144	0.111	0.126	0.309	0.253	0.091	0.108	0	0.046	0.056	0.24	0.247	0.066	0.141	0.201	0.304	0.14	0.122	0.039	0.327	0.768
TCGA.KU.A66S.01A.21R.A30B.07	0.001	0.103	0.31	0.04	0.132	0.063	0.148	0.106	0.261	0.166	0.212	0.002	0.049	0.101	0.254	0.138	0.041	0.077	0.1	0.341	0.128	0.097	0.101	0.328	0.658
TCGA.KU.A66T.01A.11R.A30B.07	0.037	0.023	0.114	0.03	0.025	0.093	0.074	0.08	0.157	0.219	0	0.079	0.038	0.069	0.117	0.182	0.047	0.182	0.092	0.13	0.262	0.043	0.072	0.12	0.57
TCGA.KU.A6H7.01A.11R.A31N.07	0	0.01	0.463	0.173	0.113	0.061	0.117	0.258	0.187	0.131	0.334	0.059	0.058	0.027	0.212	0.203	0.089	0.147	0.224	0.259	0.099	0.146	0.119	0.33	0.771
TCGA.KU.A6H7.06A.21R.A31N.07	0	0	0.484	0.142	0.147	0.046	0.057	0.252	0.235	0.152	0.32	0.008	0.069	0	0.202	0.184	0.18	0.129	0.127	0.293	0.091	0.21	0.08	0.368	0.762
TCGA.KU.A6H8.01A.21R.A34R.07	0	0.065	0.396	0.057	0.118	0.021	0.113	0.155	0.173	0.227	0.339	0.058	0.013	0.129	0.235	0.107	0.042	0.113	0.1	0.296	0.098	0.158	0.181	0.279	0.637
TCGA.MT.A51W.01A.21R.A266.07	0	0.068	0.346	0.125	0.064	0.096	0.072	0.256	0.154	0.197	0.146	0.053	0.08	0	0.238	0.183	0.053	0.126	0.123	0.287	0.179	0.112	0.095	0.225	0.667
TCGA.MT.A51X.01A.11R.A266.07	0	0.071	0.28	0.047	0.107	0.081	0.118	0.135	0.288	0.167	0.13	0.02	0.079	0.105	0.279	0.153	0.063	0.141	0.079	0.243	0.162	0.08	0.101	0.278	0.64
TCGA.MT.A67A.01A.11R.A30B.07	0	0	0.436	0.123	0.089	0.074	0.082	0.282	0.198	0.093	0.187	0	0.083	0.049	0.26	0.097	0.045	0.124	0.136	0.297	0.159	0.164	0.044	0.357	0.659
TCGA.MT.A67D.01A.31R.A30B.07	0	0.099	0.317	0.058	0.175	0.071	0.126	0.138	0.231	0.215	0.272	0.105	0	0.051	0.239	0.163	0.134	0.166	0.219	0.255	0.143	0.082	0.133	0.281	0.784
TCGA.MT.A67F.01A.11R.A30B.07	0	0.023	0.479	0.134	0.153	0.084	0.197	0.25	0.195	0.097	0.368	0.11	0	0.033	0.176	0.191	0.072	0.102	0.246	0.338	0.101	0.144	0.172	0.319	0.809
TCGA.MT.A7BN.01A.12R.A34R.07	0	0.007	0.433	0.136	0.149	0.033	0.037	0.228	0.206	0.154	0.347	0.019	0.06	0.038	0.197	0.248	0.091	0.176	0.317	0.297	0.086	0.154	0.163	0.273	0.866
TCGA.MZ.A5BI.01A.31R.A34R.07	0	0.035	0.4	0.155	0.178	0.148	0.186	0.217	0.193	0.124	0.356	0.074	0	0	0.232	0.191	0.154	0.062	0.17	0.321	0.095	0.138	0.146	0.31	0.76
TCGA.MZ.A6I9.01A.11R.A31N.07	0	0.061	0.348	0.052	0.175	0.049	0.073	0.174	0.21	0.163	0.293	0.071	0.089	0	0.197	0.099	0.193	0.102	0.069	0.277	0.136	0.119	0.177	0.259	0.688
TCGA.MZ.A7D7.01A.21R.A34R.07	0	0.075	0.241	0.09	0.063	0.053	0.035	0.092	0.195	0.221	0.104	0.066	0.086	0.029	0.238	0.107	0.053	0.169	0.077	0.218	0.189	0.099	0.049	0.156	0.535
TCGA.P3.A5Q5.01A.11R.A28V.07	0	0.059	0.445	0.148	0.145	0.029	0.24	0.229	0.155	0.034	0.37	0.072	0.008	0.006	0.218	0.267	0.136	0.109	0.349	0.245	0.065	0.186	0.136	0.313	0.849
TCGA.P3.A5Q6.01A.11R.A28V.07	0.017	0.133	0.216	0.093	0.12	0.066	0.016	0.189	0.171	0.115	0.069	0.08	0	0.073	0.255	0.278	0.056	0.188	0.204	0.093	0.139	0.028	0.135	0.213	0.686
TCGA.P3.A5QA.01A.11R.A28V.07	0.011	0.106	0.278	0.084	0.067	0.101	0.169	0.098	0.218	0.162	0.039	0	0.061	0.168	0.198	0.162	0.045	0.111	0.093	0.212	0.153	0.062	0.101	0.165	0.547
TCGA.P3.A5QE.01A.11R.A28V.07	0	0.06	0.412	0.077	0.176	0.119	0.207	0.218	0.201	0.202	0.383	0.152	0.007	0	0.171	0.12	0.122	0.041	0.005	0.182	0.071	0.138	0.223	0.307	0.562
TCGA.P3.A5QF.01A.11R.A28V.07	0	0.056	0.364	0.095	0.107	0.069	0.087	0.253	0.115	0.111	0.192	0.053	0.051	0	0.25	0.249	0.058	0.156	0.259	0.127	0.158	0.157	0.071	0.22	0.68
TCGA.P3.A6SW.01A.11R.A34R.07	0	0.036	0.428	0.122	0.155	0.028	0.099	0.242	0.216	0.165	0.349	0.092	0.044	0.017	0.134	0.172	0.126	0.163	0.184	0.344	0.117	0.138	0.141	0.305	0.814
TCGA.P3.A6SX.01A.11R.A34R.07	0	0.051	0.305	0.065	0.092	0.018	0.062	0.08	0.172	0.265	0.086	0.026	0.031	0.1	0.2	0.123	0.079	0.109	0.067	0.196	0.185	0.07	0.118	0.26	0.597
TCGA.P3.A6T0.01A.12R.A34R.07	0	0.052	0.284	0.054	0.047	0.097	0.15	0.087	0.278	0.209	0.01	0.022	0.058	0.029	0.213	0.215	0.038	0.153	0.115	0.174	0.197	0.074	0.068	0.187	0.602
TCGA.P3.A6T2.01A.11R.A34R.07	0	0.083	0.346	0.062	0.152	0.142	0.202	0.161	0.138	0.161	0.063	0.04	0.075	0.001	0.136	0.229	0.03	0.173	0.198	0.131	0.151	0.096	0.081	0.217	0.635
TCGA.P3.A6T3.01A.11R.A34R.07	0	0.062	0.236	0.056	0.061	0.103	0.149	0.125	0.099	0.164	0.03	0.056	0.009	0.097	0.195	0.252	0.053	0.164	0.126	0.116	0.237	0.003	0.022	0.193	0.61
TCGA.P3.A6T4.01A.11R.A34R.07	0	0.061	0.284	0.021	0.15	0.034	0.036	0.169	0.183	0.248	0.149	0.087	0.015	0.098	0.244	0.142	0.064	0.132	0.075	0.127	0.218	0.048	0.153	0.257	0.613
TCGA.P3.A6T5.01A.11R.A34R.07	0	0.111	0.276	0.07	0.115	0.093	0.118	0.094	0.162	0.132	0.174	0	0.037	0.123	0.272	0.273	0.051	0.174	0.208	0.184	0.187	0.061	0.1	0.237	0.741
TCGA.P3.A6T6.01A.11R.A34R.07	0.036	0.149	0.215	0.026	0.045	0.008	0	0.121	0.11	0.162	0.156	0	0.065	0.046	0.195	0.106	0.077	0.159	0.079	0.032	0.222	0.162	0.153	0.216	0.547
TCGA.P3.A6T7.01A.11R.A34R.07	0	0.059	0.367	0.111	0.047	0.097	0.115	0.254	0.074	0.183	0.087	0.042	0.053	0.06	0.234	0.154	0.074	0.183	0.11	0.239	0.213	0.063	0.089	0.201	0.662
TCGA.P3.A6T8.01A.11R.A34R.07	0.018	0.122	0.212	0.066	0.146	0.074	0.141	0.091	0.14	0.17	0.031	0.037	0	0.17	0.14	0.236	0.022	0.142	0.061	0.175	0.179	0.061	0.157	0.094	0.559
TCGA.QK.A64Z.01A.11R.A30B.07	0	0.059	0.274	0.132	0.044	0.103	0.049	0.213	0.163	0.15	0.074	0.008	0.102	0.025	0.222	0.183	0.118	0.19	0.197	0.214	0.212	0.1	0.085	0.219	0.743
TCGA.QK.A652.01A.11R.A30B.07	0	0.044	0.347	0.058	0.15	0.086	0.198	0.188	0.172	0.109	0.277	0.118	0.036	0.166	0.23	0.202	0.08	0.114	0.138	0.191	0.133	0.068	0.181	0.284	0.694
TCGA.QK.A6IF.01A.11R.A31N.07	0	0.057	0.365	0.115	0.192	0.073	0.181	0.24	0.207	0.105	0.424	0.127	0	0	0.169	0.102	0.276	0.061	0.073	0.23	0.044	0.107	0.271	0.306	0.715
TCGA.QK.A6IG.01A.11R.A31N.07	0	0.032	0.379	0.117	0.105	0.084	0.114	0.277	0.209	0.044	0.172	0.044	0.063	0.107	0.251	0.21	0.036	0.123	0.21	0.295	0.145	0.128	0.138	0.214	0.72
TCGA.QK.A6IH.01A.11R.A31N.07	0	0.095	0.305	0.085	0.082	0.09	0.045	0.111	0.051	0.147	0.105	0	0.021	0.049	0.258	0.252	0.047	0.216	0.267	0.151	0.182	0.13	0.045	0.235	0.732
TCGA.QK.A6II.01A.11R.A31N.07	0	0.003	0.347	0.125	0.022	0.043	0.132	0.274	0.238	0.178	0.096	0	0.083	0.073	0.256	0.21	0.049	0.142	0.169	0.324	0.207	0.001	0.036	0.265	0.736
TCGA.QK.A6IJ.01A.11R.A31N.07	0	0.037	0.323	0.102	0.147	0.107	0.047	0.205	0.23	0.12	0.256	0	0.06	0.048	0.272	0.208	0.086	0.122	0.211	0.291	0.178	0.107	0.154	0.27	0.798
TCGA.QK.A6V9.01A.11R.A34R.07	0	0.054	0.422	0.143	0.14	0.091	0.165	0.257	0.197	0.073	0.396	0.107	0.061	0	0.194	0.13	0.171	0.116	0.074	0.239	0.093	0.115	0.126	0.324	0.668
TCGA.QK.A6VB.01A.12R.A34R.07	0	0.088	0.215	0.092	0.088	0.051	0	0.091	0	0.209	0.023	0.044	0.006	0.021	0.192	0.228	0.113	0.195	0.169	0.038	0.253	0.102	0.024	0.2	0.64
TCGA.QK.A6VC.01A.23R.A34R.07	0	0.064	0.42	0.105	0.168	0.132	0.162	0.239	0.199	0.121	0.355	0.122	0.032	0	0.162	0.166	0.1	0.146	0.15	0.261	0.095	0.147	0.184	0.281	0.726
TCGA.QK.A8Z7.01A.11R.A39I.07	0	0.097	0.3	0.029	0.158	0.009	0	0.105	0.191	0.182	0.116	0.015	0	0.19	0.188	0.135	0.162	0.191	0.111	0.113	0.171	0.104	0.152	0.205	0.65
TCGA.QK.A8Z8.01A.11R.A39I.07	0	0.057	0.368	0.06	0.158	0.081	0.106	0.173	0.198	0.203	0.085	0.02	0.105	0.053	0.162	0.116	0.121	0.119	0.035	0.241	0.244	0.098	0.094	0.264	0.647
TCGA.QK.A8Z9.01B.11R.A39I.07	0	0.096	0.353	0.065	0.191	0.091	0.223	0.17	0.114	0.097	0.188	0.073	0.033	0.122	0.209	0.195	0.075	0.172	0.245	0.153	0.118	0.072	0.176	0.244	0.723
TCGA.QK.A8ZA.01A.11R.A39I.07	0	0.116	0.246	0.068	0.139	0.099	0.134	0.204	0.136	0.179	0.096	0.043	0.069	0.017	0.188	0.165	0.111	0.065	0.113	0.229	0.2	0.094	0.093	0.191	0.611
TCGA.QK.A8ZB.01A.11R.A39I.07	0.015	0.09	0.314	0.08	0.2	0.077	0.132	0.147	0.203	0.195	0.104	0.069	0.009	0.025	0.208	0.202	0.131	0.188	0.172	0.197	0.158	0.031	0.086	0.256	0.729
TCGA.QK.AA3J.01A.11R.A39I.07	0	0.053	0.318	0.11	0.125	0.137	0.163	0.24	0.096	0.149	0.245	0.037	0.069	0.049	0.13	0.125	0.092	0.041	0.042	0.189	0.168	0.163	0.102	0.288	0.55
TCGA.QK.AA3K.01A.11R.A39I.07	0	0.079	0.366	0.075	0.151	0.068	0.125	0.151	0.141	0.156	0.262	0.048	0.009	0.065	0.211	0.195	0.047	0.175	0.25	0.28	0.093	0.185	0.169	0.268	0.775
TCGA.RS.A6TO.01A.32R.A34R.07	0	0.053	0.473	0.122	0.135	0.089	0.153	0.311	0.192	0.11	0.166	0.051	0.06	0.04	0.166	0.171	0.053	0.174	0.267	0.234	0.129	0.083	0.123	0.251	0.736
TCGA.RS.A6TP.01A.12R.A34R.07	0	0.04	0.385	0.104	0.08	0.143	0.154	0.245	0.208	0.14	0.206	0.02	0.088	0	0.137	0.213	0.035	0.165	0.122	0.216	0.174	0.123	0.043	0.264	0.646
TCGA.T2.A6WX.01A.12R.A34R.07	0	0.015	0.45	0.175	0.132	0.131	0.118	0.306	0.254	0.014	0.257	0.023	0.032	0.031	0.235	0.201	0.065	0.097	0.285	0.324	0.121	0.137	0.09	0.337	0.797
TCGA.T2.A6WZ.01A.21R.A34R.07	0	0.076	0.35	0.055	0.149	0.053	0.05	0.148	0.264	0.137	0.256	0.009	0.053	0.094	0.253	0.188	0.143	0.075	0.12	0.298	0.124	0.101	0.137	0.283	0.718
TCGA.T2.A6X0.01A.11R.A34R.07	0	0.004	0.36	0.092	0.156	0.045	0.144	0.215	0.185	0.17	0.355	0.145	0.044	0	0.227	0.154	0.111	0.126	0.184	0.232	0.072	0.202	0.185	0.279	0.705
TCGA.T2.A6X2.01A.12R.A34R.07	0	0.069	0.415	0.132	0.121	0.097	0.203	0.302	0.165	0.071	0.178	0.044	0.046	0.025	0.184	0.19	0.052	0.151	0.198	0.257	0.138	0.113	0.076	0.276	0.702
TCGA.T3.A92M.01A.31R.A39I.07	0	0.105	0.387	0.124	0.165	0.132	0.168	0.253	0.22	0.084	0.243	0.101	0.041	0.04	0.163	0.197	0.107	0.153	0.207	0.235	0.087	0.1	0.185	0.258	0.75
TCGA.T3.A92N.01A.11R.A39I.07	0	0.024	0.347	0.126	0.133	0.108	0.169	0.304	0.103	0.056	0.133	0.041	0.074	0.038	0.202	0.219	0.066	0.196	0.254	0.147	0.174	0.132	0.078	0.214	0.707
TCGA.TN.A7HI.01A.11R.A34R.07	0	0.088	0.446	0.145	0.163	0.076	0.059	0.277	0.24	0.05	0.35	0.041	0.04	0	0.173	0.176	0.16	0.101	0.194	0.351	0.074	0.184	0.155	0.36	0.824
TCGA.TN.A7HJ.01A.12R.A34R.07	0	0.09	0.222	0.046	0.195	0.088	0.091	0.099	0.163	0.198	0.094	0.071	0.038	0.041	0.256	0.161	0.149	0.121	0.109	0.082	0.192	0.039	0.133	0.259	0.632
TCGA.TN.A7HL.01A.11R.A34R.07	0	0	0.483	0.157	0.134	0.082	0.133	0.236	0.198	0.022	0.363	0.076	0.023	0	0.219	0.199	0.141	0.127	0.305	0.295	0.064	0.202	0.169	0.381	0.882
TCGA.UF.A718.01A.22R.A34R.07	0	0.08	0.351	0.088	0.173	0.076	0.136	0.181	0.228	0.127	0.252	0.088	0.025	0.062	0.334	0.172	0.091	0.144	0.091	0.266	0.135	0.088	0.17	0.282	0.709
TCGA.UF.A719.01A.12R.A34R.07	0	0.023	0.291	0.074	0.064	0.086	0.092	0.2	0.113	0.206	0.222	0.014	0.098	0.119	0.168	0.182	0.098	0.099	0.132	0.231	0.249	0.071	0.074	0.206	0.667
TCGA.UF.A71A.01A.22R.A34R.07	0.002	0.089	0.212	0.027	0.111	0.032	0.087	0.114	0.202	0.211	0.067	0.036	0.038	0.135	0.218	0.246	0.061	0.219	0.244	0.177	0.166	0.039	0.084	0.176	0.721
TCGA.UF.A71A.06A.11R.A39I.07	0.039	0.079	0.026	0.037	0.114	0	0	0.052	0.006	0.202	0	0.13	0	0.059	0.144	0.236	0.08	0.224	0.185	0.155	0.233	0.033	0.085	0.108	0.686
TCGA.UF.A71B.01A.12R.A34R.07	0	0.114	0.307	0.089	0.161	0.083	0.126	0.147	0.194	0.187	0.128	0.084	0.006	0.074	0.231	0.193	0.099	0.158	0.228	0.225	0.207	0.056	0.087	0.226	0.746
TCGA.UF.A71D.01A.12R.A34R.07	0	0.072	0.327	0.05	0.195	0.094	0.097	0.126	0.138	0.173	0.208	0.139	0.036	0	0.202	0.14	0.176	0.11	0.09	0.128	0.169	0.103	0.133	0.242	0.623
TCGA.UF.A71E.01A.31R.A34R.07	0	0.138	0.257	0.068	0.111	0.01	0	0.078	0.275	0.143	0.111	0.038	0.039	0.02	0.22	0.173	0.136	0.103	0.114	0.124	0.224	0.073	0.109	0.204	0.624
TCGA.UF.A7J9.01A.12R.A34R.07	0	0.111	0.346	0.093	0.184	0.042	0.181	0.134	0.244	0.151	0.08	0.008	0.016	0.065	0.163	0.185	0.01	0.172	0.273	0.211	0.149	0.12	0.142	0.201	0.704
TCGA.UF.A7JA.01A.12R.A34R.07	0.003	0.151	0.319	0.071	0.123	0.09	0.03	0.124	0.125	0.144	0.171	0	0.005	0.022	0.258	0.161	0.065	0.17	0.099	0.209	0.166	0.149	0.14	0.235	0.653
TCGA.UF.A7JC.01A.21R.A34R.07	0	0.015	0.209	0.056	0.065	0.095	0.088	0.091	0.164	0.209	0.052	0.083	0.035	0.032	0.216	0.197	0.08	0.193	0.096	0.201	0.225	0.055	0.058	0.185	0.647
TCGA.UF.A7JD.01A.11R.A34R.07	0	0.094	0.317	0.055	0.179	0.051	0.154	0.118	0.178	0.19	0.115	0	0	0.211	0.196	0.152	0.04	0.156	0.202	0.225	0.135	0.08	0.135	0.171	0.638
TCGA.UF.A7JF.01A.11R.A34R.07	0	0.011	0.335	0.08	0.148	0.085	0.038	0.154	0.24	0.125	0.199	0	0.048	0.151	0.226	0.225	0.097	0.126	0.246	0.313	0.128	0.176	0.059	0.279	0.773
TCGA.UF.A7JH.01A.21R.A34R.07	0	0.074	0.385	0.096	0.133	0.033	0.146	0.231	0.166	0.098	0.278	0.042	0.021	0.168	0.247	0.169	0.061	0.152	0.247	0.279	0.097	0.143	0.144	0.273	0.747
TCGA.UF.A7JJ.01A.11R.A34R.07	0	0.055	0.409	0.114	0.189	0.052	0.184	0.221	0.204	0.101	0.308	0.118	0.004	0.051	0.232	0.184	0.076	0.189	0.248	0.246	0.088	0.122	0.186	0.323	0.809
TCGA.UF.A7JK.01A.11R.A34R.07	0.021	0.082	0.116	0.036	0	0.019	0	0.053	0	0.201	0	0.045	0	0.147	0.229	0.218	0.097	0.168	0.07	0.133	0.222	0	0.046	0.197	0.604
TCGA.UF.A7JO.01A.11R.A34R.07	0	0.029	0.427	0.152	0.138	0.045	0.172	0.288	0.197	0.068	0.302	0.083	0.016	0.053	0.196	0.307	0.066	0.187	0.304	0.294	0.123	0.11	0.16	0.258	0.89
TCGA.UF.A7JS.01A.11R.A34R.07	0	0	0.416	0.092	0.164	0.073	0.149	0.203	0.246	0.034	0.178	0.007	0.047	0.118	0.278	0.248	0.067	0.129	0.283	0.368	0.15	0.092	0.095	0.281	0.851
TCGA.UF.A7JT.01A.11R.A34R.07	0	0.022	0.472	0.168	0.132	0.064	0.107	0.301	0.217	0.069	0.27	0.048	0.027	0.057	0.187	0.226	0.068	0.135	0.336	0.335	0.121	0.112	0.118	0.333	0.877
TCGA.UF.A7JV.01A.11R.A34R.07	0	0.032	0.371	0.087	0.156	0.135	0.212	0.236	0.233	0.107	0.082	0	0.042	0.104	0.178	0.298	0.011	0.236	0.33	0.199	0.161	0.115	0.088	0.188	0.793
TCGA.UP.A6WW.01A.12R.A34R.07	0	0.032	0.363	0.07	0.145	0.114	0.102	0.224	0.231	0.264	0.232	0.061	0.061	0.01	0.138	0.259	0.12	0.167	0.216	0.223	0.106	0.152	0.149	0.286	0.801
TCGA.WA.A7GZ.01A.11R.A34R.07	0	0.026	0.114	0.003	0.142	0.093	0.132	0.137	0	0.199	0.029	0.051	0.048	0.208	0.119	0.224	0.08	0.171	0.142	0.137	0.214	0.056	0.093	0.113	0.615
TCGA.WA.A7GZ.11A.11R.A34R.07	0.019	0.102	0.276	0	0	0	0.021	0.047	0.159	0.305	0.121	0.032	0	0.164	0.261	0.104	0.056	0.118	0.082	0.196	0.18	0.141	0.148	0.209	0.573
TCGA.WA.A7H4.01A.21R.A34R.07	0	0.135	0.314	0.049	0.182	0.119	0.23	0.067	0.179	0.179	0.031	0.019	0.042	0.147	0.205	0.191	0.057	0.163	0.159	0.185	0.116	0.06	0.182	0.218	0.667
