CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.G3.A7M8.01A.11R.A33R.07	0.004	0.083	0.096	0.053	0.233	0.083	0.115	0.098	0.426	0.224	0.082	0	0	0.024	0.275	0.262	0.076	0.228	0.336	0.207	0.223	0	0.072	0.097	0.792
TCGA.G3.A7M9.01A.23R.A352.07	0.021	0.191	0.111	0.062	0.219	0.099	0.221	0.148	0.303	0.107	0.105	0	0	0.099	0.218	0.189	0.124	0.139	0.097	0.212	0.177	0.053	0.083	0.249	0.669
TCGA.G3.AAUZ.01A.11R.A38B.07	0	0.033	0.187	0.03	0.206	0.09	0.122	0.195	0.414	0.161	0.377	0.023	0	0.064	0.29	0.196	0.095	0.161	0.279	0.318	0.122	0.078	0.103	0.249	0.803
TCGA.G3.AAV0.01A.11R.A37K.07	0	0.09	0.124	0.083	0.116	0.068	0.115	0.155	0.444	0.193	0.269	0	0	0.01	0.294	0.073	0.049	0.215	0.193	0.281	0.183	0.063	0.112	0.256	0.718
TCGA.G3.AAV1.01A.11R.A38B.07	0.009	0.084	0	0	0.272	0.133	0.19	0.127	0.281	0.182	0.148	0.096	0	0.048	0.122	0.229	0.102	0.175	0.268	0.064	0.22	0.04	0.08	0.006	0.603
TCGA.G3.AAV2.01A.11R.A37K.07	0	0.132	0.199	0	0.273	0.107	0.134	0.147	0.15	0.235	0.062	0	0	0.091	0.263	0.183	0.057	0.183	0.171	0.172	0.248	0.04	0.076	0.105	0.631
TCGA.G3.AAV3.01A.11R.A37K.07	0	0.031	0.178	0.095	0.216	0.165	0.251	0.315	0.195	0.171	0.319	0.126	0	0.082	0.236	0.182	0.083	0.16	0.161	0.196	0.143	0.071	0.114	0.301	0.707
TCGA.G3.AAV4.01A.11R.A38B.07	0	0.092	0	0	0.225	0	0.055	0.191	0.319	0.204	0.253	0.087	0.008	0.072	0.13	0.189	0.124	0.179	0.203	0.042	0.261	0.021	0.062	0.108	0.616
TCGA.G3.AAV5.01A.11R.A37K.07	0.048	0.099	0.09	0.024	0.227	0.141	0.12	0.227	0.279	0.15	0.146	0.023	0	0.102	0.292	0.122	0.065	0.191	0.17	0.044	0.192	0.033	0.111	0.208	0.582
TCGA.G3.AAV6.01A.21R.A37K.07	0	0.137	0.076	0.053	0.224	0.077	0.172	0.193	0.314	0.133	0.171	0.016	0	0.107	0.175	0.179	0.086	0.221	0.118	0.068	0.198	0.042	0.147	0.279	0.684
TCGA.G3.AAV7.01A.11R.A38B.07	0.027	0.128	0.089	0.029	0.256	0.091	0.122	0.154	0.259	0.154	0.098	0.056	0	0.129	0.251	0.249	0.138	0.177	0.284	0.056	0.222	0	0.091	0.143	0.717
TCGA.GJ.A3OU.01A.31R.A38B.07	0.017	0.07	0.166	0.052	0.218	0.093	0.294	0.283	0.31	0.09	0.296	0.117	0	0.079	0.325	0.351	0.079	0.161	0.348	0.26	0.103	0.012	0.157	0.199	0.874
TCGA.GJ.A6C0.01A.12R.A311.07	0	0.028	0.147	0.039	0.22	0.135	0.224	0.184	0.44	0.192	0.22	0.056	0	0	0.268	0.271	0.085	0.199	0.285	0.278	0.175	0.008	0.118	0.177	0.837
TCGA.GJ.A9DB.01A.11R.A37K.07	0.052	0.098	0.091	0	0.253	0.082	0.129	0.146	0.421	0.146	0.137	0.017	0	0.124	0.284	0.183	0.095	0.168	0.242	0.165	0.19	0.013	0.118	0.145	0.689
TCGA.HP.A5MZ.01A.21R.A27V.07	0.047	0.124	0.138	0.032	0.217	0.048	0.19	0.218	0.384	0.123	0.318	0.113	0	0.043	0.364	0.212	0.063	0.173	0.283	0.276	0.117	0.004	0.18	0.197	0.791
TCGA.HP.A5N0.01A.11R.A28V.07	0.062	0.064	0.244	0.038	0.241	0	0.045	0.209	0.375	0.172	0.163	0.026	0	0.057	0.29	0.16	0.07	0.164	0.243	0.283	0.178	0.053	0.139	0.188	0.752
TCGA.K7.A5RF.01A.11R.A28V.07	0.068	0.083	0.14	0.06	0.22	0.027	0.189	0.237	0.375	0.142	0.345	0.082	0	0.081	0.246	0.17	0.081	0.157	0.363	0.281	0.146	0.018	0.132	0.179	0.795
TCGA.K7.A5RG.01A.11R.A28V.07	0.004	0.082	0.232	0.123	0.246	0.102	0.313	0.287	0.312	0.036	0.318	0.143	0	0.063	0.213	0.174	0.129	0.054	0.232	0.265	0.086	0.073	0.159	0.274	0.724
TCGA.K7.A6G5.01A.11R.A311.07	0	0.066	0.177	0.056	0.225	0.081	0.166	0.239	0.412	0.167	0.273	0.002	0	0.005	0.317	0.179	0.062	0.202	0.3	0.29	0.15	0.044	0.118	0.202	0.792
TCGA.K7.AAU7.01A.11R.A38B.07	0.078	0.126	0.061	0.022	0.219	0.131	0.224	0.135	0.365	0.11	0.238	0.106	0	0.101	0.249	0.213	0.077	0.192	0.214	0.131	0.174	0	0.177	0.138	0.694
TCGA.KR.A7K0.01A.12R.A33R.07	0.04	0.115	0.127	0.002	0.216	0.05	0.13	0.178	0.296	0.217	0.231	0.06	0	0.06	0.308	0.196	0.058	0.192	0.246	0.132	0.202	0	0.13	0.117	0.672
TCGA.KR.A7K2.01A.12R.A33R.07	0.042	0.093	0.173	0	0.235	0.064	0.14	0.211	0.385	0.123	0.345	0.087	0	0.023	0.326	0.111	0.08	0.168	0.189	0.241	0.172	0.026	0.16	0.191	0.692
TCGA.KR.A7K7.01A.11R.A33J.07	0	0.067	0.202	0.11	0.206	0.09	0.163	0.296	0.24	0.176	0.34	0.097	0	0.083	0.211	0.145	0.066	0.175	0.175	0.191	0.137	0.083	0.123	0.289	0.686
TCGA.KR.A7K8.01A.11R.A33J.07	0	0.011	0.22	0.1	0.226	0.098	0.21	0.311	0.405	0.052	0.286	0.052	0	0.043	0.277	0.153	0.069	0.168	0.259	0.272	0.138	0.101	0.169	0.269	0.79
TCGA.LG.A6GG.01A.11R.A311.07	0	0.098	0	0.033	0.136	0.126	0.214	0.121	0.341	0.252	0.187	0	0	0	0.234	0.172	0.085	0.183	0.217	0.147	0.21	0	0.084	0.102	0.632
TCGA.LG.A9QC.01A.11R.A37K.07	0	0.075	0	0.004	0.159	0.158	0.223	0.123	0.372	0.248	0.114	0.057	0	0	0.251	0.141	0.056	0.2	0.103	0.181	0.267	0.021	0.078	0.114	0.601
TCGA.LG.A9QD.01A.11R.A38B.07	0.012	0.061	0.167	0.033	0.193	0.064	0.144	0.211	0.316	0.216	0.323	0.065	0	0.025	0.289	0.12	0.107	0.186	0.195	0.209	0.177	0.048	0.136	0.188	0.694
TCGA.MI.A75C.01A.11R.A32O.07	0	0.078	0.178	0	0.218	0.157	0.191	0.266	0.332	0.165	0.327	0.015	0.001	0	0.318	0.127	0.077	0.184	0.177	0.215	0.181	0.059	0.11	0.284	0.714
TCGA.MI.A75E.01A.11R.A32O.07	0.01	0.09	0.157	0.014	0.205	0.053	0.152	0.227	0.396	0.176	0.318	0.088	0	0.05	0.353	0.168	0.067	0.152	0.26	0.269	0.137	0.04	0.133	0.213	0.738
TCGA.MI.A75G.01A.11R.A32O.07	0	0.124	0.09	0.007	0.251	0.113	0.164	0.094	0.267	0.196	0.125	0.023	0	0.005	0.278	0.143	0.086	0.163	0.173	0.033	0.241	0.038	0.06	0.183	0.57
TCGA.MI.A75H.01A.11R.A32O.07	0	0.1	0.229	0.022	0.201	0.074	0.183	0.229	0.332	0.131	0.341	0.077	0	0.058	0.307	0.157	0.04	0.164	0.229	0.292	0.173	0.053	0.124	0.228	0.743
TCGA.MI.A75I.01A.11R.A32O.07	0	0.109	0.127	0	0.223	0.101	0.174	0.202	0.429	0.184	0.192	0.001	0.029	0.018	0.286	0.165	0.078	0.134	0.2	0.23	0.217	0	0.085	0.215	0.698
TCGA.MR.A520.01A.11R.A266.07	0.05	0.084	0.164	0.001	0.182	0.005	0.035	0.212	0.442	0.246	0.188	0.025	0	0	0.353	0.164	0.048	0.19	0.219	0.269	0.192	0.047	0.097	0.191	0.723
TCGA.MR.A8JO.01A.12R.A36F.07	0.044	0.142	0.179	0.024	0.207	0.073	0.228	0.226	0.358	0.09	0.339	0.1	0	0.051	0.383	0.158	0.08	0.178	0.232	0.319	0.105	0.037	0.177	0.206	0.768
TCGA.NI.A4U2.01A.11R.A28V.07	0.031	0.043	0.009	0	0.272	0.097	0.176	0.126	0.397	0.233	0.077	0	0.001	0.005	0.227	0.224	0.07	0.236	0.247	0.163	0.228	0.018	0.124	0.053	0.709
TCGA.NI.A8LF.01A.11R.A36F.07	0.011	0.085	0.196	0	0.247	0.088	0.202	0.124	0.314	0.202	0.238	0.051	0	0	0.323	0.104	0.078	0.176	0.131	0.149	0.2	0.025	0.148	0.183	0.617
TCGA.O8.A75V.01A.11R.A32O.07	0.027	0.104	0.172	0.015	0.228	0.071	0.161	0.24	0.354	0.144	0.296	0.049	0	0.035	0.302	0.208	0.107	0.179	0.307	0.256	0.156	0.024	0.13	0.218	0.824
TCGA.PD.A5DF.01A.11R.A27V.07	0.007	0.131	0.15	0.024	0.266	0.058	0.105	0.215	0.261	0.204	0.114	0.035	0	0.086	0.284	0.291	0.1	0.26	0.337	0.088	0.171	0	0.1	0.108	0.768
TCGA.QA.A7B7.01A.11R.A32O.07	0	0.14	0.139	0.05	0.233	0.135	0.182	0.236	0.338	0.202	0.196	0.069	0.01	0	0.233	0.127	0.153	0.116	0.022	0.134	0.181	0.015	0.148	0.246	0.594
TCGA.RC.A6M3.01A.11R.A32O.07	0.044	0.095	0.161	0.021	0.119	0.164	0.212	0.26	0.321	0.134	0.268	0.006	0.004	0.012	0.268	0.186	0.058	0.222	0.157	0.236	0.14	0.083	0.123	0.151	0.671
TCGA.RC.A6M4.01A.11R.A32O.07	0.065	0.023	0	0	0.296	0.104	0.141	0.07	0.179	0.262	0.08	0	0.006	0.081	0.009	0.145	0.088	0.211	0.19	0.168	0.26	0.009	0.048	0.036	0.604
TCGA.RC.A6M5.01A.11R.A32O.07	0.065	0.121	0.037	0.018	0.169	0.081	0.154	0.097	0.387	0.181	0.258	0.022	0	0.063	0.361	0.107	0.066	0.215	0.172	0.246	0.177	0.036	0.165	0.165	0.693
TCGA.RC.A6M6.01A.11R.A32O.07	0	0.14	0.105	0.06	0.261	0.088	0.243	0.202	0.227	0.111	0.151	0	0.002	0.075	0.178	0.215	0.094	0.205	0.174	0.139	0.204	0	0.102	0.229	0.718
TCGA.RC.A7S9.01A.11R.A33R.07	0.025	0.119	0.149	0.082	0.218	0.1	0.141	0.272	0.313	0.123	0.296	0.042	0	0.054	0.279	0.165	0.086	0.163	0.158	0.192	0.163	0.047	0.143	0.206	0.672
TCGA.RC.A7SB.01A.21R.A352.07	0	0.144	0.144	0	0.226	0.085	0.152	0.176	0.427	0.206	0.165	0	0	0.067	0.242	0.185	0.085	0.169	0.211	0.205	0.217	0.029	0.073	0.186	0.702
TCGA.RC.A7SF.01A.11R.A352.07	0	0.045	0.187	0.043	0.213	0.113	0.203	0.235	0.336	0.174	0.291	0.024	0	0	0.298	0.147	0.079	0.181	0.146	0.214	0.169	0.059	0.147	0.209	0.68
TCGA.RC.A7SH.01A.11R.A38B.07	0.033	0.099	0	0	0.133	0.111	0.175	0.096	0.258	0.232	0.094	0	0	0.102	0.204	0.071	0.092	0.16	0.069	0.077	0.228	0.07	0.145	0.147	0.521
TCGA.RC.A7SK.01A.11R.A352.07	0.033	0.18	0.073	0	0.158	0.128	0.206	0.169	0.273	0.163	0.117	0	0	0	0.302	0.066	0.127	0.183	0.125	0.152	0.197	0.016	0.076	0.135	0.559
TCGA.RG.A7D4.01A.12R.A33R.07	0	0.058	0.182	0.142	0.233	0.137	0.177	0.33	0.211	0.14	0.369	0.096	0.008	0	0.222	0.128	0.149	0.087	0.151	0.216	0.119	0.076	0.131	0.325	0.688
TCGA.T1.A6J8.01A.11R.A32O.07	0.013	0.133	0.087	0	0.214	0.099	0.116	0.185	0.463	0.161	0.15	0.006	0	0.051	0.309	0.17	0.071	0.207	0.231	0.232	0.183	0	0.123	0.152	0.722
TCGA.UB.A7MA.01A.11R.A33R.07	0.029	0.154	0.059	0.02	0.161	0.108	0.158	0.189	0.389	0.181	0.234	0	0	0.121	0.285	0.116	0.125	0.124	0.101	0.156	0.205	0	0.106	0.181	0.587
TCGA.UB.A7MB.01A.11R.A33R.07	0	0.108	0.09	0	0.22	0.039	0.117	0.112	0.402	0.236	0.035	0	0	0.013	0.265	0.084	0.111	0.171	0.149	0.163	0.271	0.084	0.034	0.145	0.594
TCGA.UB.A7MC.01A.11R.A33R.07	0.019	0.13	0.013	0.027	0.156	0.077	0.134	0.116	0.062	0.23	0.095	0.079	0	0.065	0.261	0.184	0.115	0.164	0.162	0	0.26	0.011	0.071	0.082	0.547
TCGA.UB.A7MD.01A.12R.A352.07	0.003	0.101	0.118	0.007	0.223	0.084	0.209	0.16	0.358	0.183	0.285	0.095	0	0.072	0.316	0.241	0.054	0.165	0.281	0.215	0.19	0.001	0.114	0.137	0.736
TCGA.UB.A7ME.01A.11R.A33J.07	0.059	0.118	0.14	0.06	0.208	0.097	0.196	0.279	0.36	0.121	0.359	0.083	0	0.089	0.25	0.162	0.116	0.069	0.138	0.276	0.099	0.006	0.199	0.263	0.697
TCGA.UB.A7MF.01A.11R.A33J.07	0	0.032	0.218	0.103	0.214	0.079	0.153	0.32	0.311	0.098	0.333	0.081	0	0.046	0.264	0.196	0.129	0.158	0.294	0.29	0.138	0.089	0.128	0.257	0.839
TCGA.UB.AA0U.01A.11R.A38B.07	0.061	0.146	0.09	0.008	0.221	0.076	0.236	0.17	0.403	0.133	0.26	0.087	0	0.023	0.311	0.228	0.08	0.174	0.287	0.2	0.147	0.014	0.138	0.148	0.739
TCGA.UB.AA0V.01A.11R.A38B.07	0.093	0.111	0.126	0.034	0.161	0.068	0.177	0.172	0.401	0.197	0.297	0.039	0	0.023	0.298	0.17	0.035	0.207	0.262	0.249	0.173	0	0.156	0.159	0.744
TCGA.WJ.A86L.01A.12R.A39D.07	0	0.097	0.088	0	0.26	0.104	0.178	0.145	0.44	0.254	0.144	0	0	0	0.249	0.107	0.145	0.184	0.091	0.262	0.219	0.053	0.074	0.167	0.659
TCGA.WQ.A9G7.01A.11R.A37K.07	0.085	0.159	0.052	0.071	0.185	0.072	0.071	0.044	0.391	0.154	0.112	0	0	0.019	0.231	0.12	0.089	0.23	0.218	0.256	0.199	0	0.108	0.133	0.713
TCGA.WQ.AB4B.01A.11R.A41C.07	0	0.124	0.064	0.021	0.239	0.075	0.113	0.132	0.396	0.182	0.223	0	0	0.106	0.345	0.225	0.074	0.21	0.252	0.238	0.174	0.016	0.15	0.097	0.749
TCGA.WX.AA44.01A.11R.A39D.07	0.083	0.102	0.13	0.033	0.223	0.064	0.096	0.176	0.446	0.146	0.256	0.029	0	0	0.304	0.17	0.1	0.153	0.214	0.257	0.17	0	0.173	0.184	0.749
TCGA.WX.AA46.01A.11R.A39D.07	0.053	0.091	0.071	0.069	0.032	0.097	0.181	0.153	0.304	0.236	0.217	0	0	0.034	0.276	0.17	0	0.224	0.317	0.212	0.248	0.021	0.066	0.154	0.734
TCGA.WX.AA47.01A.11R.A39D.07	0.019	0.113	0.044	0	0.036	0.029	0.012	0.018	0.265	0.261	0.047	0.005	0	0.05	0.267	0	0.185	0.188	0.058	0.18	0.252	0.073	0.008	0.091	0.507
TCGA.XR.A8TC.01A.11R.A36F.07	0.051	0.066	0	0	0.266	0.093	0.189	0.151	0.266	0.205	0.222	0.075	0	0.021	0.224	0.181	0.063	0.191	0.136	0.08	0.211	0	0.171	0.108	0.601
TCGA.XR.A8TD.01A.12R.A39D.07	0	0.044	0.236	0.122	0.203	0.122	0.216	0.282	0.355	0.105	0.307	0.089	0	0.091	0.279	0.244	0.057	0.163	0.273	0.278	0.111	0.057	0.114	0.256	0.789
TCGA.XR.A8TE.01A.11R.A36F.07	0.013	0.091	0.117	0.015	0.196	0.114	0.205	0.268	0.25	0.234	0.27	0.124	0	0.022	0.233	0.095	0.043	0.219	0.103	0.111	0.199	0.019	0.153	0.146	0.564
TCGA.XR.A8TF.01A.11R.A36F.07	0	0.08	0.137	0.064	0.193	0.116	0.216	0.133	0.431	0.212	0.106	0.019	0	0	0.199	0.126	0.047	0.174	0.17	0.204	0.225	0.072	0.081	0.176	0.635
TCGA.XR.A8TG.01A.11R.A36F.07	0.031	0.11	0.046	0	0.25	0.12	0.245	0.146	0.385	0.205	0.257	0.055	0	0.025	0.195	0.194	0.05	0.143	0.233	0.163	0.191	0	0.125	0.076	0.619
TCGA.YA.A8S7.01A.11R.A37K.07	0.008	0.032	0.112	0.068	0.171	0.149	0.191	0.206	0.291	0.198	0.107	0	0	0.145	0.256	0.253	0.102	0.181	0.427	0.223	0.179	0.032	0.087	0.153	0.847
TCGA.ZP.A9CV.01A.11R.A38B.07	0.044	0.098	0.122	0.021	0.191	0.11	0.239	0.204	0.317	0.169	0.347	0.089	0	0	0.385	0.184	0.06	0.162	0.256	0.221	0.143	0.01	0.108	0.177	0.691
TCGA.ZP.A9CY.01A.11R.A38B.07	0.042	0.091	0.142	0.008	0.236	0.019	0.094	0.197	0.416	0.195	0.198	0.059	0	0.006	0.277	0.217	0.07	0.225	0.34	0.276	0.181	0.026	0.142	0.137	0.836
TCGA.ZP.A9CZ.01A.11R.A38B.07	0.042	0.037	0.184	0.1	0.232	0.122	0.197	0.267	0.3	0.111	0.307	0.1	0	0.011	0.238	0.211	0.125	0.155	0.289	0.219	0.129	0.038	0.136	0.226	0.785
TCGA.ZP.A9D0.01A.11R.A37K.07	0.034	0.111	0.067	0.04	0.194	0.122	0.207	0.091	0.338	0.213	0.093	0.046	0	0	0.257	0.169	0.082	0.201	0.179	0.212	0.236	0	0.112	0.053	0.656
TCGA.ZP.A9D1.01A.11R.A38B.07	0.018	0.103	0.129	0	0.198	0.073	0.25	0.208	0.405	0.171	0.324	0.12	0	0.042	0.346	0.142	0.052	0.133	0.163	0.253	0.144	0	0.18	0.174	0.655
TCGA.ZP.A9D2.01A.11R.A38B.07	0.064	0.103	0.03	0	0.17	0.131	0.225	0.173	0.448	0.175	0.095	0.081	0	0.069	0.282	0.16	0.124	0.135	0.218	0.203	0.168	0	0.126	0.152	0.679
TCGA.ZP.A9D4.01A.11R.A37K.07	0	0.084	0.086	0.012	0.261	0.123	0.231	0.094	0.328	0.244	0.031	0	0	0.015	0.258	0.162	0.072	0.203	0.223	0.162	0.26	0.02	0.088	0.114	0.677
TCGA.ZS.A9CD.01A.11R.A37K.07	0.018	0.081	0.095	0.015	0.216	0.076	0.154	0.195	0.403	0.195	0.236	0.042	0	0.094	0.343	0.165	0.029	0.192	0.217	0.212	0.199	0	0.146	0.142	0.686
TCGA.ZS.A9CE.01A.11R.A37K.07	0.012	0.13	0.022	0.033	0.255	0.037	0.063	0.033	0.329	0.233	0	0	0	0	0.272	0.123	0.106	0.194	0.158	0.198	0.257	0	0.119	0.117	0.67
TCGA.ZS.A9CF.01A.11R.A38B.07	0.028	0.1	0.14	0	0.237	0.111	0.201	0.178	0.323	0.207	0.318	0.098	0	0	0.268	0.208	0.08	0.103	0.179	0.144	0.147	0.034	0.17	0.175	0.636
TCGA.ZS.A9CF.02A.11R.A38B.07	0.014	0.128	0.147	0	0.247	0.134	0.222	0.19	0.281	0.215	0.242	0.11	0	0	0.238	0.2	0.056	0.076	0.131	0.106	0.173	0.049	0.198	0.183	0.593
TCGA.ZS.A9CG.01A.11R.A37K.07	0.026	0.097	0.151	0.016	0.247	0.07	0.136	0.144	0.285	0.268	0.184	0.091	0	0.018	0.247	0.156	0.024	0.17	0.163	0.12	0.252	0.027	0.118	0.167	0.617
