sig,ensembl_id,gene_name,gene_id,rho,pval
down,ENSG00000111252,SH2B3,10019,0.48066835322906765,6.698003609968307e-31
down,ENSG00000111729,CLEC4A,50856,0.7079318141557609,6.714697251281592e-79
down,ENSG00000111801,BTN3A3,10384,0.32631637154461474,3.833652724965389e-14
down,ENSG00000111863,ADTRP,84830,0.4357127519598558,4.326300895313159e-25
down,ENSG00000112149,CD83,9308,0.4672860563646962,4.431467672008794e-29
down,ENSG00000112303,VNN2,8875,0.3570194160981921,8.308988722621027e-17
down,ENSG00000112394,SLC16A10,117247,0.31671509359585076,2.276225837236193e-13
down,ENSG00000112799,LY86,9450,0.7039703398697655,1.1530674485460833e-77
down,ENSG00000115008,IL1A,3552,0.4178747673459256,5.1512420499820765e-23
down,ENSG00000115604,IL18R1,8809,0.30526240560232876,1.7549912078861867e-12
down,ENSG00000116701,NCF2,4688,0.6955081836360947,4.285306009940452e-75
down,ENSG00000117009,KMO,8564,0.5502562249754829,8.773793975591352e-42
down,ENSG00000117245,KIF17,57576,0.32616208737421826,3.946962067272257e-14
down,ENSG00000117594,HSD11B1,3290,0.47366998548701633,6.1384429723233566e-30
down,ENSG00000119686,FLVCR2,55640,0.434208627443507,6.54571325496518e-25
down,ENSG00000119917,IFIT3,3437,0.32161441418257175,9.24515547579209e-14
down,ENSG00000119922,IFIT2,3433,0.33197011519363306,1.3033393897274945e-14
down,ENSG00000120262,CCDC170,80129,0.31223873917256595,5.111035200118397e-13
down,ENSG00000120457,KCNJ5,3762,0.4452754476240963,2.961399861177699e-26
down,ENSG00000120645,IQSEC3,440073,0.3666696638696206,1.0472896939475313e-17
down,ENSG00000120913,PDLIM2,64236,0.3251906052357029,4.739713368576744e-14
down,ENSG00000121316,PLBD1,79887,0.3285667799699989,2.5019312897069856e-14
down,ENSG00000121552,CSTA,1475,0.4787380698427546,1.240323633445669e-30
down,ENSG00000121797,CCRL2,9034,0.5387953078933038,8.191598407694753e-40
down,ENSG00000122122,SASH3,54440,0.6635391634925514,3.829736871248762e-66
down,ENSG00000122223,CD244,51744,0.532249405124301,1.0118775968055932e-38
down,ENSG00000122862,SRGN,5552,0.5143183558435412,7.526327652515667e-36
down,ENSG00000122877,EGR2,1959,0.4041953424031071,1.6663829064346405e-21
down,ENSG00000123095,BHLHE41,79365,0.42519521220520456,7.4984089985787e-24
down,ENSG00000123146,ADGRE5,976,0.3275041033407916,3.061864484954518e-14
down,ENSG00000123338,NCKAP1L,3071,0.6882853371477246,5.699597793177952e-73
down,ENSG00000123342,MMP19,4327,0.40359371957718626,1.934605405612662e-21
down,ENSG00000123360,PDE1B,5153,0.5355172077074295,2.9046541762694463e-39
down,ENSG00000125355,TMEM255A,55026,0.3897701996641612,5.495447665935151e-20
down,ENSG00000125538,IL1B,3553,0.4928380961281982,1.2563298652583002e-32
down,ENSG00000125910,S1PR4,8698,0.4524534613179792,3.738721577995746e-27
down,ENSG00000126759,CFP,5199,0.4640462236894624,1.1894972338182318e-28
