sig,ensembl_id,gene_name,gene_id,rho,pval
down,ENSG00000120279,MYCT1,80177,0.5531266888144956,3.684481595440967e-24
down,ENSG00000120280,CXorf21,80231,0.8045146678507425,9.204170266239913e-66
down,ENSG00000120436,GPR31,2853,0.4017298591613397,1.9367570601247136e-12
down,ENSG00000120457,KCNJ5,3762,0.7138471436953917,1.5551050289056514e-45
down,ENSG00000120498,TEX11,56159,0.31944376956067794,3.7019052489270356e-08
down,ENSG00000120645,IQSEC3,440073,0.6003034367327346,3.403331302356037e-29
down,ENSG00000120729,MYOT,9499,0.30149641246485026,2.2245517345956488e-07
down,ENSG00000120885,CLU,1191,0.3210995596973661,3.118492491422075e-08
down,ENSG00000120913,PDLIM2,64236,0.4038101415658157,1.4535698819811975e-12
down,ENSG00000121440,PDZRN3,23024,0.3126149118765774,7.427994938877093e-08
down,ENSG00000121577,POPDC2,64091,0.4854438691478504,3.382315538708923e-18
down,ENSG00000121807,CCR2,729230,0.7987060197867348,3.653485656185435e-64
down,ENSG00000121871,SLITRK3,22865,0.39759366056468515,3.4066611069792183e-12
down,ENSG00000121895,TMEM156,80008,0.6105989655694567,2.0861984318195983e-30
down,ENSG00000122025,FLT3,2322,0.5658387991001649,1.9439063637150056e-25
down,ENSG00000122122,SASH3,54440,0.816656848242976,2.7633196188980754e-69
down,ENSG00000122223,CD244,51744,0.6746239327841406,4.6159964996683554e-39
down,ENSG00000122367,LDB3,11155,0.3105057338872288,9.178229886150329e-08
down,ENSG00000122420,PTGFR,5737,0.5906099918948989,4.306786231399043e-28
down,ENSG00000122707,RECK,8434,0.46749647233734265,7.94662501186559e-17
down,ENSG00000122733,PHF24,23349,0.479119162178587,1.0508837646752619e-17
down,ENSG00000123095,BHLHE41,79365,0.3246800805538497,2.144581475784437e-08
down,ENSG00000123096,SSPN,8082,0.5138664308607489,1.5356929144602922e-20
down,ENSG00000123243,ITIH5,80760,0.32116478390493536,3.097430538476939e-08
down,ENSG00000123338,NCKAP1L,3071,0.8290643785238347,3.637729135817275e-73
down,ENSG00000123360,PDE1B,5153,0.7022776870704696,1.6257605311299648e-43
down,ENSG00000123560,PLP1,5354,0.4135630573784779,3.6848080844248924e-13
down,ENSG00000124212,PTGIS,5740,0.5820718300217744,3.75616529402229e-27
down,ENSG00000124334,IL9R,3581,0.6435928729476245,1.309517922199209e-34
down,ENSG00000124491,F13A1,2162,0.6701150802343817,2.2119428668382365e-38
down,ENSG00000124942,AHNAK,79026,0.333577029188751,8.280784687209907e-09
down,ENSG00000125084,WNT1,7471,0.3359949066380444,6.360015207628284e-09
down,ENSG00000125148,MT2A,4502,0.49318171288920126,8.181724820662577e-19
down,ENSG00000125245,GPR18,2841,0.4776947617883249,1.3521896604632828e-17
down,ENSG00000125355,TMEM255A,55026,0.6569413170403048,1.845712569530636e-36
down,ENSG00000125384,PTGER2,5732,0.30536611871969166,1.5264439343915296e-07
down,ENSG00000125414,MYH2,4620,0.32918564448035476,1.3295685861476445e-08
down,ENSG00000125675,GRIA3,2892,0.48998989764883666,1.4756614672634835e-18
down,ENSG00000125730,C3,718,0.6894452826342798,2.186037292157725e-41
down,ENSG00000126467,TSKS,60385,0.42216124730917975,1.0584996475868655e-13
down,ENSG00000126759,CFP,5199,0.6159080009629226,4.748584572356974e-31
down,ENSG00000126838,PZP,5858,0.4723631661639872,3.4382710520059845e-17
down,ENSG00000126860,EVI2A,2123,0.8392328062894239,1.3788642831802486e-76
down,ENSG00000126861,OMG,4974,0.3505942699773805,1.2305697742760939e-09
down,ENSG00000126895,AVPR2,554,0.32162711613931194,2.952022018248896e-08
down,ENSG00000126947,ARMCX1,51309,0.5999278081638417,3.7611181241064805e-29
down,ENSG00000127074,RGS13,6003,0.311536728297294,8.278138890663477e-08
down,ENSG00000127083,OMD,4958,0.5530567500567773,3.743308048831171e-24
down,ENSG00000127241,MASP1,5648,0.3917050154626459,7.510481446658956e-12
down,ENSG00000127472,PLA2G5,5322,0.5300973046503673,5.581500933701061e-22
down,ENSG00000127903,ZNF835,90485,0.5609033322593009,6.183996092223123e-25
down,ENSG00000127990,SGCE,8910,0.5726871405254514,3.777320787297083e-26
down,ENSG00000128218,VPREB3,29802,0.34836110345921967,1.5908092870057277e-09
down,ENSG00000128322,IGLL1,3543,0.40954842659067825,6.517864362773448e-13
down,ENSG00000128383,APOBEC3A,200315,0.6948981701593532,2.8109583369949843e-42
down,ENSG00000128591,FLNC,2318,0.4099530045847195,6.155931697622181e-13
down,ENSG00000129048,ACKR4,51554,0.4125549332519094,4.2552438354393526e-13
down,ENSG00000129244,ATP1B2,482,0.38560027625737847,1.6768056785037773e-11
down,ENSG00000129595,EPB41L4A,64097,0.3633588214762558,2.727426990894935e-10
down,ENSG00000129596,CDO1,1036,0.5649783460101656,2.3817935275083453e-25
down,ENSG00000129675,ARHGEF6,9459,0.736851232085142,7.289393236025958e-50
down,ENSG00000130032,PRRG3,79057,0.46676243729067257,9.006574096510311e-17
down,ENSG00000130176,CNN1,1264,0.48153513169665074,6.834192082377851e-18
down,ENSG00000130558,OLFM1,10439,0.48527701043210086,3.486055710096366e-18
down,ENSG00000130592,LSP1,4046,0.824398359208849,1.1375688091505984e-71
down,ENSG00000130595,TNNT3,7140,0.41963423562735774,1.532883337946978e-13
down,ENSG00000131016,AKAP12,9590,0.5193478837426552,5.113817563248736e-21
down,ENSG00000131018,SYNE1,23345,0.6098974199714184,2.5315683683414146e-30
down,ENSG00000131471,AOC3,8639,0.5984342000049662,5.589510135662153e-29
down,ENSG00000131711,MAP1B,4131,0.5108569492512574,2.785191349396001e-20
down,ENSG00000131831,RAI2,10742,0.3145771389404386,6.091740422635457e-08
down,ENSG00000131845,ZNF304,57343,0.5196213539141504,4.8383016625307476e-21
down,ENSG00000132164,SLC6A11,6538,0.4022056698020536,1.8140264778991092e-12
down,ENSG00000132429,POPDC3,64208,0.31502311884752127,5.822084808740616e-08
down,ENSG00000132465,JCHAIN,3512,0.39219918484004984,7.0326008351806775e-12
down,ENSG00000132563,REEP2,51308,0.35148827764325646,1.1097344978635596e-09
down,ENSG00000132639,SNAP25,6616,0.4392790761879702,7.929629978129418e-15
down,ENSG00000132704,FCRL2,79368,0.5066474156243731,6.342167134016758e-20
down,ENSG00000132840,BHMT2,23743,0.6182985694316032,2.416122955837946e-31
down,ENSG00000132932,ATP8A2,51761,0.45319429670167033,8.640024995082028e-16
down,ENSG00000132970,WASF3,10810,0.3162745400048921,5.125450123378355e-08
down,ENSG00000133083,DCLK1,9201,0.648386512997117,2.9045476908971966e-35
down,ENSG00000133101,CCNA1,8900,0.46206287740839974,1.9935337137460747e-16
down,ENSG00000133104,SPART,23111,0.6381819368755257,6.9418189709667235e-34
down,ENSG00000133169,BEX1,55859,0.32284643945705926,2.5994293895000742e-08
down,ENSG00000133256,PDE6B,5158,0.7089357951347097,1.1509963319767798e-44
down,ENSG00000133392,MYH11,4629,0.37235845239777215,9.051289474983205e-11
down,ENSG00000133800,LYVE1,10894,0.6832594606995472,2.1214384837340816e-40
down,ENSG00000133878,DUSP26,78986,0.39599263229487386,4.230105749871469e-12
down,ENSG00000134028,ADAMDEC1,27299,0.4920723774713062,1.0050143787602043e-18
down,ENSG00000134061,CD180,4064,0.7840968714354724,2.2994112450033587e-60
down,ENSG00000134115,CNTN6,27255,0.3514705116296971,1.1120196692966219e-09
down,ENSG00000134121,CHL1,10752,0.4841277918675679,4.2904593880905035e-18
down,ENSG00000134138,MEIS2,4212,0.4301850822724129,3.1993113665600284e-14
down,ENSG00000134198,TSPAN2,10100,0.4220176493727743,1.0810987226579933e-13
down,ENSG00000134201,GSTM5,2949,0.45796011691257543,3.9496627258606035e-16
down,ENSG00000134256,CD101,9398,0.4728658129267201,3.150869275463129e-17
down,ENSG00000134321,RSAD2,91543,0.5847695975468987,1.9078519521020577e-27
down,ENSG00000134343,ANO3,63982,0.3821147781302683,2.6328721756279168e-11
down,ENSG00000134516,DOCK2,1794,0.82618979838783,3.070635090000866e-72
down,ENSG00000134532,SOX5,6660,0.3992111779868526,2.7341590099261015e-12
down,ENSG00000134853,PDGFRA,5156,0.48274164856437796,5.505701683885868e-18
down,ENSG00000135063,FAM189A2,9413,0.3193683677783888,3.7308372944710065e-08
down,ENSG00000135218,CD36,948,0.6724222883479166,9.955334142438198e-39
down,ENSG00000135272,MDFIC,29969,0.5909140322334548,3.9823879061520343e-28
down,ENSG00000135298,ADGRB3,577,0.5148137918417601,1.2716954927132738e-20
down,ENSG00000135363,LMO2,4005,0.5437736946158268,2.965929841891951e-23
down,ENSG00000135409,AMHR2,269,0.3165414179496359,4.987648918232449e-08
down,ENSG00000135424,ITGA7,3679,0.34795543070555845,1.6664083881939701e-09
down,ENSG00000135426,TESPA1,9840,0.6663470070380605,8.023467564455117e-38
down,ENSG00000135678,CPM,1368,0.4542255726261692,7.301319356529967e-16
down,ENSG00000135842,FAM129A,116496,0.6765882554048713,2.3120871895861406e-39
down,ENSG00000135905,DOCK10,55619,0.7762636798565503,1.9002558135530396e-58
down,ENSG00000135914,HTR2B,3357,0.47133604139070523,4.1078312293827494e-17
down,ENSG00000136011,STAB2,55576,0.3356605366064458,6.597314480731566e-09
down,ENSG00000136235,GPNMB,10457,0.8718648178643235,2.0297620919694426e-89
down,ENSG00000136274,NACAD,23148,0.4610759480332041,2.351889932442248e-16
down,ENSG00000136546,SCN7A,6332,0.42547061835772404,6.486930057364323e-14
down,ENSG00000136634,IL10,3586,0.7449857806891526,1.6645684714555004e-51
down,ENSG00000136732,GYPC,2995,0.7593734914868039,1.444684166861238e-54
down,ENSG00000136842,TMOD1,7111,0.4607912142435342,2.4665315326829614e-16
down,ENSG00000136867,SLC31A2,1318,0.7364661735103354,8.687142095051374e-50
down,ENSG00000136960,ENPP2,5168,0.6778406125791233,1.4837220761718612e-39
down,ENSG00000137077,CCL21,6366,0.583673042886153,2.5145350652105082e-27
down,ENSG00000137094,DNAJB5,25822,0.6111201774048858,1.8062875027921954e-30
down,ENSG00000137265,IRF4,3662,0.6316545391710328,4.968845019049853e-33
down,ENSG00000137558,PI15,51050,0.47627835869486584,1.735406946123606e-17
down,ENSG00000137628,DDX60,55601,0.4222476367392235,1.0451270718179177e-13
down,ENSG00000137672,TRPC6,7225,0.6146949354799778,6.675924779970329e-31
down,ENSG00000137726,FXYD6,53826,0.4995736852309902,2.4647261412150453e-19
down,ENSG00000138061,CYP1B1,1545,0.7218528076795133,5.4294597785851455e-47
down,ENSG00000138356,AOX1,316,0.49563698462020744,5.1758316430009205e-19
down,ENSG00000138615,CILP,8483,0.6552169806138898,3.240027110513735e-36
down,ENSG00000138685,FGF2,2247,0.45414358396364235,7.3998527918269295e-16
down,ENSG00000138722,MMRN1,22915,0.6205114423665786,1.2859748852335166e-31
down,ENSG00000138735,PDE5A,8654,0.3711184066201298,1.0558463390207023e-10
down,ENSG00000138944,SHISAL1,85352,0.6106722521239882,2.0443956769121832e-30
down,ENSG00000139155,SLCO1C1,53919,0.32342682260308886,2.4462314738931865e-08
down,ENSG00000139626,ITGB7,3695,0.5356363853461901,1.7278504023165459e-22
down,ENSG00000139910,NOVA1,4857,0.33531041844486636,6.854963622634812e-09
down,ENSG00000139970,RTN1,6252,0.6020859697950195,2.1140130835313712e-29
down,ENSG00000140092,FBLN5,10516,0.6326758612004005,3.663181801514465e-33
down,ENSG00000140285,FGF7,2252,0.6406662195445498,3.2412086220911843e-34
down,ENSG00000140287,HDC,3067,0.5338144738957112,2.547074330380451e-22
down,ENSG00000140459,CYP11A1,1583,0.44014785777865517,6.925068619550015e-15
down,ENSG00000140538,NTRK3,4916,0.4022468913901035,1.8037582928441025e-12
down,ENSG00000141096,DPEP3,64180,0.4868767082036804,2.6076768340700154e-18
down,ENSG00000141338,ABCA8,10351,0.49420092414963096,6.768430750217031e-19
down,ENSG00000141433,ADCYAP1,116,0.4388313067725705,8.501737974819925e-15
down,ENSG00000141506,PIK3R5,23533,0.8559857356842051,8.863560915941088e-83
down,ENSG00000141574,SECTM1,6398,0.5280963097844167,8.480607951576506e-22
down,ENSG00000141837,CACNA1A,773,0.33726311372254547,5.532802506773831e-09
down,ENSG00000142494,SLC47A1,55244,0.6586065438506223,1.0681405108442084e-36
down,ENSG00000142583,SLC2A5,6518,0.6367354787462183,1.0781163088827905e-33
down,ENSG00000143196,DPT,1805,0.5764439501035982,1.5127299916703735e-26
down,ENSG00000143318,CASQ1,844,0.31458639197410593,6.086025374835092e-08
down,ENSG00000143344,RGL1,23179,0.5159627735642707,1.0108423698280772e-20
down,ENSG00000143382,ADAMTSL4,54507,0.5065869901846439,6.416996360115509e-20
down,ENSG00000143515,ATP8B2,57198,0.7231035931861127,3.1804852648019795e-47
down,ENSG00000143603,KCNN3,3782,0.5831452790282758,2.87084307263613e-27
down,ENSG00000143995,MEIS1,4211,0.5444086483473445,2.579660843232331e-23
down,ENSG00000144031,ANKRD53,79998,0.4302634829650856,3.161629394406568e-14
down,ENSG00000144191,CNGA3,1261,0.3748332637799099,6.642971827803307e-11
down,ENSG00000144218,AFF3,3899,0.39246453472867504,6.788363903655742e-12
down,ENSG00000144642,RBMS3,27303,0.49739247247424584,3.7222911422818385e-19
down,ENSG00000144648,ACKR2,1238,0.3324894351733789,9.317590595255078e-09
down,ENSG00000144712,CAND2,23066,0.439485949493948,7.678208474563754e-15
down,ENSG00000144891,AGTR1,185,0.4676806890785629,7.700440014650638e-17
down,ENSG00000145147,SLIT2,9353,0.5586283114312726,1.0474436593546548e-24
down,ENSG00000145242,EPHA5,2044,0.3135350238149198,6.769579130082903e-08
down,ENSG00000145335,SNCA,6622,0.5688936587020851,9.404732420358591e-26
down,ENSG00000145362,ANK2,287,0.5716600557146919,4.8411795251348237e-26
down,ENSG00000145687,SSBP2,23635,0.30617055061304604,1.4105271913246552e-07
down,ENSG00000145708,CRHBP,1393,0.4992707391991451,2.610430840317628e-19
down,ENSG00000145936,KCNMB1,3779,0.5361765151293542,1.5393772736913584e-22
down,ENSG00000146122,DAAM2,23500,0.5312674112174836,4.364695371093694e-22
down,ENSG00000146859,TMEM140,55281,0.6183660891710757,2.370250859084794e-31
down,ENSG00000146938,NLGN4X,57502,0.6098303621515881,2.578761415811839e-30
down,ENSG00000147027,TMEM47,83604,0.4934470627778265,7.788070302891355e-19
down,ENSG00000147647,DPYS,1807,0.4730952032294037,3.027673241235895e-17
down,ENSG00000147883,CDKN2B,1030,0.45545802201015895,5.966239301854498e-16
down,ENSG00000148180,GSN,2934,0.39241319358536747,6.834965731970912e-12
down,ENSG00000148516,ZEB1,6935,0.5535937360518289,3.314332922528429e-24
down,ENSG00000148541,FAM13C,220965,0.4492287172703801,1.6419859539915508e-15
down,ENSG00000148680,HTR7,3363,0.6247726213829862,3.763869486863815e-32
down,ENSG00000148798,INA,9118,0.3880612012076994,1.2154431358633362e-11
down,ENSG00000149090,PAMR1,25891,0.4910612712816781,1.211456272368106e-18
down,ENSG00000149516,MS4A3,932,0.3698253494246523,1.2389338025210186e-10
down,ENSG00000149534,MS4A2,2206,0.5718894823618836,4.580482723844772e-26
down,ENSG00000149557,FEZ1,9638,0.6014947608131566,2.4765044692172767e-29
down,ENSG00000149575,SCN2B,6327,0.4192375051014177,1.6241828022183201e-13
down,ENSG00000149591,TAGLN,6876,0.5673343024464228,1.3636893634982876e-25
down,ENSG00000149596,JPH2,57158,0.4465668361566493,2.514931743599185e-15
down,ENSG00000150625,GPM6A,2823,0.3967657695125296,3.810754256334773e-12
down,ENSG00000150637,CD226,10666,0.7493640640987029,2.050080429351638e-52
down,ENSG00000150672,DLG2,1740,0.41398197461131797,3.47038685025445e-13
down,ENSG00000150995,ITPR1,3708,0.5761937930022784,1.6083623597949427e-26
down,ENSG00000151322,NPAS3,64067,0.4766444058695246,1.6272133685619618e-17
down,ENSG00000151702,FLI1,2313,0.7669305934481435,2.910593036466234e-56
down,ENSG00000151789,ZNF385D,79750,0.6415168698273561,2.493140961700729e-34
down,ENSG00000152092,ASTN1,460,0.3709527456478919,1.0777430832788359e-10
down,ENSG00000152137,HSPB8,26353,0.5697620050799652,7.640369077892075e-26
down,ENSG00000152207,CYSLTR2,57105,0.7587852632737017,1.945988766657594e-54
down,ENSG00000152217,SETBP1,26040,0.4788915867055297,1.0941602780376844e-17
down,ENSG00000152284,TCF7L1,83439,0.35815005293201874,5.084943451242049e-10
down,ENSG00000152495,CAMK4,814,0.4862789485604241,2.90699028180975e-18
down,ENSG00000152583,SPARCL1,8404,0.6035339995919791,1.4327173047777422e-29
down,ENSG00000152953,STK32B,55351,0.6625690651086056,2.865984011426164e-37
down,ENSG00000153162,BMP6,654,0.5166836451274459,8.748605308592286e-21
down,ENSG00000153283,CD96,10225,0.6636240928304998,2.012232041775117e-37
down,ENSG00000153956,CACNA2D1,781,0.61120268995663,1.7655134943703964e-30
down,ENSG00000153993,SEMA3D,223117,0.5471478518536038,1.4081880331853229e-23
down,ENSG00000154027,AK5,26289,0.37471804943304937,6.739725932131271e-11
down,ENSG00000154118,JPH3,57338,0.32781667553305655,1.5387047319071788e-08
down,ENSG00000154175,ABI3BP,25890,0.5429281374189046,3.56992623344874e-23
down,ENSG00000154262,ABCA6,23460,0.6506643833144762,1.406523793903902e-35
down,ENSG00000154277,UCHL1,7345,0.5159140518670502,1.0207486046259119e-20
down,ENSG00000154330,PGM5,5239,0.32097618378666276,3.158711119953241e-08
down,ENSG00000154553,PDLIM3,27295,0.6199621176719576,1.5046162393901243e-31
down,ENSG00000154721,JAM2,58494,0.6144405872649185,7.168872196171464e-31
down,ENSG00000154734,ADAMTS1,9510,0.5502392733926638,7.063871428586586e-24
down,ENSG00000154822,PLCL2,23228,0.41412185303237015,3.401542825534252e-13
down,ENSG00000155307,SAMSN1,64092,0.8183015984410783,8.793599173430658e-70
down,ENSG00000155659,VSIG4,11326,0.8889878749912147,1.1821470512261536e-97
down,ENSG00000155849,ELMO1,9844,0.5586812242422324,1.0347316252979635e-24
down,ENSG00000155962,CLIC2,1193,0.7306549323660608,1.1820723738711528e-48
down,ENSG00000155966,AFF2,2334,0.4169998681604186,2.2476680724179825e-13
down,ENSG00000155980,KIF5A,3798,0.4662961722387045,9.750626981741126e-17
down,ENSG00000156113,KCNMA1,3778,0.5017512307632126,1.6283432782188904e-19
down,ENSG00000156218,ADAMTSL3,57188,0.4827502927364654,5.49716494604024e-18
down,ENSG00000156234,CXCL13,10563,0.615679383916954,5.064024065245146e-31
down,ENSG00000156299,TIAM1,7074,0.5146061624357514,1.3254378564410446e-20
down,ENSG00000156395,SORCS3,22986,0.3190443520370403,3.857665395220427e-08
down,ENSG00000156475,PPP2R2B,5521,0.6805281224209347,5.684421460957884e-40
down,ENSG00000157087,ATP2B2,491,0.3639080595184711,2.5523568656038544e-10
down,ENSG00000157445,CACNA2D3,55799,0.41950481474140067,1.5621014630031014e-13
down,ENSG00000157514,TSC22D3,1831,0.4797030911033194,9.473814277362646e-18
down,ENSG00000158008,EXTL1,2134,0.43436403781918587,1.6940402699226694e-14
down,ENSG00000158258,CLSTN2,64084,0.3364567613103495,6.045778976022793e-09
down,ENSG00000158270,COLEC12,81035,0.753305282681383,2.9974620410799726e-53
down,ENSG00000158445,KCNB1,3745,0.3681721551662966,1.5184117111738815e-10
down,ENSG00000158458,NRG2,9542,0.3751839854888361,6.356687854502004e-11
down,ENSG00000158473,CD1D,912,0.49618726532956225,4.6686389052042e-19
down,ENSG00000158481,CD1C,911,0.47778801406902627,1.3301040036059196e-17
down,ENSG00000158560,DYNC1I1,1780,0.3284164584525169,1.4434343501014121e-08
down,ENSG00000159200,RCAN1,1827,0.31910773289272043,3.8325337452956545e-08
down,ENSG00000160307,S100B,6285,0.539093006402753,8.2211295391993e-23
down,ENSG00000160460,SPTBN4,57731,0.37431439279102424,7.089641452098409e-11
down,ENSG00000160683,CXCR5,643,0.47537199395529856,2.034609339542587e-17
down,ENSG00000160712,IL6R,3570,0.4855538858835094,3.315580057311043e-18
down,ENSG00000160801,PTH1R,5745,0.4615031091607461,2.1896361063679365e-16
down,ENSG00000162367,TAL1,6886,0.47264735112305434,3.272762398469561e-17
down,ENSG00000162373,BEND5,79656,0.4332781809585034,2.0000456309744294e-14
down,ENSG00000162374,ELAVL4,1996,0.5119168660390927,2.259890661550464e-20
down,ENSG00000162407,PLPP3,8613,0.4442297663577213,3.645539507411211e-15
down,ENSG00000162520,SYNC,81493,0.6442435970657289,1.0690889141105736e-34
down,ENSG00000162631,NTNG1,22854,0.4011511000872311,2.0969943207391935e-12
down,ENSG00000162676,GFI1,2672,0.4026455358354823,1.7073384661759775e-12
down,ENSG00000162706,CADM3,57863,0.5977473129948637,6.701902673816015e-29
down,ENSG00000162733,DDR2,4921,0.6549167920923059,3.572151956614943e-36
down,ENSG00000162894,FCMR,9214,0.46349972149761576,1.565619243222912e-16
down,ENSG00000163017,ACTG2,72,0.32866059082783644,1.4063106350761693e-08
down,ENSG00000163106,HPGDS,27306,0.5399220819990364,6.870808172161804e-23
down,ENSG00000163219,ARHGAP25,9938,0.7804812500014212,1.8045332165116327e-59
down,ENSG00000163431,LMOD1,25802,0.5464549596306022,1.6420657765244784e-23
down,ENSG00000163519,TRAT1,50852,0.6297479156175225,8.751803745015933e-33
down,ENSG00000163520,FBLN2,2199,0.7141249178332935,1.3869017857967446e-45
down,ENSG00000163661,PTX3,5806,0.5023150013493293,1.4619340821950176e-19
down,ENSG00000163710,PCOLCE2,26577,0.3866559042516277,1.4610984909216044e-11
down,ENSG00000163751,CPA3,1359,0.609096655302586,3.155389935597239e-30
down,ENSG00000163815,CLEC3B,7123,0.39427928697783143,5.3261167080089485e-12
down,ENSG00000164035,EMCN,51705,0.46071786975309487,2.4969385216598956e-16
down,ENSG00000164106,SCRG1,11341,0.46059860382869205,2.547169948717404e-16
down,ENSG00000164107,HAND2,9464,0.52361397547268,2.1431316235776933e-21
down,ENSG00000164114,MAP9,79884,0.3089248981736522,1.0743846645836931e-07
down,ENSG00000164176,EDIL3,10085,0.47163388743194784,3.9015016959632616e-17
down,ENSG00000164442,CITED2,10370,0.5025774040590901,1.3902953593602952e-19
down,ENSG00000164512,ANKRD55,79722,0.4942168221032046,6.74840570990006e-19
down,ENSG00000164591,MYOZ3,91977,0.4192651858701337,1.6176437953612992e-13
down,ENSG00000164929,BAALC,79870,0.5463596117930312,1.6771080428401012e-23
down,ENSG00000165029,ABCA1,19,0.5665605180722878,1.63860040992314e-25
down,ENSG00000165124,SVEP1,79987,0.4904299847746823,1.3609081774300536e-18
down,ENSG00000165178,NCF1C,654817,0.7942343897372335,5.729529683074632e-63
down,ENSG00000165409,TSHR,7253,0.5103293196233116,3.0897373215346516e-20
down,ENSG00000165495,PKNOX2,63876,0.50481578685623,9.04072222930863e-20
down,ENSG00000165633,VSTM4,196740,0.5808763148276131,5.0611290529657745e-27
down,ENSG00000165646,SLC18A2,6571,0.4596148210058088,3.001101629432513e-16
down,ENSG00000165682,CLEC1B,51266,0.5887864609624612,6.876708255967899e-28
down,ENSG00000165821,SALL2,6297,0.4817865985210142,6.533592574443292e-18
down,ENSG00000165966,PDZRN4,29951,0.5616273829932299,5.224702552910256e-25
down,ENSG00000166035,LIPC,3990,0.3600320202358357,4.065404866836039e-10
down,ENSG00000166086,JAM3,83700,0.5792475432506422,7.582759412150384e-27
down,ENSG00000166206,GABRB3,2562,0.37955745091440024,3.653667771038935e-11
down,ENSG00000166257,SCN3B,55800,0.45164031458736936,1.1122977492049177e-15
down,ENSG00000166292,TMEM100,55273,0.506103009973667,7.048501987327192e-20
down,ENSG00000166402,TUB,7275,0.5250441312037051,1.596740641309074e-21
down,ENSG00000166405,RIC3,79608,0.49039929362360807,1.3686182852614093e-18
down,ENSG00000166482,MFAP4,4239,0.5190301449322875,5.453355306452058e-21
down,ENSG00000166501,PRKCB,5579,0.729235192586842,2.213871486350106e-48
down,ENSG00000166736,HTR3A,3359,0.3158840016529608,5.333737592780772e-08
down,ENSG00000166780,C16orf45,89927,0.49265441839186414,9.022873279560611e-19
down,ENSG00000166825,ANPEP,290,0.3122649538793382,7.694267794077429e-08
down,ENSG00000166856,GPR182,11318,0.539486977206371,7.549697763238066e-23
down,ENSG00000167261,DPEP2,64174,0.8214816059908414,9.295937469614122e-71
down,ENSG00000167555,ZNF528,84436,0.30529827506603535,1.5366284514385172e-07
down,ENSG00000167633,KIR3DL1,3811,0.5078340664708693,5.034924461861927e-20
down,ENSG00000167779,IGFBP6,3489,0.5769164981777145,1.3471287469490562e-26
down,ENSG00000168016,TRANK1,9881,0.4842727148022993,4.1797623393705144e-18
down,ENSG00000168060,NAALADL1,10004,0.35285746211299385,9.46674891721147e-10
down,ENSG00000168077,SCARA3,51435,0.368111020567508,1.5298426494408124e-10
down,ENSG00000168081,PNOC,5368,0.559137100024083,9.313230691662476e-25
down,ENSG00000168229,PTGDR,5729,0.42948673794558684,3.5549309683289836e-14
down,ENSG00000168280,KIF5C,3800,0.3449708338338945,2.3401529630842893e-09
down,ENSG00000168309,FAM107A,11170,0.4971797734519718,3.8743693076888104e-19
down,ENSG00000168356,SCN11A,11280,0.42923707584072013,3.6912231884985847e-14
down,ENSG00000168405,CMAHP,8418,0.5575988691190346,1.3277421021983658e-24
down,ENSG00000168421,RHOH,399,0.7346333470831778,1.993813165960847e-49
down,ENSG00000168477,TNXB,7148,0.5930001590972369,2.321766263736516e-28
down,ENSG00000168490,PHYHIP,9796,0.47753549946622803,1.3907441365684457e-17
down,ENSG00000168497,CAVIN2,8436,0.4428032160186761,4.566400521074094e-15
down,ENSG00000168546,GFRA2,2675,0.5170438315703132,8.138274195758722e-21
down,ENSG00000169026,SLC49A3,84179,0.6447271468134111,9.192007142522682e-35
down,ENSG00000169083,AR,367,0.38401289192858407,2.0606740853893812e-11
down,ENSG00000169126,ARMC4,55130,0.32423780628768656,2.246685124535529e-08
down,ENSG00000169213,RAB3B,5865,0.33189167757629834,9.939775986961843e-09
down,ENSG00000169252,ADRB2,154,0.4877491765573031,2.2243920145423557e-18
down,ENSG00000169418,NPR1,4881,0.5650291898897576,2.3534114397482998e-25
down,ENSG00000169432,SCN9A,6335,0.5152157075402242,1.1736833039867024e-20
down,ENSG00000169442,CD52,1043,0.7669041370426636,2.951413311744099e-56
down,ENSG00000169554,ZEB2,9839,0.7790015249068074,4.146257119612831e-59
down,ENSG00000169594,BNC1,646,0.6218309287785269,8.808030953691643e-32
down,ENSG00000169760,NLGN1,22871,0.4005836023358563,2.266640974136012e-12
down,ENSG00000169851,PCDH7,5099,0.550485501324853,6.68412852160775e-24
down,ENSG00000169862,CTNND2,1501,0.33916038518834973,4.4864634971804715e-09
down,ENSG00000169933,FRMPD4,9758,0.33994010189008994,4.1144403369732175e-09
down,ENSG00000169946,ZFPM2,23414,0.6386112640892047,6.088750545415825e-34
down,ENSG00000170091,NSG2,51617,0.3411290283235276,3.6040182741210205e-09
down,ENSG00000170323,FABP4,2167,0.5827532309475949,3.1673342224970437e-27
down,ENSG00000170370,EMX2,2018,0.392792375908827,6.4980058016551384e-12
down,ENSG00000170381,SEMA3E,9723,0.3581288221297941,5.097753580119321e-10
down,ENSG00000170382,LRRN2,10446,0.5235437124850031,2.1742664102892618e-21
down,ENSG00000170396,ZNF804A,91752,0.709494125835416,9.18676736961935e-45
down,ENSG00000170458,CD14,929,0.8925639427893503,1.5194612798083604e-99
down,ENSG00000170476,MZB1,51237,0.5290442873233453,6.958371245785296e-22
down,ENSG00000170819,BFSP2,8419,0.46633960499353905,9.678846407580184e-17
down,ENSG00000170858,LILRP2,79166,0.3464252538495727,1.9841660463752033e-09
down,ENSG00000170891,CYTL1,54360,0.6337687825356214,2.640159106598616e-33
