CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.A2.A3XT.01A.11R.A22U.07	0	0	0.445	0.099	0.033	0.067	0.185	0.281	0.486	0.117	0.427	0.08	0.007	0.087	0.159	0.258	0.16	0.258	0.333	0.286	0.174	0.053	0.144	0.191	0.822
TCGA.A2.A3XU.01A.12R.A22U.07	0	0.018	0.271	0.062	0.068	0.054	0.02	0.197	0.291	0.153	0.129	0	0.053	0.101	0.243	0.127	0.126	0.282	0.194	0.286	0.26	0	0.046	0.225	0.705
TCGA.A2.A3XV.01A.21R.A239.07	0	0.046	0.397	0.034	0.018	0.065	0.03	0.284	0.339	0.104	0.321	0	0.087	0.143	0.223	0.142	0.072	0.188	0.251	0.214	0.196	0.168	0.095	0.234	0.634
TCGA.A2.A3XW.01A.11R.A239.07	0	0.068	0.433	0.06	0.007	0.024	0.115	0.214	0.446	0.203	0.45	0.007	0.003	0.147	0.189	0.167	0.062	0.189	0.251	0.386	0.167	0.093	0.177	0.276	0.763
TCGA.A2.A3XX.01A.21R.A239.07	0	0.044	0.442	0.075	0.038	0.068	0.161	0.235	0.545	0.1	0.425	0.081	0.004	0.049	0.151	0.092	0.138	0.193	0.191	0.317	0.2	0.055	0.197	0.233	0.711
TCGA.A2.A3XY.01A.11R.A239.07	0	0.07	0.455	0.05	0.044	0.071	0.224	0.241	0.514	0.024	0.502	0.094	0	0.121	0.175	0.096	0.125	0.198	0.207	0.366	0.147	0.065	0.209	0.217	0.713
TCGA.A2.A3XZ.01A.42R.A239.07	0	0.031	0.422	0.13	0.065	0.031	0.209	0.336	0.464	0.103	0.493	0.145	0.028	0.03	0.107	0.177	0.208	0.121	0.163	0.331	0.148	0.067	0.175	0.272	0.726
TCGA.A2.A3Y0.01A.11R.A239.07	0	0	0.515	0.165	0.004	0.092	0.162	0.394	0.458	0.055	0.454	0.068	0.043	0.042	0.177	0.152	0.117	0.182	0.188	0.332	0.174	0.111	0.135	0.291	0.716
TCGA.A2.A4RW.01A.21R.A266.07	0	0.087	0.447	0.053	0.038	0.073	0.162	0.271	0.431	0.121	0.385	0.1	0.029	0.081	0.129	0.07	0.116	0.177	0.153	0.323	0.188	0.121	0.166	0.254	0.659
TCGA.A2.A4RX.01A.11R.A266.07	0	0.07	0.405	0.011	0.071	0.074	0.242	0.214	0.432	0.111	0.485	0.136	0.007	0.043	0.186	0.09	0.168	0.168	0.116	0.251	0.125	0.067	0.248	0.235	0.639
TCGA.A2.A4RY.01A.31R.A266.07	0	0.049	0.412	0.044	0.028	0.041	0.102	0.183	0.494	0.141	0.483	0.124	0	0.156	0.203	0.071	0.11	0.18	0.112	0.324	0.162	0.115	0.223	0.247	0.651
TCGA.A2.A4S0.01A.21R.A266.07	0	0.029	0.379	0.037	0.052	0.09	0	0.125	0.385	0.136	0.184	0.016	0.028	0	0.151	0.101	0.07	0.239	0.237	0.226	0.238	0.084	0.222	0.144	0.673
TCGA.A2.A4S1.01A.21R.A266.07	0	0.042	0.463	0.104	0.028	0.046	0.181	0.282	0.38	0.054	0.355	0	0.032	0.124	0.227	0.135	0.034	0.27	0.378	0.373	0.208	0.073	0.141	0.195	0.791
TCGA.A2.A4S2.01A.12R.A266.07	0	0.079	0.504	0.064	0.03	0.077	0.188	0.241	0.457	0.123	0.451	0.12	0	0	0.114	0.13	0.077	0.232	0.258	0.356	0.162	0.131	0.192	0.238	0.749
TCGA.A2.A4S3.01A.21R.A266.07	0	0.053	0.436	0.116	0.037	0.11	0.208	0.286	0.437	0.094	0.412	0.098	0.037	0	0.22	0.145	0.099	0.192	0.208	0.276	0.169	0.098	0.139	0.264	0.68
TCGA.A7.A0CD.01A.11R.A00Z.07	0	0.059	0.352	0.059	0.043	0.111	0.124	0.106	0.456	0.164	0.108	0.06	0	0.001	0.185	0.105	0.083	0.192	0.224	0.25	0.228	0.098	0.07	0.182	0.607
TCGA.A7.A0CE.01A.11R.A00Z.07	0	0.025	0.381	0.076	0.018	0.139	0.149	0.201	0.374	0.145	0.225	0.033	0.021	0.104	0.163	0.165	0.076	0.216	0.2	0.174	0.223	0.156	0.12	0.211	0.631
TCGA.A7.A0CE.11A.21R.A089.07	0	0.051	0.428	0.05	0	0.084	0.128	0.21	0.512	0.128	0.439	0.058	0	0.115	0.197	0.149	0.055	0.201	0.236	0.371	0.176	0.134	0.196	0.194	0.719
TCGA.A7.A0CG.01A.12R.A056.07	0	0.048	0.446	0.065	0.061	0.065	0.167	0.252	0.446	0.144	0.478	0.182	0	0.048	0.179	0.136	0.105	0.132	0.174	0.319	0.167	0.099	0.166	0.247	0.659
TCGA.A7.A0CH.01A.21R.A00Z.07	0	0.062	0.361	0.025	0.03	0.108	0.117	0.154	0.4	0.176	0.208	0.071	0.056	0.061	0.159	0.134	0.045	0.205	0.254	0.168	0.235	0.13	0.105	0.18	0.604
TCGA.A7.A0CH.11A.32R.A089.07	0	0.04	0.465	0.069	0.014	0.018	0.088	0.18	0.504	0.086	0.471	0.093	0	0.147	0.227	0.127	0.132	0.187	0.225	0.39	0.182	0.164	0.175	0.208	0.741
TCGA.A7.A0CJ.01A.21R.A00Z.07	0	0.051	0.394	0.073	0	0.074	0.157	0.292	0.395	0.086	0.281	0.089	0.073	0.004	0.195	0.19	0.07	0.208	0.296	0.255	0.222	0.082	0.111	0.152	0.685
TCGA.A7.A0D9.01A.31R.A056.07	0	0.105	0.301	0	0.045	0.077	0.106	0.13	0.547	0.17	0.227	0.066	0	0.064	0.203	0.139	0.083	0.239	0.176	0.209	0.243	0.006	0.127	0.152	0.624
TCGA.A7.A0D9.11A.53R.A089.07	0	0.027	0.451	0.06	0.018	0.047	0.122	0.158	0.378	0.087	0.402	0.123	0.004	0.138	0.198	0.156	0.067	0.249	0.246	0.287	0.24	0.117	0.156	0.133	0.699
TCGA.A7.A0DA.01A.31R.A115.07	0	0.004	0.354	0.097	0.057	0.142	0.15	0.112	0.555	0.136	0.129	0	0.016	0.094	0.144	0.101	0.111	0.236	0.268	0.304	0.25	0.029	0.118	0.129	0.691
TCGA.A7.A0DB.01A.11R.A00Z.07	0	0.082	0.403	0.029	0.06	0.013	0.006	0.132	0.525	0.184	0.175	0.063	0	0.054	0.215	0.229	0.074	0.267	0.353	0.197	0.22	0.069	0.123	0.202	0.758
TCGA.A7.A0DB.11A.33R.A089.07	0	0.037	0.479	0.07	0	0	0.037	0.213	0.371	0.089	0.37	0.073	0	0.165	0.197	0.255	0.055	0.327	0.349	0.311	0.219	0.112	0.136	0.105	0.8
TCGA.A7.A0DC.01A.11R.A00Z.07	0	0.06	0.007	0	0	0.051	0.054	0.031	0.142	0.18	0.177	0.024	0	0.03	0.19	0.092	0.158	0.196	0.011	0.133	0.311	0.044	0.102	0.121	0.512
TCGA.A7.A0DC.11A.41R.A089.07	0	0.067	0.355	0.007	0	0.044	0.081	0.131	0.403	0.155	0.368	0.095	0	0.166	0.277	0.115	0.09	0.236	0.168	0.228	0.24	0.041	0.157	0.119	0.617
TCGA.A7.A13D.01A.13R.A12P.07	0	0.096	0.283	0.075	0.02	0.001	0	0.003	0.27	0.188	0.091	0.047	0	0.106	0.125	0.155	0.105	0.207	0.226	0.186	0.275	0.054	0.078	0.129	0.621
TCGA.A7.A13E.01A.11R.A12P.07	0	0.03	0.391	0.014	0.095	0.081	0.105	0.172	0.347	0.148	0.168	0.018	0.05	0.048	0.138	0.177	0.132	0.294	0.265	0.054	0.26	0.077	0.114	0.179	0.672
TCGA.A7.A13E.11A.61R.A12P.07	0	0	0.433	0.072	0.007	0.081	0.133	0.189	0.444	0.114	0.381	0.102	0	0.147	0.238	0.143	0.079	0.217	0.261	0.359	0.221	0.065	0.152	0.149	0.721
TCGA.A7.A13F.01A.11R.A12P.07	0	0.061	0.371	0.067	0.1	0.029	0.01	0.155	0.341	0.14	0.154	0.061	0	0.025	0.195	0.231	0.113	0.256	0.313	0.128	0.254	0.034	0.094	0.117	0.686
TCGA.A7.A13F.11A.42R.A12P.07	0	0.016	0.501	0.066	0.001	0.07	0.082	0.189	0.492	0.14	0.402	0.099	0	0.117	0.196	0.097	0.087	0.172	0.16	0.373	0.207	0.13	0.157	0.178	0.652
TCGA.A7.A13G.01A.11R.A13Q.07	0.017	0.113	0.149	0.053	0	0.089	0.076	0.068	0.174	0.17	0.024	0.033	0	0.095	0.213	0.146	0.081	0.228	0.203	0.117	0.282	0.025	0.128	0.119	0.594
TCGA.A7.A13G.11A.51R.A13Q.07	0	0.027	0.404	0.053	0	0.087	0.116	0.137	0.363	0.128	0.279	0.078	0.012	0.162	0.189	0.117	0.069	0.253	0.178	0.283	0.256	0.089	0.099	0.123	0.628
TCGA.A7.A13H.01A.11R.A22K.07	0	0.042	0.464	0.074	0.031	0.062	0.18	0.282	0.455	0.132	0.458	0.101	0.004	0.113	0.177	0.156	0.066	0.225	0.275	0.384	0.158	0.082	0.157	0.234	0.754
TCGA.A7.A26E.01A.11R.A169.07	0	0.069	0.351	0.003	0.001	0.119	0.13	0.148	0.452	0.171	0.234	0.06	0.027	0.012	0.244	0.098	0.066	0.2	0.26	0.243	0.279	0.034	0.148	0.162	0.664
TCGA.A7.A26F.01A.21R.A169.07	0	0.041	0.416	0.062	0.021	0.116	0.257	0.191	0.42	0.151	0.292	0.15	0	0.105	0.183	0.18	0.113	0.276	0.288	0.211	0.212	0.06	0.143	0.135	0.71
TCGA.A7.A26G.01A.21R.A169.07	0	0.044	0.424	0.055	0.098	0.111	0.272	0.247	0.544	0.089	0.384	0.147	0	0.056	0.13	0.16	0.121	0.197	0.223	0.306	0.14	0.065	0.175	0.212	0.699
TCGA.A7.A26H.01A.11R.A169.07	0	0.055	0.413	0.077	0.069	0.092	0.182	0.203	0.521	0.162	0.37	0.124	0.02	0	0.2	0.153	0.074	0.227	0.294	0.317	0.189	0.044	0.137	0.183	0.718
TCGA.A7.A26I.01A.11R.A169.07	0	0.065	0.339	0.038	0.067	0.118	0.22	0.243	0.398	0.105	0.168	0.002	0.033	0.034	0.185	0.181	0.096	0.276	0.345	0.177	0.218	0.016	0.119	0.144	0.709
TCGA.A7.A26J.01A.11R.A169.07	0	0.096	0.356	0.054	0.066	0.05	0.182	0.171	0.437	0.166	0.288	0.091	0.027	0	0.105	0.144	0.07	0.239	0.317	0.056	0.217	0.072	0.157	0.188	0.632
TCGA.A7.A2KD.01A.31R.A21T.07	0	0.068	0.424	0.074	0.055	0.148	0.185	0.243	0.407	0.105	0.336	0.119	0.023	0.111	0.217	0.109	0.083	0.172	0.254	0.224	0.175	0.063	0.153	0.238	0.641
TCGA.A7.A3IY.01A.21R.A21T.07	0	0.069	0.425	0.084	0.062	0.068	0.098	0.199	0.542	0.102	0.219	0	0.048	0.058	0.249	0.159	0.039	0.236	0.381	0.305	0.204	0.069	0.123	0.158	0.731
TCGA.A7.A3IZ.01A.11R.A213.07	0	0.076	0.28	0.002	0.062	0.052	0.086	0.113	0.384	0.155	0.211	0.006	0	0.024	0.24	0.132	0.088	0.208	0.254	0.138	0.255	0.156	0.103	0.206	0.631
TCGA.A7.A3J0.01A.11R.A213.07	0	0.048	0.418	0.111	0.03	0.114	0.151	0.329	0.497	0.095	0.288	0.059	0.07	0.032	0.179	0.059	0.086	0.16	0.17	0.276	0.184	0.093	0.225	0.222	0.629
TCGA.A7.A3J1.01A.11R.A213.07	0	0.047	0.47	0.06	0.044	0.045	0.193	0.226	0.459	0.115	0.511	0.139	0	0.113	0.132	0.071	0.104	0.146	0.203	0.355	0.159	0.159	0.212	0.249	0.683
TCGA.A7.A3RF.01A.11R.A22K.07	0	0.094	0.373	0.079	0.052	0.065	0.005	0.119	0.307	0.157	0.149	0	0.003	0.011	0.182	0.124	0.067	0.219	0.226	0.141	0.247	0.09	0.164	0.121	0.596
TCGA.A7.A425.01A.11R.A24H.07	0	0.068	0.421	0.047	0.019	0.051	0.059	0.19	0.466	0.133	0.423	0.032	0.01	0.132	0.207	0.102	0.059	0.272	0.285	0.37	0.204	0.124	0.161	0.22	0.763
TCGA.A7.A426.01A.22R.A24H.07	0	0.064	0.456	0.053	0	0.019	0.051	0.202	0.485	0.136	0.491	0.094	0	0.146	0.251	0.017	0.07	0.165	0.084	0.402	0.178	0.133	0.208	0.25	0.625
TCGA.A7.A4SA.01A.11R.A266.07	0	0.068	0.456	0.07	0.083	0.037	0.165	0.312	0.448	0.061	0.495	0.138	0	0.065	0.182	0.105	0.099	0.172	0.202	0.368	0.15	0.064	0.211	0.283	0.725
TCGA.A7.A4SB.01A.21R.A266.07	0	0.046	0.371	0.064	0.019	0.022	0	0.155	0.52	0.148	0.325	0.026	0.019	0.113	0.221	0.048	0.113	0.206	0.116	0.226	0.26	0.088	0.127	0.197	0.589
TCGA.A7.A4SC.01A.12R.A266.07	0	0.049	0.448	0.04	0.035	0.075	0.098	0.228	0.39	0.158	0.498	0.113	0.004	0.099	0.184	0.092	0.08	0.195	0.163	0.289	0.209	0.083	0.203	0.216	0.66
TCGA.A7.A4SD.01A.11R.A266.07	0	0.001	0.492	0.137	0.073	0.127	0.237	0.367	0.421	0.118	0.436	0.1	0.051	0.025	0.076	0.112	0.125	0.235	0.228	0.269	0.146	0.033	0.175	0.266	0.709
TCGA.A7.A4SE.01A.11R.A266.07	0	0.053	0.397	0.087	0.039	0.094	0.164	0.203	0.541	0.104	0.342	0.048	0.022	0.067	0.138	0.19	0.079	0.244	0.222	0.31	0.197	0.049	0.178	0.182	0.73
TCGA.A7.A4SF.01A.11R.A266.07	0	0.121	0.427	0.087	0.048	0.053	0.159	0.265	0.315	0.149	0.377	0.127	0.053	0	0.117	0.108	0.139	0.2	0.208	0.225	0.181	0.103	0.132	0.243	0.654
TCGA.A7.A56D.01A.11R.A27Q.07	0	0.052	0.463	0.144	0.071	0.024	0.053	0.259	0.33	0.124	0.174	0	0.05	0.071	0.164	0.177	0.124	0.246	0.352	0.313	0.181	0.13	0.079	0.2	0.762
TCGA.A7.A5ZV.01A.11R.A28M.07	0	0.044	0.337	0.15	0.078	0.003	0	0.14	0.432	0.172	0.135	0.011	0	0.016	0.259	0.236	0.099	0.218	0.338	0.22	0.265	0.029	0.129	0.162	0.759
TCGA.A7.A5ZW.01A.12R.A29R.07	0	0.088	0.448	0.042	0.011	0.125	0.161	0.22	0.502	0.148	0.377	0.068	0.03	0.109	0.145	0.136	0.041	0.182	0.162	0.355	0.163	0.097	0.155	0.258	0.662
TCGA.A7.A5ZX.01A.12R.A29R.07	0	0.105	0.347	0.023	0.007	0.091	0.074	0.11	0.545	0.171	0.195	0.038	0.023	0.097	0.187	0.103	0.056	0.19	0.152	0.236	0.243	0.113	0.162	0.195	0.609
TCGA.A7.A6VV.01A.22R.A33J.07	0	0.037	0.435	0.055	0.052	0.103	0.196	0.274	0.467	0.083	0.349	0.084	0.014	0.097	0.132	0.203	0.126	0.253	0.307	0.268	0.169	0.041	0.15	0.164	0.747
TCGA.A7.A6VW.01A.21R.A33J.07	0	0.001	0.376	0.093	0	0.031	0.044	0.219	0.35	0.089	0.227	0	0.055	0.153	0.21	0.194	0.127	0.267	0.359	0.254	0.234	0.106	0.11	0.16	0.777
TCGA.A7.A6VX.01A.12R.A33J.07	0	0.106	0.367	0.083	0.083	0.109	0.199	0.119	0.378	0.186	0.176	0	0.034	0.065	0.171	0.144	0.075	0.229	0.288	0.198	0.221	0.077	0.102	0.144	0.638
TCGA.A7.A6VY.01A.12R.A33J.07	0	0.023	0.49	0.143	0.055	0.082	0.201	0.363	0.482	0.092	0.363	0.09	0.039	0.071	0.128	0.236	0.101	0.231	0.246	0.319	0.14	0.076	0.125	0.255	0.754
TCGA.A8.A06N.01A.11R.A00Z.07	0	0.071	0.359	0	0.088	0.043	0.062	0.118	0.438	0.237	0.087	0	0	0	0.161	0.133	0.072	0.211	0.251	0.191	0.282	0.12	0.116	0.173	0.651
TCGA.A8.A06O.01A.11R.A00Z.07	0	0.099	0.4	0.03	0.07	0.087	0.156	0.222	0.499	0.107	0.345	0.076	0.002	0.069	0.161	0.158	0.108	0.221	0.284	0.276	0.216	0.077	0.125	0.208	0.727
TCGA.A8.A06P.01A.11R.A00Z.07	0	0.081	0.384	0.004	0.089	0.08	0.125	0.142	0.539	0.17	0.206	0.027	0.053	0.124	0.136	0.136	0.087	0.244	0.291	0.262	0.212	0.067	0.106	0.186	0.694
TCGA.A8.A06Q.01A.11R.A034.07	0	0.021	0.326	0.001	0	0.132	0.079	0.191	0.453	0.087	0.186	0.062	0	0	0.221	0.184	0.14	0.223	0.261	0.165	0.268	0.053	0.057	0.19	0.678
TCGA.A8.A06R.01A.11R.A00Z.07	0	0.093	0.46	0.068	0.088	0.098	0.202	0.24	0.384	0.064	0.281	0.108	0.045	0.057	0.2	0.145	0.11	0.25	0.292	0.25	0.171	0.059	0.149	0.154	0.693
TCGA.A8.A06T.01A.11R.A00Z.07	0	0.055	0.429	0.118	0.048	0.083	0.191	0.313	0.371	0.076	0.392	0.124	0.084	0	0.13	0.127	0.095	0.168	0.188	0.219	0.192	0.11	0.147	0.269	0.64
TCGA.A8.A06U.01A.11R.A00Z.07	0	0.06	0.461	0.081	0.049	0.142	0.2	0.325	0.49	0.1	0.227	0.05	0.057	0.019	0.124	0.177	0.101	0.257	0.239	0.318	0.182	0.093	0.092	0.238	0.731
TCGA.A8.A06X.01A.21R.A00Z.07	0	0.051	0.438	0.127	0.028	0.096	0.199	0.294	0.432	0.108	0.257	0.037	0.072	0	0.204	0.159	0.094	0.204	0.277	0.253	0.206	0.065	0.043	0.241	0.673
TCGA.A8.A06Y.01A.21R.A00Z.07	0	0.084	0.27	0.061	0.02	0.008	0	0.139	0.132	0.215	0.043	0.072	0	0.052	0.21	0.108	0.082	0.194	0.151	0.082	0.276	0.015	0.153	0.11	0.527
TCGA.A8.A06Z.01A.11R.A00Z.07	0	0.138	0.331	0.068	0.115	0.032	0	0.095	0.298	0.186	0.036	0.02	0	0	0.193	0.202	0.09	0.29	0.286	0.185	0.278	0.034	0.094	0.116	0.703
TCGA.A8.A075.01A.11R.A084.07	0	0.001	0.475	0.163	0.058	0.085	0.146	0.332	0.432	0.106	0.357	0.129	0.044	0.032	0.12	0.186	0.116	0.252	0.267	0.283	0.2	0.056	0.121	0.2	0.74
TCGA.A8.A076.01A.21R.A00Z.07	0	0.116	0.365	0.041	0.074	0.112	0.191	0.193	0.476	0.127	0.216	0.068	0.056	0.048	0.116	0.202	0.092	0.26	0.352	0.184	0.203	0.059	0.106	0.16	0.71
TCGA.A8.A079.01A.21R.A00Z.07	0	0.085	0.353	0.033	0.072	0.08	0.121	0.2	0.494	0.102	0.243	0.043	0.031	0	0.216	0.153	0.133	0.244	0.321	0.201	0.227	0.074	0.089	0.226	0.725
TCGA.A8.A07B.01A.11R.A00Z.07	0	0.117	0.377	0.053	0.091	0.052	0.134	0.194	0.289	0.179	0.15	0.038	0.038	0.007	0.184	0.171	0.113	0.238	0.303	0.071	0.199	0.083	0.069	0.132	0.591
TCGA.A8.A07C.01A.11R.A034.07	0	0	0.473	0.117	0.075	0.12	0.221	0.315	0.456	0.002	0.395	0.167	0.012	0	0.182	0.179	0.124	0.241	0.224	0.276	0.184	0.089	0.123	0.237	0.723
TCGA.A8.A07E.01A.11R.A034.07	0	0.055	0.441	0.038	0.043	0.072	0.167	0.206	0.463	0.12	0.401	0.117	0.008	0.11	0.214	0.135	0.095	0.2	0.21	0.314	0.173	0.125	0.15	0.22	0.682
TCGA.A8.A07F.01A.11R.A00Z.07	0	0.045	0.436	0.006	0.073	0.116	0.187	0.188	0.465	0.13	0.331	0.142	0.015	0.036	0.122	0.167	0.082	0.229	0.271	0.228	0.21	0.126	0.136	0.205	0.696
TCGA.A8.A07G.01A.11R.A034.07	0	0.059	0.419	0.053	0.059	0.095	0.128	0.203	0.473	0.144	0.308	0.101	0.01	0.041	0.199	0.13	0.116	0.188	0.244	0.269	0.197	0.111	0.108	0.187	0.656
TCGA.A8.A07I.01A.11R.A00Z.07	0	0.059	0.445	0.049	0.069	0.111	0.231	0.269	0.373	0.164	0.259	0.087	0.025	0.053	0.12	0.17	0.111	0.234	0.336	0.241	0.187	0.029	0.144	0.183	0.732
TCGA.A8.A07J.01A.11R.A00Z.07	0	0.082	0.422	0.069	0.065	0.041	0.145	0.218	0.381	0.114	0.284	0.087	0.002	0.096	0.205	0.222	0.088	0.301	0.376	0.248	0.194	0.104	0.113	0.147	0.769
TCGA.A8.A07L.01A.11R.A00Z.07	0	0.109	0.315	0.032	0.083	0.095	0.119	0.185	0.543	0.094	0.13	0.021	0.03	0	0.267	0.171	0.112	0.259	0.257	0.216	0.252	0	0.065	0.166	0.683
TCGA.A8.A07O.01A.11R.A00Z.07	0	0.006	0.438	0.062	0.031	0.134	0.21	0.2	0.557	0.149	0.26	0.072	0	0.056	0.159	0.204	0.095	0.296	0.257	0.262	0.235	0.056	0.092	0.145	0.723
TCGA.A8.A07P.01A.11R.A00Z.07	0	0.069	0.333	0.017	0.063	0.08	0.112	0.205	0.539	0.143	0.296	0.124	0.007	0.017	0.164	0.188	0.084	0.207	0.31	0.235	0.226	0.064	0.096	0.206	0.707
TCGA.A8.A07R.01A.21R.A034.07	0	0.059	0.357	0.096	0	0.061	0.124	0.232	0.418	0.241	0.036	0	0	0.099	0.153	0.169	0.191	0.205	0.295	0.204	0.261	0	0.003	0.098	0.649
TCGA.A8.A07S.01A.11R.A034.07	0	0.061	0.324	0.09	0.065	0.103	0.092	0.118	0.259	0.157	0.042	0.012	0.026	0.096	0.144	0.152	0.087	0.253	0.332	0.085	0.248	0.13	0.096	0.168	0.648
TCGA.A8.A07U.01A.11R.A034.07	0	0.034	0.536	0.156	0.085	0.057	0.215	0.365	0.48	0.088	0.429	0.11	0	0.039	0.134	0.133	0.18	0.233	0.261	0.388	0.152	0.05	0.142	0.241	0.788
TCGA.A8.A07W.01A.11R.A00Z.07	0	0.088	0.398	0.062	0.06	0.125	0.212	0.2	0.451	0.106	0.248	0.072	0.061	0.007	0.136	0.159	0.103	0.251	0.342	0.214	0.207	0.062	0.102	0.156	0.7
TCGA.A8.A07Z.01A.11R.A00Z.07	0	0.045	0.429	0.077	0.036	0.065	0.134	0.231	0.537	0.088	0.282	0.044	0.056	0	0.155	0.172	0.063	0.183	0.263	0.356	0.203	0.117	0.11	0.236	0.722
TCGA.A8.A081.01A.11R.A00Z.07	0	0.075	0.485	0.133	0.041	0.12	0.225	0.356	0.316	0.083	0.392	0.148	0.032	0	0.103	0.09	0.148	0.147	0.2	0.269	0.174	0.161	0.127	0.269	0.648
TCGA.A8.A082.01A.11R.A00Z.07	0	0.091	0.281	0	0.115	0.055	0.046	0.111	0.367	0.126	0.078	0.036	0	0	0.171	0.145	0.097	0.263	0.372	0.19	0.276	0.011	0.141	0.119	0.73
TCGA.A8.A083.01A.21R.A00Z.07	0	0.074	0.385	0.043	0	0.089	0.055	0.132	0.537	0.191	0.158	0.027	0.038	0.025	0.173	0.117	0.037	0.19	0.198	0.277	0.262	0.082	0.179	0.168	0.65
TCGA.A8.A084.01A.21R.A00Z.07	0	0.037	0.341	0.091	0.005	0.099	0.12	0.11	0.25	0.17	0.058	0.053	0.015	0.078	0.219	0.143	0.085	0.222	0.268	0.128	0.292	0.1	0.087	0.107	0.606
TCGA.A8.A085.01A.11R.A00Z.07	0.038	0.068	0	0	0.137	0.001	0.096	0	0	0.102	0.047	0.066	0	0.06	0	0.158	0.127	0.26	0.249	0.055	0.284	0.028	0.088	0	0.556
TCGA.A8.A086.01A.11R.A00Z.07	0	0.087	0.329	0.062	0.103	0.058	0.111	0.092	0.47	0.136	0.008	0.014	0	0	0.299	0.141	0.118	0.238	0.326	0.217	0.247	0.026	0.07	0.137	0.681
TCGA.A8.A08A.01A.11R.A32Y.07	0	0	0.364	0.08	0	0.088	0.145	0.214	0.455	0.153	0.34	0.087	0.022	0.135	0.134	0.141	0.053	0.208	0.3	0.282	0.215	0.105	0.137	0.173	0.688
TCGA.A8.A08B.01A.11R.A00Z.07	0	0	0.451	0.098	0	0.073	0.148	0.27	0.452	0.14	0.361	0.114	0.048	0	0.143	0.152	0.125	0.156	0.246	0.316	0.198	0.05	0.167	0.213	0.717
TCGA.A8.A08C.01A.11R.A00Z.07	0	0.075	0.398	0.055	0.012	0.135	0.132	0.155	0.396	0.167	0.142	0.082	0.03	0.02	0.135	0.118	0.044	0.195	0.241	0.14	0.243	0.159	0.124	0.183	0.587
TCGA.A8.A08F.01A.11R.A00Z.07	0	0.065	0.471	0.143	0.016	0.086	0.166	0.319	0.416	0.125	0.284	0.075	0.011	0.039	0.152	0.181	0.078	0.241	0.351	0.299	0.204	0.129	0.105	0.181	0.747
TCGA.A8.A08G.01A.11R.A00Z.07	0	0.111	0.396	0.057	0.042	0.093	0.22	0.243	0.472	0.094	0.268	0.046	0.055	0	0.233	0.128	0.072	0.234	0.293	0.292	0.206	0.079	0.105	0.202	0.698
TCGA.A8.A08H.01A.21R.A00Z.07	0	0.045	0.542	0.07	0.046	0.029	0.168	0.228	0.487	0.071	0.379	0.093	0	0.072	0.208	0.211	0.092	0.308	0.422	0.386	0.181	0.086	0.154	0.182	0.882
TCGA.A8.A08I.01A.11R.A00Z.07	0	0.054	0.522	0.157	0.062	0.081	0.23	0.35	0.431	0.076	0.415	0.096	0.018	0	0.088	0.182	0.105	0.172	0.256	0.389	0.159	0.128	0.156	0.258	0.764
TCGA.A8.A08J.01A.11R.A00Z.07	0	0.094	0.399	0.078	0.044	0.112	0.193	0.232	0.487	0.146	0.125	0.036	0.057	0	0.139	0.17	0.104	0.266	0.348	0.218	0.216	0.043	0.087	0.191	0.729
TCGA.A8.A08L.01A.11R.A00Z.07	0	0.088	0.49	0.133	0.036	0.082	0.209	0.338	0.359	0.091	0.412	0.149	0.005	0	0.163	0.144	0.123	0.143	0.21	0.277	0.195	0.086	0.154	0.236	0.675
TCGA.A8.A08O.01A.21R.A056.07	0	0.059	0.35	0	0.077	0.076	0.156	0.151	0.441	0.139	0.223	0.069	0	0.094	0.212	0.091	0.077	0.248	0.202	0.228	0.219	0.05	0.121	0.185	0.625
TCGA.A8.A08P.01A.11R.A00Z.07	0	0.01	0.48	0.118	0.05	0.081	0.189	0.36	0.348	0.107	0.387	0.146	0.04	0.022	0.167	0.171	0.09	0.252	0.325	0.292	0.19	0.115	0.13	0.253	0.776
TCGA.A8.A08R.01A.11R.A034.07	0	0.001	0.486	0.127	0.054	0.096	0.189	0.348	0.513	0.078	0.322	0.086	0.04	0.104	0.124	0.146	0.124	0.224	0.263	0.357	0.219	0.063	0.178	0.149	0.757
TCGA.A8.A08S.01A.11R.A034.07	0	0.098	0.34	0.088	0.02	0.091	0.183	0.213	0.332	0.218	0.14	0.027	0.05	0.102	0.126	0.171	0.097	0.22	0.277	0.207	0.226	0.089	0.105	0.192	0.681
TCGA.A8.A08T.01A.21R.A00Z.07	0	0.057	0.362	0.042	0.052	0.108	0.164	0.157	0.416	0.187	0.278	0.063	0.032	0.039	0.273	0.13	0.094	0.217	0.243	0.186	0.22	0.076	0.084	0.225	0.637
TCGA.A8.A08X.01A.21R.A00Z.07	0	0.039	0.472	0.089	0.115	0.075	0.196	0.341	0.311	0.083	0.382	0.094	0.05	0.081	0.158	0.156	0.164	0.195	0.262	0.213	0.186	0.055	0.142	0.224	0.703
TCGA.A8.A08Z.01A.21R.A00Z.07	0	0.057	0.403	0.054	0.07	0.097	0.2	0.196	0.441	0.13	0.354	0.102	0.04	0.007	0.171	0.185	0.081	0.291	0.369	0.212	0.205	0.035	0.141	0.163	0.751
